model,case,aggregate,r10,year,gtco2
REMIND-MAgPIE,A,Min,R10INDIA+,1998,1.006352771
REMIND-MAgPIE,A,Min,R10INDIA+,1999,1.0874389960000002
REMIND-MAgPIE,A,Min,R10INDIA+,2000,1.1220096370000001
REMIND-MAgPIE,A,Min,R10INDIA+,2001,1.141813467
REMIND-MAgPIE,A,Min,R10INDIA+,2002,1.181103981
REMIND-MAgPIE,A,Min,R10INDIA+,2003,1.224755106
REMIND-MAgPIE,A,Min,R10INDIA+,2004,1.306369787
REMIND-MAgPIE,A,Min,R10INDIA+,2005,1.3739618839999999
REMIND-MAgPIE,A,Min,R10INDIA+,2006,1.493110814
REMIND-MAgPIE,A,Min,R10INDIA+,2007,1.606446561
REMIND-MAgPIE,A,Min,R10INDIA+,2008,1.7052640110000001
REMIND-MAgPIE,A,Min,R10INDIA+,2009,1.835130177
REMIND-MAgPIE,A,Min,R10INDIA+,2010,1.904534785
REMIND-MAgPIE,A,Min,R10INDIA+,2011,1.9977438730000001
REMIND-MAgPIE,A,Min,R10INDIA+,2012,2.164506847
REMIND-MAgPIE,A,Min,R10INDIA+,2013,2.2311601270000003
REMIND-MAgPIE,A,Min,R10INDIA+,2014,2.398237001
REMIND-MAgPIE,A,Min,R10INDIA+,2015,2.5027372560000005
REMIND-MAgPIE,A,Min,R10INDIA+,2016,2.662422526
REMIND-MAgPIE,A,Min,R10INDIA+,2017,2.761664583
REMIND-MAgPIE,A,Min,R10INDIA+,2018,2.9187882060000003
REMIND-MAgPIE,A,Min,R10INDIA+,2019,2.95795974
REMIND-MAgPIE,A,Min,R10INDIA+,2020,2.7538656660000003
REMIND-MAgPIE,A,Min,R10INDIA+,2021,3.0349618729999994
REMIND-MAgPIE,A,Min,R10INDIA+,2022,3.1675311010000002
REMIND-MAgPIE,A,Min,R10INDIA+,2023,3.2882126670764475
REMIND-MAgPIE,A,Min,R10INDIA+,2024,3.410306165972604
REMIND-MAgPIE,A,Min,R10INDIA+,2025,3.5338115976884703
REMIND-MAgPIE,A,Min,R10INDIA+,2026,3.658728962224047
REMIND-MAgPIE,A,Min,R10INDIA+,2027,3.785058259579333
REMIND-MAgPIE,A,Min,R10INDIA+,2028,3.912799489754329
REMIND-MAgPIE,A,Min,R10INDIA+,2029,4.041952652749034
REMIND-MAgPIE,A,Min,R10INDIA+,2030,4.1725177485634495
REMIND-MAgPIE,A,Min,R10INDIA+,2031,4.174352647678668
REMIND-MAgPIE,A,Min,R10INDIA+,2032,4.176187546793886
REMIND-MAgPIE,A,Min,R10INDIA+,2033,4.1780224459091055
REMIND-MAgPIE,A,Min,R10INDIA+,2034,4.179857345024324
REMIND-MAgPIE,A,Min,R10INDIA+,2035,4.181692244139542
REMIND-MAgPIE,A,Min,R10INDIA+,2036,4.183527143254761
REMIND-MAgPIE,A,Min,R10INDIA+,2037,4.185362042369979
REMIND-MAgPIE,A,Min,R10INDIA+,2038,4.187196941485198
REMIND-MAgPIE,A,Min,R10INDIA+,2039,4.189031840600417
REMIND-MAgPIE,A,Min,R10INDIA+,2040,4.190866739715635
REMIND-MAgPIE,A,Min,R10INDIA+,2041,4.217485467845928
REMIND-MAgPIE,A,Min,R10INDIA+,2042,4.24410419597622
REMIND-MAgPIE,A,Min,R10INDIA+,2043,4.270722924106513
REMIND-MAgPIE,A,Min,R10INDIA+,2044,4.297341652236805
REMIND-MAgPIE,A,Min,R10INDIA+,2045,4.323960380367098
REMIND-MAgPIE,A,Min,R10INDIA+,2046,4.350579108497391
REMIND-MAgPIE,A,Min,R10INDIA+,2047,4.377197836627683
REMIND-MAgPIE,A,Min,R10INDIA+,2048,4.403816564757976
REMIND-MAgPIE,A,Min,R10INDIA+,2049,4.430435292888268
REMIND-MAgPIE,A,Min,R10INDIA+,2050,4.457054021018561
REMIND-MAgPIE,A,Min,R10INDIA+,2051,4.536583804214783
REMIND-MAgPIE,A,Min,R10INDIA+,2052,4.6161135874110055
REMIND-MAgPIE,A,Min,R10INDIA+,2053,4.695643370607227
REMIND-MAgPIE,A,Min,R10INDIA+,2054,4.775173153803449
REMIND-MAgPIE,A,Min,R10INDIA+,2055,4.85470293699967
REMIND-MAgPIE,A,Min,R10INDIA+,2056,4.934232720195892
REMIND-MAgPIE,A,Min,R10INDIA+,2057,5.013762503392114
REMIND-MAgPIE,A,Min,R10INDIA+,2058,5.093292286588335
REMIND-MAgPIE,A,Min,R10INDIA+,2059,5.172822069784557
REMIND-MAgPIE,A,Min,R10INDIA+,2060,5.2523518529807784
REMIND-MAgPIE,A,Min,R10INDIA+,2061,5.331496701241212
REMIND-MAgPIE,A,Min,R10INDIA+,2062,5.410641549501646
REMIND-MAgPIE,A,Min,R10INDIA+,2063,5.48978639776208
REMIND-MAgPIE,A,Min,R10INDIA+,2064,5.5689312460225135
REMIND-MAgPIE,A,Min,R10INDIA+,2065,5.648076094282947
REMIND-MAgPIE,A,Min,R10INDIA+,2066,5.727220942543381
REMIND-MAgPIE,A,Min,R10INDIA+,2067,5.806365790803815
REMIND-MAgPIE,A,Min,R10INDIA+,2068,5.885510639064249
REMIND-MAgPIE,A,Min,R10INDIA+,2069,5.964655487324682
REMIND-MAgPIE,A,Min,R10INDIA+,2070,6.043800335585116
REMIND-MAgPIE,A,Min,R10INDIA+,2071,6.128733787961763
REMIND-MAgPIE,A,Min,R10INDIA+,2072,6.21366724033841
REMIND-MAgPIE,A,Min,R10INDIA+,2073,6.2986006927150555
REMIND-MAgPIE,A,Min,R10INDIA+,2074,6.383534145091702
REMIND-MAgPIE,A,Min,R10INDIA+,2075,6.468467597468349
REMIND-MAgPIE,A,Min,R10INDIA+,2076,6.553401049844996
REMIND-MAgPIE,A,Min,R10INDIA+,2077,6.6383345022216425
REMIND-MAgPIE,A,Min,R10INDIA+,2078,6.723267954598288
REMIND-MAgPIE,A,Min,R10INDIA+,2079,6.808201406974935
REMIND-MAgPIE,A,Min,R10INDIA+,2080,6.893134859351582
REMIND-MAgPIE,A,Min,R10INDIA+,2081,6.914784182704174
REMIND-MAgPIE,A,Min,R10INDIA+,2082,6.936433506056766
REMIND-MAgPIE,A,Min,R10INDIA+,2083,6.958082829409358
REMIND-MAgPIE,A,Min,R10INDIA+,2084,6.97973215276195
REMIND-MAgPIE,A,Min,R10INDIA+,2085,7.001381476114542
REMIND-MAgPIE,A,Min,R10INDIA+,2086,7.023030799467135
REMIND-MAgPIE,A,Min,R10INDIA+,2087,7.0446801228197264
REMIND-MAgPIE,A,Min,R10INDIA+,2088,7.066329446172318
REMIND-MAgPIE,A,Min,R10INDIA+,2089,7.087978769524911
REMIND-MAgPIE,A,Min,R10INDIA+,2090,7.109628092877503
REMIND-MAgPIE,A,Min,R10INDIA+,2091,7.0473251979141205
REMIND-MAgPIE,A,Min,R10INDIA+,2092,6.985022302950738
REMIND-MAgPIE,A,Min,R10INDIA+,2093,6.922719407987355
REMIND-MAgPIE,A,Min,R10INDIA+,2094,6.8604165130239725
REMIND-MAgPIE,A,Min,R10INDIA+,2095,6.79811361806059
REMIND-MAgPIE,A,Min,R10INDIA+,2096,6.735810723097208
REMIND-MAgPIE,A,Min,R10INDIA+,2097,6.673507828133825
REMIND-MAgPIE,A,Min,R10INDIA+,2098,6.611204933170442
REMIND-MAgPIE,A,Min,R10INDIA+,2099,6.54890203820706
REMIND-MAgPIE,A,Min,R10INDIA+,2100,6.486599143243677
REMIND-MAgPIE,E,Max,R10INDIA+,1990,0.6648152059999999
REMIND-MAgPIE,E,Max,R10INDIA+,1991,0.7030882419999999
REMIND-MAgPIE,E,Max,R10INDIA+,1992,0.7496269950000001
REMIND-MAgPIE,E,Max,R10INDIA+,1993,0.77729026
REMIND-MAgPIE,E,Max,R10INDIA+,1994,0.8230849400000001
REMIND-MAgPIE,E,Max,R10INDIA+,1995,0.873739004
REMIND-MAgPIE,E,Max,R10INDIA+,1996,0.9485635069999998
REMIND-MAgPIE,E,Max,R10INDIA+,1997,0.9858064849999999
REMIND-MAgPIE,E,Max,R10INDIA+,1998,1.006352771
REMIND-MAgPIE,E,Max,R10INDIA+,1999,1.0874389960000002
REMIND-MAgPIE,E,Max,R10INDIA+,2000,1.1220096370000001
REMIND-MAgPIE,E,Max,R10INDIA+,2001,1.141813467
REMIND-MAgPIE,E,Max,R10INDIA+,2002,1.181103981
REMIND-MAgPIE,E,Max,R10INDIA+,2003,1.224755106
REMIND-MAgPIE,E,Max,R10INDIA+,2004,1.306369787
REMIND-MAgPIE,E,Max,R10INDIA+,2005,1.3739618839999999
REMIND-MAgPIE,E,Max,R10INDIA+,2006,1.493110814
REMIND-MAgPIE,E,Max,R10INDIA+,2007,1.606446561
REMIND-MAgPIE,E,Max,R10INDIA+,2008,1.7052640110000001
REMIND-MAgPIE,E,Max,R10INDIA+,2009,1.835130177
REMIND-MAgPIE,E,Max,R10INDIA+,2010,1.904534785
REMIND-MAgPIE,E,Max,R10INDIA+,2011,1.9977438730000001
REMIND-MAgPIE,E,Max,R10INDIA+,2012,2.164506847
REMIND-MAgPIE,E,Max,R10INDIA+,2013,2.2311601270000003
REMIND-MAgPIE,E,Max,R10INDIA+,2014,2.398237001
REMIND-MAgPIE,E,Max,R10INDIA+,2015,2.5027372560000005
REMIND-MAgPIE,E,Max,R10INDIA+,2016,2.662422526
REMIND-MAgPIE,E,Max,R10INDIA+,2017,2.761664583
REMIND-MAgPIE,E,Max,R10INDIA+,2018,2.9187882060000003
REMIND-MAgPIE,E,Max,R10INDIA+,2019,2.95795974
REMIND-MAgPIE,E,Max,R10INDIA+,2020,2.7538656660000003
REMIND-MAgPIE,E,Max,R10INDIA+,2021,3.0349618729999994
REMIND-MAgPIE,E,Max,R10INDIA+,2022,3.1675311010000002
REMIND-MAgPIE,E,Max,R10INDIA+,2023,3.330939910375619
REMIND-MAgPIE,E,Max,R10INDIA+,2024,3.497007525651899
REMIND-MAgPIE,E,Max,R10INDIA+,2025,3.6657339468288384
REMIND-MAgPIE,E,Max,R10INDIA+,2026,3.837119173906438
REMIND-MAgPIE,E,Max,R10INDIA+,2027,4.011163206884698
REMIND-MAgPIE,E,Max,R10INDIA+,2028,4.187866045763618
REMIND-MAgPIE,E,Max,R10INDIA+,2029,4.367227690543199
REMIND-MAgPIE,E,Max,R10INDIA+,2030,4.5492481412234405
REMIND-MAgPIE,E,Max,R10INDIA+,2031,4.491761876709698
REMIND-MAgPIE,E,Max,R10INDIA+,2032,4.434275612195955
REMIND-MAgPIE,E,Max,R10INDIA+,2033,4.376789347682212
REMIND-MAgPIE,E,Max,R10INDIA+,2034,4.319303083168469
REMIND-MAgPIE,E,Max,R10INDIA+,2035,4.261816818654727
REMIND-MAgPIE,E,Max,R10INDIA+,2036,4.2043305541409834
REMIND-MAgPIE,E,Max,R10INDIA+,2037,4.146844289627241
REMIND-MAgPIE,E,Max,R10INDIA+,2038,4.089358025113498
REMIND-MAgPIE,E,Max,R10INDIA+,2039,4.031871760599755
REMIND-MAgPIE,E,Max,R10INDIA+,2040,3.9743854960860125
REMIND-MAgPIE,E,Max,R10INDIA+,2041,3.9433877584646537
REMIND-MAgPIE,E,Max,R10INDIA+,2042,3.9123900208432953
REMIND-MAgPIE,E,Max,R10INDIA+,2043,3.8813922832219365
REMIND-MAgPIE,E,Max,R10INDIA+,2044,3.850394545600578
REMIND-MAgPIE,E,Max,R10INDIA+,2045,3.8193968079792193
REMIND-MAgPIE,E,Max,R10INDIA+,2046,3.788399070357861
REMIND-MAgPIE,E,Max,R10INDIA+,2047,3.757401332736502
REMIND-MAgPIE,E,Max,R10INDIA+,2048,3.7264035951151437
REMIND-MAgPIE,E,Max,R10INDIA+,2049,3.695405857493785
REMIND-MAgPIE,E,Max,R10INDIA+,2050,3.6644081198724265
REMIND-MAgPIE,E,Max,R10INDIA+,2051,3.6296288900034703
REMIND-MAgPIE,E,Max,R10INDIA+,2052,3.5948496601345137
REMIND-MAgPIE,E,Max,R10INDIA+,2053,3.5600704302655575
REMIND-MAgPIE,E,Max,R10INDIA+,2054,3.5252912003966013
REMIND-MAgPIE,E,Max,R10INDIA+,2055,3.490511970527645
REMIND-MAgPIE,E,Max,R10INDIA+,2056,3.455732740658689
REMIND-MAgPIE,E,Max,R10INDIA+,2057,3.420953510789732
REMIND-MAgPIE,E,Max,R10INDIA+,2058,3.386174280920776
REMIND-MAgPIE,E,Max,R10INDIA+,2059,3.35139505105182
REMIND-MAgPIE,E,Max,R10INDIA+,2060,3.3166158211828636
REMIND-MAgPIE,E,Max,R10INDIA+,2061,3.2164432546958874
REMIND-MAgPIE,E,Max,R10INDIA+,2062,3.1162706882089113
REMIND-MAgPIE,E,Max,R10INDIA+,2063,3.016098121721935
REMIND-MAgPIE,E,Max,R10INDIA+,2064,2.915925555234959
REMIND-MAgPIE,E,Max,R10INDIA+,2065,2.815752988747983
REMIND-MAgPIE,E,Max,R10INDIA+,2066,2.715580422261007
REMIND-MAgPIE,E,Max,R10INDIA+,2067,2.615407855774031
REMIND-MAgPIE,E,Max,R10INDIA+,2068,2.515235289287055
REMIND-MAgPIE,E,Max,R10INDIA+,2069,2.4150627228000787
REMIND-MAgPIE,E,Max,R10INDIA+,2070,2.3148901563131026
REMIND-MAgPIE,E,Max,R10INDIA+,2071,2.357583127783941
REMIND-MAgPIE,E,Max,R10INDIA+,2072,2.40027609925478
REMIND-MAgPIE,E,Max,R10INDIA+,2073,2.4429690707256184
REMIND-MAgPIE,E,Max,R10INDIA+,2074,2.485662042196457
REMIND-MAgPIE,E,Max,R10INDIA+,2075,2.5283550136672956
REMIND-MAgPIE,E,Max,R10INDIA+,2076,2.5710479851381343
REMIND-MAgPIE,E,Max,R10INDIA+,2077,2.613740956608973
REMIND-MAgPIE,E,Max,R10INDIA+,2078,2.6564339280798115
REMIND-MAgPIE,E,Max,R10INDIA+,2079,2.69912689955065
REMIND-MAgPIE,E,Max,R10INDIA+,2080,2.7418198710214887
REMIND-MAgPIE,E,Max,R10INDIA+,2081,2.755358686444999
REMIND-MAgPIE,E,Max,R10INDIA+,2082,2.768897501868509
REMIND-MAgPIE,E,Max,R10INDIA+,2083,2.782436317292019
REMIND-MAgPIE,E,Max,R10INDIA+,2084,2.795975132715529
REMIND-MAgPIE,E,Max,R10INDIA+,2085,2.809513948139039
REMIND-MAgPIE,E,Max,R10INDIA+,2086,2.823052763562549
REMIND-MAgPIE,E,Max,R10INDIA+,2087,2.836591578986059
REMIND-MAgPIE,E,Max,R10INDIA+,2088,2.850130394409569
REMIND-MAgPIE,E,Max,R10INDIA+,2089,2.863669209833079
REMIND-MAgPIE,E,Max,R10INDIA+,2090,2.8772080252565893
REMIND-MAgPIE,E,Max,R10INDIA+,2091,2.8563496704565927
REMIND-MAgPIE,E,Max,R10INDIA+,2092,2.8354913156565957
REMIND-MAgPIE,E,Max,R10INDIA+,2093,2.814632960856599
REMIND-MAgPIE,E,Max,R10INDIA+,2094,2.7937746060566027
REMIND-MAgPIE,E,Max,R10INDIA+,2095,2.772916251256606
REMIND-MAgPIE,E,Max,R10INDIA+,2096,2.752057896456609
REMIND-MAgPIE,E,Max,R10INDIA+,2097,2.7311995416566126
REMIND-MAgPIE,E,Max,R10INDIA+,2098,2.710341186856616
REMIND-MAgPIE,E,Max,R10INDIA+,2099,2.689482832056619
REMIND-MAgPIE,E,Max,R10INDIA+,2100,2.6686244772566226
REMIND-MAgPIE,E,Median,R10INDIA+,1990,0.6648152059999999
REMIND-MAgPIE,E,Median,R10INDIA+,1991,0.7030882419999999
REMIND-MAgPIE,E,Median,R10INDIA+,1992,0.7496269950000001
REMIND-MAgPIE,E,Median,R10INDIA+,1993,0.77729026
REMIND-MAgPIE,E,Median,R10INDIA+,1994,0.8230849400000001
REMIND-MAgPIE,E,Median,R10INDIA+,1995,0.873739004
REMIND-MAgPIE,E,Median,R10INDIA+,1996,0.9485635069999998
REMIND-MAgPIE,E,Median,R10INDIA+,1997,0.9858064849999999
REMIND-MAgPIE,E,Median,R10INDIA+,1998,1.006352771
REMIND-MAgPIE,E,Median,R10INDIA+,1999,1.0874389960000002
REMIND-MAgPIE,E,Median,R10INDIA+,2000,1.1220096370000001
REMIND-MAgPIE,E,Median,R10INDIA+,2001,1.141813467
REMIND-MAgPIE,E,Median,R10INDIA+,2002,1.181103981
REMIND-MAgPIE,E,Median,R10INDIA+,2003,1.224755106
REMIND-MAgPIE,E,Median,R10INDIA+,2004,1.306369787
REMIND-MAgPIE,E,Median,R10INDIA+,2005,1.3739618839999999
REMIND-MAgPIE,E,Median,R10INDIA+,2006,1.493110814
REMIND-MAgPIE,E,Median,R10INDIA+,2007,1.606446561
REMIND-MAgPIE,E,Median,R10INDIA+,2008,1.7052640110000001
REMIND-MAgPIE,E,Median,R10INDIA+,2009,1.835130177
REMIND-MAgPIE,E,Median,R10INDIA+,2010,1.904534785
REMIND-MAgPIE,E,Median,R10INDIA+,2011,1.9977438730000001
REMIND-MAgPIE,E,Median,R10INDIA+,2012,2.164506847
REMIND-MAgPIE,E,Median,R10INDIA+,2013,2.2311601270000003
REMIND-MAgPIE,E,Median,R10INDIA+,2014,2.398237001
REMIND-MAgPIE,E,Median,R10INDIA+,2015,2.5027372560000005
REMIND-MAgPIE,E,Median,R10INDIA+,2016,2.662422526
REMIND-MAgPIE,E,Median,R10INDIA+,2017,2.761664583
REMIND-MAgPIE,E,Median,R10INDIA+,2018,2.9187882060000003
REMIND-MAgPIE,E,Median,R10INDIA+,2019,2.95795974
REMIND-MAgPIE,E,Median,R10INDIA+,2020,2.7538656660000003
REMIND-MAgPIE,E,Median,R10INDIA+,2021,3.0349618729999994
REMIND-MAgPIE,E,Median,R10INDIA+,2022,3.1675311010000002
REMIND-MAgPIE,E,Median,R10INDIA+,2023,3.3110288145091253
REMIND-MAgPIE,E,Median,R10INDIA+,2024,3.4565544581016723
REMIND-MAgPIE,E,Median,R10INDIA+,2025,3.604108031777641
REMIND-MAgPIE,E,Median,R10INDIA+,2026,3.753689535537031
REMIND-MAgPIE,E,Median,R10INDIA+,2027,3.9052989693798446
REMIND-MAgPIE,E,Median,R10INDIA+,2028,4.058936333306079
REMIND-MAgPIE,E,Median,R10INDIA+,2029,4.214601627315735
REMIND-MAgPIE,E,Median,R10INDIA+,2030,4.372294851408814
REMIND-MAgPIE,E,Median,R10INDIA+,2031,4.295504912225832
REMIND-MAgPIE,E,Median,R10INDIA+,2032,4.218714973042851
REMIND-MAgPIE,E,Median,R10INDIA+,2033,4.14192503385987
REMIND-MAgPIE,E,Median,R10INDIA+,2034,4.065135094676888
REMIND-MAgPIE,E,Median,R10INDIA+,2035,3.988345155493907
REMIND-MAgPIE,E,Median,R10INDIA+,2036,3.9115552163109255
REMIND-MAgPIE,E,Median,R10INDIA+,2037,3.834765277127944
REMIND-MAgPIE,E,Median,R10INDIA+,2038,3.7579753379449627
REMIND-MAgPIE,E,Median,R10INDIA+,2039,3.6811853987619814
REMIND-MAgPIE,E,Median,R10INDIA+,2040,3.604395459579
REMIND-MAgPIE,E,Median,R10INDIA+,2041,3.5507152118536456
REMIND-MAgPIE,E,Median,R10INDIA+,2042,3.497034964128291
REMIND-MAgPIE,E,Median,R10INDIA+,2043,3.4433547164029368
REMIND-MAgPIE,E,Median,R10INDIA+,2044,3.3896744686775824
REMIND-MAgPIE,E,Median,R10INDIA+,2045,3.335994220952228
REMIND-MAgPIE,E,Median,R10INDIA+,2046,3.2823139732268736
REMIND-MAgPIE,E,Median,R10INDIA+,2047,3.228633725501519
REMIND-MAgPIE,E,Median,R10INDIA+,2048,3.1749534777761643
REMIND-MAgPIE,E,Median,R10INDIA+,2049,3.12127323005081
REMIND-MAgPIE,E,Median,R10INDIA+,2050,3.0675929823254555
REMIND-MAgPIE,E,Median,R10INDIA+,2051,3.009306346079582
REMIND-MAgPIE,E,Median,R10INDIA+,2052,2.9510197098337083
REMIND-MAgPIE,E,Median,R10INDIA+,2053,2.8927330735878347
REMIND-MAgPIE,E,Median,R10INDIA+,2054,2.8344464373419607
REMIND-MAgPIE,E,Median,R10INDIA+,2055,2.776159801096087
REMIND-MAgPIE,E,Median,R10INDIA+,2056,2.717873164850213
REMIND-MAgPIE,E,Median,R10INDIA+,2057,2.6595865286043394
REMIND-MAgPIE,E,Median,R10INDIA+,2058,2.6012998923584654
REMIND-MAgPIE,E,Median,R10INDIA+,2059,2.5430132561125918
REMIND-MAgPIE,E,Median,R10INDIA+,2060,2.4847266198667177
REMIND-MAgPIE,E,Median,R10INDIA+,2061,2.3997209528162
REMIND-MAgPIE,E,Median,R10INDIA+,2062,2.314715285765682
REMIND-MAgPIE,E,Median,R10INDIA+,2063,2.229709618715164
REMIND-MAgPIE,E,Median,R10INDIA+,2064,2.1447039516646464
REMIND-MAgPIE,E,Median,R10INDIA+,2065,2.0596982846141287
REMIND-MAgPIE,E,Median,R10INDIA+,2066,1.9746926175636106
REMIND-MAgPIE,E,Median,R10INDIA+,2067,1.8896869505130929
REMIND-MAgPIE,E,Median,R10INDIA+,2068,1.804681283462575
REMIND-MAgPIE,E,Median,R10INDIA+,2069,1.719675616412057
REMIND-MAgPIE,E,Median,R10INDIA+,2070,1.6346699493615393
REMIND-MAgPIE,E,Median,R10INDIA+,2071,1.666193004469275
REMIND-MAgPIE,E,Median,R10INDIA+,2072,1.6977160595770104
REMIND-MAgPIE,E,Median,R10INDIA+,2073,1.7292391146847461
REMIND-MAgPIE,E,Median,R10INDIA+,2074,1.7607621697924816
REMIND-MAgPIE,E,Median,R10INDIA+,2075,1.7922852249002172
REMIND-MAgPIE,E,Median,R10INDIA+,2076,1.823808280007953
REMIND-MAgPIE,E,Median,R10INDIA+,2077,1.8553313351156884
REMIND-MAgPIE,E,Median,R10INDIA+,2078,1.886854390223424
REMIND-MAgPIE,E,Median,R10INDIA+,2079,1.9183774453311595
REMIND-MAgPIE,E,Median,R10INDIA+,2080,1.9499005004388952
REMIND-MAgPIE,E,Median,R10INDIA+,2081,1.9456995681361635
REMIND-MAgPIE,E,Median,R10INDIA+,2082,1.941498635833432
REMIND-MAgPIE,E,Median,R10INDIA+,2083,1.9372977035307004
REMIND-MAgPIE,E,Median,R10INDIA+,2084,1.933096771227969
REMIND-MAgPIE,E,Median,R10INDIA+,2085,1.9288958389252373
REMIND-MAgPIE,E,Median,R10INDIA+,2086,1.9246949066225056
REMIND-MAgPIE,E,Median,R10INDIA+,2087,1.9204939743197742
REMIND-MAgPIE,E,Median,R10INDIA+,2088,1.9162930420170425
REMIND-MAgPIE,E,Median,R10INDIA+,2089,1.912092109714311
REMIND-MAgPIE,E,Median,R10INDIA+,2090,1.9078911774115794
REMIND-MAgPIE,E,Median,R10INDIA+,2091,1.8756026134795036
REMIND-MAgPIE,E,Median,R10INDIA+,2092,1.843314049547428
REMIND-MAgPIE,E,Median,R10INDIA+,2093,1.8110254856153523
REMIND-MAgPIE,E,Median,R10INDIA+,2094,1.7787369216832765
REMIND-MAgPIE,E,Median,R10INDIA+,2095,1.7464483577512007
REMIND-MAgPIE,E,Median,R10INDIA+,2096,1.714159793819125
REMIND-MAgPIE,E,Median,R10INDIA+,2097,1.6818712298870493
REMIND-MAgPIE,E,Median,R10INDIA+,2098,1.6495826659549735
REMIND-MAgPIE,E,Median,R10INDIA+,2099,1.617294102022898
REMIND-MAgPIE,E,Median,R10INDIA+,2100,1.5850055380908221
REMIND-MAgPIE,E,Min,R10INDIA+,1990,0.6648152059999999
REMIND-MAgPIE,E,Min,R10INDIA+,1991,0.7030882419999999
REMIND-MAgPIE,E,Min,R10INDIA+,1992,0.7496269950000001
REMIND-MAgPIE,E,Min,R10INDIA+,1993,0.77729026
REMIND-MAgPIE,E,Min,R10INDIA+,1994,0.8230849400000001
REMIND-MAgPIE,E,Min,R10INDIA+,1995,0.873739004
REMIND-MAgPIE,E,Min,R10INDIA+,1996,0.9485635069999998
REMIND-MAgPIE,E,Min,R10INDIA+,1997,0.9858064849999999
REMIND-MAgPIE,E,Min,R10INDIA+,1998,1.006352771
REMIND-MAgPIE,E,Min,R10INDIA+,1999,1.0874389960000002
REMIND-MAgPIE,E,Min,R10INDIA+,2000,1.1220096370000001
REMIND-MAgPIE,E,Min,R10INDIA+,2001,1.141813467
REMIND-MAgPIE,E,Min,R10INDIA+,2002,1.181103981
REMIND-MAgPIE,E,Min,R10INDIA+,2003,1.224755106
REMIND-MAgPIE,E,Min,R10INDIA+,2004,1.306369787
REMIND-MAgPIE,E,Min,R10INDIA+,2005,1.3739618839999999
REMIND-MAgPIE,E,Min,R10INDIA+,2006,1.493110814
REMIND-MAgPIE,E,Min,R10INDIA+,2007,1.606446561
REMIND-MAgPIE,E,Min,R10INDIA+,2008,1.7052640110000001
REMIND-MAgPIE,E,Min,R10INDIA+,2009,1.835130177
REMIND-MAgPIE,E,Min,R10INDIA+,2010,1.904534785
REMIND-MAgPIE,E,Min,R10INDIA+,2011,1.9977438730000001
REMIND-MAgPIE,E,Min,R10INDIA+,2012,2.164506847
REMIND-MAgPIE,E,Min,R10INDIA+,2013,2.2311601270000003
REMIND-MAgPIE,E,Min,R10INDIA+,2014,2.398237001
REMIND-MAgPIE,E,Min,R10INDIA+,2015,2.5027372560000005
REMIND-MAgPIE,E,Min,R10INDIA+,2016,2.662422526
REMIND-MAgPIE,E,Min,R10INDIA+,2017,2.761664583
REMIND-MAgPIE,E,Min,R10INDIA+,2018,2.9187882060000003
REMIND-MAgPIE,E,Min,R10INDIA+,2019,2.95795974
REMIND-MAgPIE,E,Min,R10INDIA+,2020,2.7538656660000003
REMIND-MAgPIE,E,Min,R10INDIA+,2021,3.0349618729999994
REMIND-MAgPIE,E,Min,R10INDIA+,2022,3.1675311010000002
REMIND-MAgPIE,E,Min,R10INDIA+,2023,3.300964494907783
REMIND-MAgPIE,E,Min,R10INDIA+,2024,3.43614009757802
REMIND-MAgPIE,E,Min,R10INDIA+,2025,3.573057909010709
REMIND-MAgPIE,E,Min,R10INDIA+,2026,3.711717929205852
REMIND-MAgPIE,E,Min,R10INDIA+,2027,3.8521201581634483
REMIND-MAgPIE,E,Min,R10INDIA+,2028,3.9942645958834975
REMIND-MAgPIE,E,Min,R10INDIA+,2029,4.138151242366
REMIND-MAgPIE,E,Min,R10INDIA+,2030,4.283780097610955
REMIND-MAgPIE,E,Min,R10INDIA+,2031,4.195388230969042
REMIND-MAgPIE,E,Min,R10INDIA+,2032,4.106996364327129
REMIND-MAgPIE,E,Min,R10INDIA+,2033,4.0186044976852155
REMIND-MAgPIE,E,Min,R10INDIA+,2034,3.930212631043303
REMIND-MAgPIE,E,Min,R10INDIA+,2035,3.8418207644013895
REMIND-MAgPIE,E,Min,R10INDIA+,2036,3.753428897759477
REMIND-MAgPIE,E,Min,R10INDIA+,2037,3.6650370311175635
REMIND-MAgPIE,E,Min,R10INDIA+,2038,3.5766451644756505
REMIND-MAgPIE,E,Min,R10INDIA+,2039,3.4882532978337375
REMIND-MAgPIE,E,Min,R10INDIA+,2040,3.3998614311918245
REMIND-MAgPIE,E,Min,R10INDIA+,2041,3.3264515450579935
REMIND-MAgPIE,E,Min,R10INDIA+,2042,3.253041658924162
REMIND-MAgPIE,E,Min,R10INDIA+,2043,3.179631772790331
REMIND-MAgPIE,E,Min,R10INDIA+,2044,3.1062218866564995
REMIND-MAgPIE,E,Min,R10INDIA+,2045,3.0328120005226684
REMIND-MAgPIE,E,Min,R10INDIA+,2046,2.959402114388837
REMIND-MAgPIE,E,Min,R10INDIA+,2047,2.885992228255006
REMIND-MAgPIE,E,Min,R10INDIA+,2048,2.8125823421211744
REMIND-MAgPIE,E,Min,R10INDIA+,2049,2.7391724559873434
REMIND-MAgPIE,E,Min,R10INDIA+,2050,2.665762569853512
REMIND-MAgPIE,E,Min,R10INDIA+,2051,2.6043956645646116
