birth_year,r10,case,aggregate,add_impren_0.5,add_impren_0.33,add_impren_0.66,emf_impren_0.5,emf_impren_0.33,emf_impren_0.66,lifetime_exposure_impren_0.5,lifetime_exposure_impren_0.33,lifetime_exposure_impren_0.66,cohort_size
1974,R10EUROPE,A,Median,1.7917137841562578,0.22903285600100604,2.4651090320670055,1.3145479408526037,1.04639102815322,1.535062340132884,5.5129762335882155,4.82464570295,6.272512171272471,8380412
1974,R10EUROPE,A,Min,1.392572166223772,0.526908254066047,2.5402733151867745,1.2727561425381342,1.082254342435176,1.4880886052581839,5.248832791219581,4.793483603519577,6.155883731453149,8380412
1974,R10EUROPE,E,Max,1.1034987786670745,0.25101553827782774,2.125036545048304,1.2063582950109453,1.0307333150305593,1.4190644716514538,5.579391302717163,4.900326118077516,6.479445488680138,8380412
1974,R10EUROPE,E,Median,1.035251008126356,-0.3607174542810588,2.1665841973222713,1.2236858741684116,0.9415081449167833,1.4394428475829344,5.579391302717163,4.892268578672764,6.517972651319894,8380412
1974,R10EUROPE,E,Min,1.1364759245111307,-0.4097006111462642,2.0475356004815177,1.1816561657637312,0.9434279719509314,1.3557779983958222,5.588538496004426,4.899940104732399,6.59743492426439,8380412
1974,R10INDIA+,A,Max,0.4549483208053533,0.17009136346379009,1.1126918421305705,1.0932029252075612,1.0320696544846308,1.1926973568473493,5.71727254157902,4.353495373565998,6.973072722560044,24060615.999999996
1974,R10INDIA+,A,Median,0.5586407713428594,0.056529915783303034,1.0065370829828508,1.1066525237582283,1.0127149503110033,1.2180783137067337,5.4226730396393705,4.30763621717416,6.835595197898608,24060615.999999996
1974,R10INDIA+,A,Min,0.5705402830490267,-0.0349133476055165,1.08193186000472,1.1400344387779984,0.9937024153269132,1.2029108274651743,5.174542349223291,4.2981377448243725,6.414076512422549,24060615.999999996
1974,R10INDIA+,E,Max,0.8044876053804575,0.21067530288347752,1.4043473900681316,1.1522778940650307,1.0380369939375076,1.2319196471730105,5.306067322856073,4.457012927383242,6.431785453979869,24060615.999999996
1974,R10INDIA+,E,Median,0.6961780832777436,0.11333987063086973,0.9970673903158616,1.1002158551570722,1.0202492876312794,1.1932249362037466,5.306067322856073,4.415603753930352,6.516373304260244,24060615.999999996
1974,R10INDIA+,E,Min,0.471018742208436,-0.06856120882793437,1.0885278682004493,1.0980461326730078,0.9914833460592849,1.1876932006988168,5.351044035751132,4.456595284970824,6.690835745463514,24060615.999999996
1974,R10LATIN_AM,A,Max,2.081938099283926,1.120004171970824,2.639260493598364,1.2101814209961448,1.1175768790999905,1.3276833353106736,9.6524034275734,8.330779661775866,10.757259726761456,9363088
1974,R10LATIN_AM,A,Median,1.7728852847502719,1.0646835711289189,2.5312735435852045,1.1943991786297934,1.120585698617934,1.30077669453895,9.60983255868959,7.902508957535089,10.755095444464013,9363088
1974,R10LATIN_AM,A,Min,1.5232426498828149,0.9233751991886683,2.248412545209585,1.168811885153019,1.0976316887942907,1.2686882351001605,9.68737171039096,7.836739378768435,10.764474001086262,9363088
