birth_year,r10,case,aggregate,add_impren_0.5,add_impren_0.33,add_impren_0.66,emf_impren_0.5,emf_impren_0.33,emf_impren_0.66,lifetime_exposure_impren_0.5,lifetime_exposure_impren_0.33,lifetime_exposure_impren_0.66,cohort_size
1996,R10MIDDLE_EAST,A,Max,11.191365970519193,9.082971206686329,13.406356792253145,1.4145392965967378,1.314488191650691,1.5338677618130347,26.791684601919695,21.308912357767394,30.832121311602716,3183760
1996,R10MIDDLE_EAST,A,Median,9.6303606750647,7.818434947756841,11.34139207200572,1.3437630622209982,1.26869376262584,1.4256679085576343,27.34967355716244,23.228580059860594,31.982677438976296,3183760
1996,R10MIDDLE_EAST,A,Min,7.369037875230013,5.672417169863785,9.312680992535944,1.2501945762683473,1.1879104504955422,1.3488422382694294,28.41867692092843,23.491110085414768,33.14969079578766,3183760
1996,R10MIDDLE_EAST,E,Max,6.483023582391461,4.675231355115673,8.380609706590192,1.212366737458729,1.1328289963850742,1.356144766066403,28.41867692092843,22.738992660563543,34.239493235358886,3183760
1996,R10MIDDLE_EAST,E,Median,5.124087408907494,1.796549837835756,6.88184150743753,1.1563311348741365,1.041526782804763,1.3156718646674583,28.41867692092843,22.38632964961163,34.56444915395951,3183760
1996,R10MIDDLE_EAST,E,Min,3.9748809001401852,1.33287155072788,6.122526899285223,1.1275786208100287,1.039465222214447,1.247791049904485,28.080016892244878,22.736610969014666,34.21918349044635,3183760
1996,R10NORTH_AM,A,Max,8.508496572269564,5.800335906943785,10.190066190854461,1.6285210601732842,1.4644967945086298,1.8600281102664726,10.489059674802716,8.962351816684986,13.097466621904964,4374576
1996,R10NORTH_AM,A,Median,7.248159277876756,4.288675911184228,8.976048424178938,1.5503066246662136,1.33971176340725,1.76140148136475,11.205064177487142,9.054652775468751,13.570451059638,4374576
1996,R10NORTH_AM,A,Min,5.565182918504735,2.6209292850982306,7.618524248262575,1.4025897574396513,1.1870399885550855,1.581907972048447,11.673899470898911,9.243275786891301,13.964277984625163,4374576
1996,R10NORTH_AM,E,Max,2.6534666816937347,0.13542763195956742,4.971595141585196,1.240833553255695,1.0109416163580538,1.5703531102220751,11.442668310904459,8.903878429910662,14.044411645277462,4374576
1996,R10NORTH_AM,E,Median,1.9049438728051844,-0.7614256177743282,4.3931533060840335,1.1766054956200787,0.9351583566114672,1.4277023375854314,11.442668310904459,8.872026384246643,14.28514003031625,4374576
1996,R10NORTH_AM,E,Min,1.9797357005750804,-0.7027364769120368,4.0742386134277275,1.1019191746734782,0.9643434364250963,1.4299627942428692,11.434905533369667,8.903432745073157,14.02936612121254,4374576
1996,R10PAC_OECD,A,Max,6.90526957722448,4.757541118112131,8.92132973864402,3.1669821461614442,1.9473358532393816,3.8580901097291083,4.543688420863157,2.4834803234165688,7.982997001531379,1538916
1996,R10PAC_OECD,A,Median,5.706322820745328,3.238896233995927,7.954662445049011,2.556259512281395,1.6686684590234655,3.3728636128957374,4.6878846532696645,2.5163547085912543,8.588707131436268,1538916
1996,R10PAC_OECD,A,Min,4.013487321441618,2.2011827354313818,6.464967427251873,2.095073066678161,1.5005994636415336,2.858727299966569,4.729836746572861,2.5690619035079463,7.598294931321753,1538916
1996,R10PAC_OECD,E,Max,1.9145127565556563,0.307476998918707,3.8468045817745358,1.348764773495119,1.1157170509262355,1.843992869616306,4.729836746572861,3.0491714213243686,8.325583759365353,1538916
1996,R10PAC_OECD,E,Median,0.9481851546832576,0.16684609747367832,3.1647731554674796,1.2443050202798895,1.0515320798016337,1.6550739993545514,4.8960751120944925,3.131720392764933,8.408992585142578,1538916
1996,R10PAC_OECD,E,Min,0.9320924372896006,-0.16166988100118118,2.527124232328731,1.1849835242844526,0.975711361392068,1.743714730671282,5.020361384312927,3.172994878485215,8.439439895192606,1538916
1996,R10REF_ECON,A,Max,5.702170955656568,4.435546142670869,6.526499035663219,2.077322349825285,1.8584748176012043,2.5969949498713056,5.124512180671037,3.6515569310598552,6.257255203905832,3890444
1996,R10REF_ECON,A,Median,4.709260099649171,3.2637149189961763,5.836432482345202,1.8981907475985604,1.672343743717256,2.2795650423003595,5.3706628952339255,3.776029919944578,6.660055792593493,3890444
1996,R10REF_ECON,A,Min,3.420098960344717,1.9501452071796446,4.351497014708678,1.624694045183578,1.3166382397622043,1.87067054261864,5.726964418009048,4.056443875454496,6.82625729968534,3890444
1996,R10REF_ECON,E,Max,1.8348531128168644,0.7412649923668472,2.492756366478479,1.298904950592215,1.0926199855476095,1.564633352169884,5.868326862862075,4.369893000065762,6.917265854830931,3890444
