model,case,aggregate,r10,year,gtco2
REMIND-MAgPIE,E,Max,PAS,2079,2.3272208791850133
REMIND-MAgPIE,E,Max,PAS,2080,2.3697911767227153
REMIND-MAgPIE,E,Max,PAS,2081,2.3793515929675273
REMIND-MAgPIE,E,Max,PAS,2082,2.3889120092123393
REMIND-MAgPIE,E,Max,PAS,2083,2.3984724254571512
REMIND-MAgPIE,E,Max,PAS,2084,2.408032841701963
REMIND-MAgPIE,E,Max,PAS,2085,2.417593257946775
REMIND-MAgPIE,E,Max,PAS,2086,2.427153674191587
REMIND-MAgPIE,E,Max,PAS,2087,2.436714090436399
REMIND-MAgPIE,E,Max,PAS,2088,2.446274506681211
REMIND-MAgPIE,E,Max,PAS,2089,2.455834922926023
REMIND-MAgPIE,E,Max,PAS,2090,2.465395339170835
REMIND-MAgPIE,E,Max,PAS,2091,2.4511713075256734
REMIND-MAgPIE,E,Max,PAS,2092,2.4369472758805113
REMIND-MAgPIE,E,Max,PAS,2093,2.4227232442353497
REMIND-MAgPIE,E,Max,PAS,2094,2.408499212590188
REMIND-MAgPIE,E,Max,PAS,2095,2.3942751809450264
REMIND-MAgPIE,E,Max,PAS,2096,2.3800511492998644
REMIND-MAgPIE,E,Max,PAS,2097,2.3658271176547028
REMIND-MAgPIE,E,Max,PAS,2098,2.351603086009541
REMIND-MAgPIE,E,Max,PAS,2099,2.337379054364379
REMIND-MAgPIE,E,Max,PAS,2100,2.3231550227192175
REMIND-MAgPIE,E,Median,PAS,1990,0.419167524
REMIND-MAgPIE,E,Median,PAS,1991,0.463654632
REMIND-MAgPIE,E,Median,PAS,1992,0.514731279
REMIND-MAgPIE,E,Median,PAS,1993,0.5650654589999999
REMIND-MAgPIE,E,Median,PAS,1994,0.6061755
REMIND-MAgPIE,E,Median,PAS,1995,0.6389198900000002
REMIND-MAgPIE,E,Median,PAS,1996,0.704275249
REMIND-MAgPIE,E,Median,PAS,1997,0.775832972
REMIND-MAgPIE,E,Median,PAS,1998,0.7018471540000001
REMIND-MAgPIE,E,Median,PAS,1999,0.7541081550000001
REMIND-MAgPIE,E,Median,PAS,2000,0.772784698
REMIND-MAgPIE,E,Median,PAS,2001,0.826411244
REMIND-MAgPIE,E,Median,PAS,2002,0.8386298879999999
REMIND-MAgPIE,E,Median,PAS,2003,0.9101450390000002
REMIND-MAgPIE,E,Median,PAS,2004,0.9616698250000002
REMIND-MAgPIE,E,Median,PAS,2005,0.9750500890000001
REMIND-MAgPIE,E,Median,PAS,2006,0.9772487939999998
REMIND-MAgPIE,E,Median,PAS,2007,1.029775506
REMIND-MAgPIE,E,Median,PAS,2008,1.0577736039999999
REMIND-MAgPIE,E,Median,PAS,2009,1.1030454740000002
REMIND-MAgPIE,E,Median,PAS,2010,1.1931869079999997
REMIND-MAgPIE,E,Median,PAS,2011,1.265439765
REMIND-MAgPIE,E,Median,PAS,2012,1.317871606
REMIND-MAgPIE,E,Median,PAS,2013,1.3406292210000001
REMIND-MAgPIE,E,Median,PAS,2014,1.3927574819999997
REMIND-MAgPIE,E,Median,PAS,2015,1.5037716740000004
REMIND-MAgPIE,E,Median,PAS,2016,1.519199454
REMIND-MAgPIE,E,Median,PAS,2017,1.571020796
REMIND-MAgPIE,E,Median,PAS,2018,1.6898003660000005
REMIND-MAgPIE,E,Median,PAS,2019,1.820202971
REMIND-MAgPIE,E,Median,PAS,2020,1.799528809
REMIND-MAgPIE,E,Median,PAS,2021,1.8203957410000002
REMIND-MAgPIE,E,Median,PAS,2022,1.944035813
REMIND-MAgPIE,E,Median,PAS,2023,2.0565090618723048
REMIND-MAgPIE,E,Median,PAS,2024,2.1689823107446093
REMIND-MAgPIE,E,Median,PAS,2025,2.2814555596169144
REMIND-MAgPIE,E,Median,PAS,2026,2.3939288084892194
REMIND-MAgPIE,E,Median,PAS,2027,2.506402057361524
REMIND-MAgPIE,E,Median,PAS,2028,2.618875306233829
REMIND-MAgPIE,E,Median,PAS,2029,2.731348555106134
REMIND-MAgPIE,E,Median,PAS,2030,2.8438218039784386
REMIND-MAgPIE,E,Median,PAS,2031,2.798305353769241
REMIND-MAgPIE,E,Median,PAS,2032,2.752788903560044
REMIND-MAgPIE,E,Median,PAS,2033,2.7072724533508463
REMIND-MAgPIE,E,Median,PAS,2034,2.6617560031416487
REMIND-MAgPIE,E,Median,PAS,2035,2.616239552932451
REMIND-MAgPIE,E,Median,PAS,2036,2.570723102723254
REMIND-MAgPIE,E,Median,PAS,2037,2.5252066525140564
REMIND-MAgPIE,E,Median,PAS,2038,2.479690202304859
REMIND-MAgPIE,E,Median,PAS,2039,2.4341737520956617
REMIND-MAgPIE,E,Median,PAS,2040,2.388657301886464
REMIND-MAgPIE,E,Median,PAS,2041,2.3140333473703687
REMIND-MAgPIE,E,Median,PAS,2042,2.2394093928542738
REMIND-MAgPIE,E,Median,PAS,2043,2.1647854383381784
REMIND-MAgPIE,E,Median,PAS,2044,2.0901614838220834
REMIND-MAgPIE,E,Median,PAS,2045,2.015537529305988
REMIND-MAgPIE,E,Median,PAS,2046,1.9409135747898927
REMIND-MAgPIE,E,Median,PAS,2047,1.8662896202737973
REMIND-MAgPIE,E,Median,PAS,2048,1.791665665757702
REMIND-MAgPIE,E,Median,PAS,2049,1.7170417112416065
REMIND-MAgPIE,E,Median,PAS,2050,1.6424177567255112
REMIND-MAgPIE,E,Median,PAS,2051,1.583459099993252
REMIND-MAgPIE,E,Median,PAS,2052,1.5245004432609928
REMIND-MAgPIE,E,Median,PAS,2053,1.4655417865287337
REMIND-MAgPIE,E,Median,PAS,2054,1.4065831297964744
REMIND-MAgPIE,E,Median,PAS,2055,1.347624473064215
REMIND-MAgPIE,E,Median,PAS,2056,1.2886658163319558
REMIND-MAgPIE,E,Median,PAS,2057,1.2297071595996965
REMIND-MAgPIE,E,Median,PAS,2058,1.1707485028674371
REMIND-MAgPIE,E,Median,PAS,2059,1.1117898461351778
REMIND-MAgPIE,E,Median,PAS,2060,1.0528311894029185
REMIND-MAgPIE,E,Median,PAS,2061,1.0811864778814577
REMIND-MAgPIE,E,Median,PAS,2062,1.109541766359997
REMIND-MAgPIE,E,Median,PAS,2063,1.137897054838536
REMIND-MAgPIE,E,Median,PAS,2064,1.1662523433170753
REMIND-MAgPIE,E,Median,PAS,2065,1.1946076317956145
REMIND-MAgPIE,E,Median,PAS,2066,1.2229629202741539
REMIND-MAgPIE,E,Median,PAS,2067,1.251318208752693
REMIND-MAgPIE,E,Median,PAS,2068,1.2796734972312322
REMIND-MAgPIE,E,Median,PAS,2069,1.3080287857097714
REMIND-MAgPIE,E,Median,PAS,2070,1.3363840741883106
REMIND-MAgPIE,E,Median,PAS,2071,1.3669823935277863
REMIND-MAgPIE,E,Median,PAS,2072,1.397580712867262
REMIND-MAgPIE,E,Median,PAS,2073,1.4281790322067378
REMIND-MAgPIE,E,Median,PAS,2074,1.4587773515462135
REMIND-MAgPIE,E,Median,PAS,2075,1.4893756708856891
REMIND-MAgPIE,E,Median,PAS,2076,1.5199739902251648
REMIND-MAgPIE,E,Median,PAS,2077,1.5505723095646404
REMIND-MAgPIE,E,Median,PAS,2078,1.5811706289041163
REMIND-MAgPIE,E,Median,PAS,2079,1.611768948243592
REMIND-MAgPIE,E,Median,PAS,2080,1.6423672675830676
REMIND-MAgPIE,E,Median,PAS,2081,1.6442585864459662
REMIND-MAgPIE,E,Median,PAS,2082,1.6461499053088646
REMIND-MAgPIE,E,Median,PAS,2083,1.6480412241717632
REMIND-MAgPIE,E,Median,PAS,2084,1.6499325430346619
REMIND-MAgPIE,E,Median,PAS,2085,1.6518238618975603
REMIND-MAgPIE,E,Median,PAS,2086,1.6537151807604589
REMIND-MAgPIE,E,Median,PAS,2087,1.6556064996233575
REMIND-MAgPIE,E,Median,PAS,2088,1.657497818486256
REMIND-MAgPIE,E,Median,PAS,2089,1.6593891373491545
REMIND-MAgPIE,E,Median,PAS,2090,1.6612804562120531
REMIND-MAgPIE,E,Median,PAS,2091,1.638311863668309
REMIND-MAgPIE,E,Median,PAS,2092,1.6153432711245646
REMIND-MAgPIE,E,Median,PAS,2093,1.5923746785808204
REMIND-MAgPIE,E,Median,PAS,2094,1.569406086037076
REMIND-MAgPIE,E,Median,PAS,2095,1.5464374934933318
REMIND-MAgPIE,E,Median,PAS,2096,1.5234689009495876
REMIND-MAgPIE,E,Median,PAS,2097,1.5005003084058433
REMIND-MAgPIE,E,Median,PAS,2098,1.477531715862099
REMIND-MAgPIE,E,Median,PAS,2099,1.4545631233183547
REMIND-MAgPIE,E,Median,PAS,2100,1.4315945307746105
REMIND-MAgPIE,E,Min,PAS,1990,0.419167524
REMIND-MAgPIE,E,Min,PAS,1991,0.463654632
REMIND-MAgPIE,E,Min,PAS,1992,0.514731279
REMIND-MAgPIE,E,Min,PAS,1993,0.5650654589999999
REMIND-MAgPIE,E,Min,PAS,1994,0.6061755
REMIND-MAgPIE,E,Min,PAS,1995,0.6389198900000002
REMIND-MAgPIE,E,Min,PAS,1996,0.704275249
REMIND-MAgPIE,E,Min,PAS,1997,0.775832972
REMIND-MAgPIE,E,Min,PAS,1998,0.7018471540000001
REMIND-MAgPIE,E,Min,PAS,1999,0.7541081550000001
REMIND-MAgPIE,E,Min,PAS,2000,0.772784698
REMIND-MAgPIE,E,Min,PAS,2001,0.826411244
REMIND-MAgPIE,E,Min,PAS,2002,0.8386298879999999
REMIND-MAgPIE,E,Min,PAS,2003,0.9101450390000002
REMIND-MAgPIE,E,Min,PAS,2004,0.9616698250000002
REMIND-MAgPIE,E,Min,PAS,2005,0.9750500890000001
REMIND-MAgPIE,E,Min,PAS,2006,0.9772487939999998
REMIND-MAgPIE,E,Min,PAS,2007,1.029775506
REMIND-MAgPIE,E,Min,PAS,2008,1.0577736039999999
REMIND-MAgPIE,E,Min,PAS,2009,1.1030454740000002
REMIND-MAgPIE,E,Min,PAS,2010,1.1931869079999997
REMIND-MAgPIE,E,Min,PAS,2011,1.265439765
REMIND-MAgPIE,E,Min,PAS,2012,1.317871606
REMIND-MAgPIE,E,Min,PAS,2013,1.3406292210000001
REMIND-MAgPIE,E,Min,PAS,2014,1.3927574819999997
REMIND-MAgPIE,E,Min,PAS,2015,1.5037716740000004
REMIND-MAgPIE,E,Min,PAS,2016,1.519199454
REMIND-MAgPIE,E,Min,PAS,2017,1.571020796
REMIND-MAgPIE,E,Min,PAS,2018,1.6898003660000005
REMIND-MAgPIE,E,Min,PAS,2019,1.820202971
REMIND-MAgPIE,E,Min,PAS,2020,1.799528809
REMIND-MAgPIE,E,Min,PAS,2021,1.8203957410000002
REMIND-MAgPIE,E,Min,PAS,2022,1.944035813
REMIND-MAgPIE,E,Min,PAS,2023,2.055310291249306
REMIND-MAgPIE,E,Min,PAS,2024,2.166584769498612
REMIND-MAgPIE,E,Min,PAS,2025,2.277859247747918
REMIND-MAgPIE,E,Min,PAS,2026,2.3891337259972243
REMIND-MAgPIE,E,Min,PAS,2027,2.50040820424653
REMIND-MAgPIE,E,Min,PAS,2028,2.6116826824958363
REMIND-MAgPIE,E,Min,PAS,2029,2.7229571607451426
REMIND-MAgPIE,E,Min,PAS,2030,2.8342316389944484
REMIND-MAgPIE,E,Min,PAS,2031,2.7743654555921413
REMIND-MAgPIE,E,Min,PAS,2032,2.714499272189834
REMIND-MAgPIE,E,Min,PAS,2033,2.6546330887875262
REMIND-MAgPIE,E,Min,PAS,2034,2.594766905385219
REMIND-MAgPIE,E,Min,PAS,2035,2.534900721982912
REMIND-MAgPIE,E,Min,PAS,2036,2.4750345385806045
REMIND-MAgPIE,E,Min,PAS,2037,2.415168355178297
REMIND-MAgPIE,E,Min,PAS,2038,2.35530217177599
REMIND-MAgPIE,E,Min,PAS,2039,2.295435988373683
REMIND-MAgPIE,E,Min,PAS,2040,2.2355698049713753
REMIND-MAgPIE,E,Min,PAS,2041,2.1453921858941856
REMIND-MAgPIE,E,Min,PAS,2042,2.055214566816996
REMIND-MAgPIE,E,Min,PAS,2043,1.9650369477398064
REMIND-MAgPIE,E,Min,PAS,2044,1.8748593286626167
REMIND-MAgPIE,E,Min,PAS,2045,1.784681709585427
REMIND-MAgPIE,E,Min,PAS,2046,1.6945040905082374
REMIND-MAgPIE,E,Min,PAS,2047,1.604326471431048
REMIND-MAgPIE,E,Min,PAS,2048,1.5141488523538582
REMIND-MAgPIE,E,Min,PAS,2049,1.4239712332766685
REMIND-MAgPIE,E,Min,PAS,2050,1.333793614199479
REMIND-MAgPIE,E,Min,PAS,2051,1.2696805164063818
REMIND-MAgPIE,E,Min,PAS,2052,1.2055674186132848
REMIND-MAgPIE,E,Min,PAS,2053,1.1414543208201875
REMIND-MAgPIE,E,Min,PAS,2054,1.0773412230270902
REMIND-MAgPIE,E,Min,PAS,2055,1.0132281252339932
REMIND-MAgPIE,E,Min,PAS,2056,0.949115027440896
REMIND-MAgPIE,E,Min,PAS,2057,0.8850019296477989
REMIND-MAgPIE,E,Min,PAS,2058,0.8208888318547017
REMIND-MAgPIE,E,Min,PAS,2059,0.7567757340616046
REMIND-MAgPIE,E,Min,PAS,2060,0.6926626362685074
REMIND-MAgPIE,E,Min,PAS,2061,0.7116233699839045
REMIND-MAgPIE,E,Min,PAS,2062,0.7305841036993016
REMIND-MAgPIE,E,Min,PAS,2063,0.7495448374146987
REMIND-MAgPIE,E,Min,PAS,2064,0.7685055711300958
REMIND-MAgPIE,E,Min,PAS,2065,0.7874663048454928
REMIND-MAgPIE,E,Min,PAS,2066,0.8064270385608898
REMIND-MAgPIE,E,Min,PAS,2067,0.8253877722762869
REMIND-MAgPIE,E,Min,PAS,2068,0.844348505991684
REMIND-MAgPIE,E,Min,PAS,2069,0.8633092397070811
REMIND-MAgPIE,E,Min,PAS,2070,0.8822699734224781
REMIND-MAgPIE,E,Min,PAS,2071,0.8967233430486525
REMIND-MAgPIE,E,Min,PAS,2072,0.9111767126748268
REMIND-MAgPIE,E,Min,PAS,2073,0.9256300823010012
REMIND-MAgPIE,E,Min,PAS,2074,0.9400834519271755
REMIND-MAgPIE,E,Min,PAS,2075,0.9545368215533498
REMIND-MAgPIE,E,Min,PAS,2076,0.9689901911795242
REMIND-MAgPIE,E,Min,PAS,2077,0.9834435608056985
REMIND-MAgPIE,E,Min,PAS,2078,0.9978969304318729
REMIND-MAgPIE,E,Min,PAS,2079,1.0123503000580472
REMIND-MAgPIE,E,Min,PAS,2080,1.0268036696842215
REMIND-MAgPIE,E,Min,PAS,2081,1.0200315778165596
REMIND-MAgPIE,E,Min,PAS,2082,1.0132594859488975
REMIND-MAgPIE,E,Min,PAS,2083,1.0064873940812356
REMIND-MAgPIE,E,Min,PAS,2084,0.9997153022135735
REMIND-MAgPIE,E,Min,PAS,2085,0.9929432103459115
REMIND-MAgPIE,E,Min,PAS,2086,0.9861711184782496
REMIND-MAgPIE,E,Min,PAS,2087,0.9793990266105875
REMIND-MAgPIE,E,Min,PAS,2088,0.9726269347429255
REMIND-MAgPIE,E,Min,PAS,2089,0.9658548428752636
REMIND-MAgPIE,E,Min,PAS,2090,0.9590827510076015
REMIND-MAgPIE,E,Min,PAS,2091,0.9319346683555503
REMIND-MAgPIE,E,Min,PAS,2092,0.904786585703499
REMIND-MAgPIE,E,Min,PAS,2093,0.8776385030514477
REMIND-MAgPIE,E,Min,PAS,2094,0.8504904203993965
REMIND-MAgPIE,E,Min,PAS,2095,0.8233423377473452
REMIND-MAgPIE,E,Min,PAS,2096,0.7961942550952941
REMIND-MAgPIE,E,Min,PAS,2097,0.7690461724432428
REMIND-MAgPIE,E,Min,PAS,2098,0.7418980897911915
REMIND-MAgPIE,E,Min,PAS,2099,0.7147500071391403
REMIND-MAgPIE,E,Min,PAS,2100,0.687601924487089
REMIND-MAgPIE,A,Max,SAS,1990,0.6668395319999999
REMIND-MAgPIE,A,Max,SAS,1991,0.7050025429999999
REMIND-MAgPIE,A,Max,SAS,1992,0.7511090490000001
REMIND-MAgPIE,A,Max,SAS,1993,0.778777203
REMIND-MAgPIE,A,Max,SAS,1994,0.8245387690000001
REMIND-MAgPIE,A,Max,SAS,1995,0.875156331
REMIND-MAgPIE,A,Max,SAS,1996,0.9499336109999998
REMIND-MAgPIE,A,Max,SAS,1997,0.9871106369999999
REMIND-MAgPIE,A,Max,SAS,1998,1.0076312749999998
REMIND-MAgPIE,A,Max,SAS,1999,1.088530636
REMIND-MAgPIE,A,Max,SAS,2000,1.123056765
REMIND-MAgPIE,A,Max,SAS,2001,1.1428825649999999
REMIND-MAgPIE,A,Max,SAS,2002,1.182444976
REMIND-MAgPIE,A,Max,SAS,2003,1.226314708
REMIND-MAgPIE,A,Max,SAS,2004,1.307607034
REMIND-MAgPIE,A,Max,SAS,2005,1.3758513909999999
REMIND-MAgPIE,A,Max,SAS,2006,1.495270132
REMIND-MAgPIE,A,Max,SAS,2007,1.60924647
REMIND-MAgPIE,A,Max,SAS,2008,1.7095184880000005
REMIND-MAgPIE,A,Max,SAS,2009,1.8415220650000002
REMIND-MAgPIE,A,Max,SAS,2010,1.9128995880000002
REMIND-MAgPIE,A,Max,SAS,2011,2.009582189
REMIND-MAgPIE,A,Max,SAS,2012,2.174542161
REMIND-MAgPIE,A,Max,SAS,2013,2.240410637
REMIND-MAgPIE,A,Max,SAS,2014,2.40740731
REMIND-MAgPIE,A,Max,SAS,2015,2.5125283490000005
REMIND-MAgPIE,A,Max,SAS,2016,2.671490124
REMIND-MAgPIE,A,Max,SAS,2017,2.771532552
REMIND-MAgPIE,A,Max,SAS,2018,2.9296062540000003
REMIND-MAgPIE,A,Max,SAS,2019,2.9690413610000004
REMIND-MAgPIE,A,Max,SAS,2020,2.7657537319999994
REMIND-MAgPIE,A,Max,SAS,2021,3.0472450209999993
REMIND-MAgPIE,A,Max,SAS,2022,3.179679049
REMIND-MAgPIE,A,Max,SAS,2023,3.3646016588668
REMIND-MAgPIE,A,Max,SAS,2024,3.5495242687336006
REMIND-MAgPIE,A,Max,SAS,2025,3.734446878600401
REMIND-MAgPIE,A,Max,SAS,2026,3.9193694884672015
REMIND-MAgPIE,A,Max,SAS,2027,4.104292098334001
REMIND-MAgPIE,A,Max,SAS,2028,4.289214708200802
REMIND-MAgPIE,A,Max,SAS,2029,4.474137318067602
REMIND-MAgPIE,A,Max,SAS,2030,4.659059927934402
REMIND-MAgPIE,A,Max,SAS,2031,4.748091479711806
REMIND-MAgPIE,A,Max,SAS,2032,4.837123031489209
REMIND-MAgPIE,A,Max,SAS,2033,4.926154583266612
REMIND-MAgPIE,A,Max,SAS,2034,5.015186135044015
REMIND-MAgPIE,A,Max,SAS,2035,5.104217686821419
REMIND-MAgPIE,A,Max,SAS,2036,5.193249238598822
REMIND-MAgPIE,A,Max,SAS,2037,5.282280790376225
REMIND-MAgPIE,A,Max,SAS,2038,5.371312342153629
REMIND-MAgPIE,A,Max,SAS,2039,5.460343893931031
REMIND-MAgPIE,A,Max,SAS,2040,5.549375445708435
REMIND-MAgPIE,A,Max,SAS,2041,5.670226634375719
REMIND-MAgPIE,A,Max,SAS,2042,5.791077823043001
REMIND-MAgPIE,A,Max,SAS,2043,5.911929011710285
REMIND-MAgPIE,A,Max,SAS,2044,6.032780200377568
REMIND-MAgPIE,A,Max,SAS,2045,6.153631389044851
REMIND-MAgPIE,A,Max,SAS,2046,6.274482577712134
REMIND-MAgPIE,A,Max,SAS,2047,6.395333766379417
REMIND-MAgPIE,A,Max,SAS,2048,6.5161849550467
REMIND-MAgPIE,A,Max,SAS,2049,6.637036143713983
REMIND-MAgPIE,A,Max,SAS,2050,6.757887332381266
REMIND-MAgPIE,A,Max,SAS,2051,6.923645975486414
REMIND-MAgPIE,A,Max,SAS,2052,7.089404618591561
REMIND-MAgPIE,A,Max,SAS,2053,7.255163261696709
REMIND-MAgPIE,A,Max,SAS,2054,7.420921904801856
REMIND-MAgPIE,A,Max,SAS,2055,7.5866805479070045
REMIND-MAgPIE,A,Max,SAS,2056,7.752439191012152
REMIND-MAgPIE,A,Max,SAS,2057,7.918197834117299
REMIND-MAgPIE,A,Max,SAS,2058,8.083956477222447
REMIND-MAgPIE,A,Max,SAS,2059,8.249715120327593
REMIND-MAgPIE,A,Max,SAS,2060,8.415473763432741
REMIND-MAgPIE,A,Max,SAS,2061,8.542843354324956
REMIND-MAgPIE,A,Max,SAS,2062,8.670212945217171
REMIND-MAgPIE,A,Max,SAS,2063,8.797582536109385
REMIND-MAgPIE,A,Max,SAS,2064,8.9249521270016
REMIND-MAgPIE,A,Max,SAS,2065,9.052321717893815
REMIND-MAgPIE,A,Max,SAS,2066,9.17969130878603
REMIND-MAgPIE,A,Max,SAS,2067,9.307060899678245
REMIND-MAgPIE,A,Max,SAS,2068,9.434430490570458
REMIND-MAgPIE,A,Max,SAS,2069,9.561800081462673
REMIND-MAgPIE,A,Max,SAS,2070,9.689169672354888
REMIND-MAgPIE,A,Max,SAS,2071,9.824934216548476
REMIND-MAgPIE,A,Max,SAS,2072,9.960698760742064
REMIND-MAgPIE,A,Max,SAS,2073,10.09646330493565
REMIND-MAgPIE,A,Max,SAS,2074,10.232227849129238
REMIND-MAgPIE,A,Max,SAS,2075,10.367992393322826
REMIND-MAgPIE,A,Max,SAS,2076,10.503756937516414
REMIND-MAgPIE,A,Max,SAS,2077,10.639521481710002
REMIND-MAgPIE,A,Max,SAS,2078,10.775286025903588
REMIND-MAgPIE,A,Max,SAS,2079,10.911050570097176
REMIND-MAgPIE,A,Max,SAS,2080,11.046815114290764
REMIND-MAgPIE,A,Max,SAS,2081,11.090686705165764
REMIND-MAgPIE,A,Max,SAS,2082,11.134558296040765
REMIND-MAgPIE,A,Max,SAS,2083,11.178429886915765
REMIND-MAgPIE,A,Max,SAS,2084,11.222301477790767
REMIND-MAgPIE,A,Max,SAS,2085,11.266173068665767
REMIND-MAgPIE,A,Max,SAS,2086,11.310044659540766
REMIND-MAgPIE,A,Max,SAS,2087,11.353916250415768
REMIND-MAgPIE,A,Max,SAS,2088,11.397787841290768
REMIND-MAgPIE,A,Max,SAS,2089,11.44165943216577
REMIND-MAgPIE,A,Max,SAS,2090,11.48553102304077
REMIND-MAgPIE,A,Max,SAS,2091,11.473338124137875
REMIND-MAgPIE,A,Max,SAS,2092,11.461145225234981
REMIND-MAgPIE,A,Max,SAS,2093,11.448952326332087
REMIND-MAgPIE,A,Max,SAS,2094,11.436759427429193
REMIND-MAgPIE,A,Max,SAS,2095,11.424566528526299
REMIND-MAgPIE,A,Max,SAS,2096,11.412373629623405
REMIND-MAgPIE,A,Max,SAS,2097,11.40018073072051
REMIND-MAgPIE,A,Max,SAS,2098,11.387987831817616
REMIND-MAgPIE,A,Max,SAS,2099,11.375794932914722
REMIND-MAgPIE,A,Max,SAS,2100,11.363602034011828
REMIND-MAgPIE,A,Median,SAS,1990,0.6668395319999999
REMIND-MAgPIE,A,Median,SAS,1991,0.7050025429999999
REMIND-MAgPIE,A,Median,SAS,1992,0.7511090490000001
REMIND-MAgPIE,A,Median,SAS,1993,0.778777203
REMIND-MAgPIE,A,Median,SAS,1994,0.8245387690000001
REMIND-MAgPIE,A,Median,SAS,1995,0.875156331
REMIND-MAgPIE,A,Median,SAS,1996,0.9499336109999998
REMIND-MAgPIE,A,Median,SAS,1997,0.9871106369999999
REMIND-MAgPIE,A,Median,SAS,1998,1.0076312749999998
REMIND-MAgPIE,A,Median,SAS,1999,1.088530636
REMIND-MAgPIE,A,Median,SAS,2000,1.123056765
REMIND-MAgPIE,A,Median,SAS,2001,1.1428825649999999
REMIND-MAgPIE,A,Median,SAS,2002,1.182444976
REMIND-MAgPIE,A,Median,SAS,2003,1.226314708
REMIND-MAgPIE,A,Median,SAS,2004,1.307607034
REMIND-MAgPIE,A,Median,SAS,2005,1.3758513909999999
REMIND-MAgPIE,A,Median,SAS,2006,1.495270132
REMIND-MAgPIE,A,Median,SAS,2007,1.60924647
REMIND-MAgPIE,A,Median,SAS,2008,1.7095184880000005
REMIND-MAgPIE,A,Median,SAS,2009,1.8415220650000002
REMIND-MAgPIE,A,Median,SAS,2010,1.9128995880000002
REMIND-MAgPIE,A,Median,SAS,2011,2.009582189
REMIND-MAgPIE,A,Median,SAS,2012,2.174542161
REMIND-MAgPIE,A,Median,SAS,2013,2.240410637
REMIND-MAgPIE,A,Median,SAS,2014,2.40740731
REMIND-MAgPIE,A,Median,SAS,2015,2.5125283490000005
REMIND-MAgPIE,A,Median,SAS,2016,2.671490124
REMIND-MAgPIE,A,Median,SAS,2017,2.771532552
REMIND-MAgPIE,A,Median,SAS,2018,2.9296062540000003
REMIND-MAgPIE,A,Median,SAS,2019,2.9690413610000004
REMIND-MAgPIE,A,Median,SAS,2020,2.7657537319999994
REMIND-MAgPIE,A,Median,SAS,2021,3.0472450209999993
REMIND-MAgPIE,A,Median,SAS,2022,3.179679049
REMIND-MAgPIE,A,Median,SAS,2023,3.344101579725805
REMIND-MAgPIE,A,Median,SAS,2024,3.5085241104516096
REMIND-MAgPIE,A,Median,SAS,2025,3.6729466411774148
REMIND-MAgPIE,A,Median,SAS,2026,3.8373691719032195
REMIND-MAgPIE,A,Median,SAS,2027,4.001791702629024
REMIND-MAgPIE,A,Median,SAS,2028,4.166214233354829
REMIND-MAgPIE,A,Median,SAS,2029,4.330636764080634
REMIND-MAgPIE,A,Median,SAS,2030,4.495059294806438
REMIND-MAgPIE,A,Median,SAS,2031,4.535578366976825
REMIND-MAgPIE,A,Median,SAS,2032,4.576097439147212
REMIND-MAgPIE,A,Median,SAS,2033,4.6166165113175985
REMIND-MAgPIE,A,Median,SAS,2034,4.657135583487985
REMIND-MAgPIE,A,Median,SAS,2035,4.697654655658372
REMIND-MAgPIE,A,Median,SAS,2036,4.73817372782876
REMIND-MAgPIE,A,Median,SAS,2037,4.778692799999146
REMIND-MAgPIE,A,Median,SAS,2038,4.819211872169533
REMIND-MAgPIE,A,Median,SAS,2039,4.85973094433992
REMIND-MAgPIE,A,Median,SAS,2040,4.900250016510307
REMIND-MAgPIE,A,Median,SAS,2041,5.0181741038156495
REMIND-MAgPIE,A,Median,SAS,2042,5.136098191120992
REMIND-MAgPIE,A,Median,SAS,2043,5.254022278426334
REMIND-MAgPIE,A,Median,SAS,2044,5.371946365731677
REMIND-MAgPIE,A,Median,SAS,2045,5.48987045303702
REMIND-MAgPIE,A,Median,SAS,2046,5.607794540342363
REMIND-MAgPIE,A,Median,SAS,2047,5.725718627647706
REMIND-MAgPIE,A,Median,SAS,2048,5.843642714953049
REMIND-MAgPIE,A,Median,SAS,2049,5.961566802258392
REMIND-MAgPIE,A,Median,SAS,2050,6.0794908895637345
REMIND-MAgPIE,A,Median,SAS,2051,6.214108540894664
REMIND-MAgPIE,A,Median,SAS,2052,6.348726192225593
REMIND-MAgPIE,A,Median,SAS,2053,6.483343843556522
REMIND-MAgPIE,A,Median,SAS,2054,6.617961494887451
REMIND-MAgPIE,A,Median,SAS,2055,6.7525791462183795
REMIND-MAgPIE,A,Median,SAS,2056,6.887196797549309
REMIND-MAgPIE,A,Median,SAS,2057,7.021814448880238
REMIND-MAgPIE,A,Median,SAS,2058,7.156432100211167
REMIND-MAgPIE,A,Median,SAS,2059,7.291049751542095
REMIND-MAgPIE,A,Median,SAS,2060,7.4256674028730245
REMIND-MAgPIE,A,Median,SAS,2061,7.544322519693589
REMIND-MAgPIE,A,Median,SAS,2062,7.662977636514154
REMIND-MAgPIE,A,Median,SAS,2063,7.781632753334718
REMIND-MAgPIE,A,Median,SAS,2064,7.9002878701552834
REMIND-MAgPIE,A,Median,SAS,2065,8.018942986975848
REMIND-MAgPIE,A,Median,SAS,2066,8.137598103796412
REMIND-MAgPIE,A,Median,SAS,2067,8.256253220616976
REMIND-MAgPIE,A,Median,SAS,2068,8.374908337437542
