model,scen,r10,peakyearbin,netzeroyearbin,gtco2_cmltv,gtco2_orig_cmltv,gtco2_cdr_cmltv,modelledpaths,pkyearbin,nzyearbin
TIAM-ECN 1.1,EN_INDCi2030_1600,R10AFRMEA,peak: 2030,net-zero: 2110,206.92707482774756,202.01040184581018,0,142,2030,2110
TIAM-ECN 1.1,EN_INDCi2030_1600,R10EASPAS,peak: 2030,net-zero: 2080,467.115505881904,461.7185607089674,2.4633536528041913,15,2030,2080
TIAM-ECN 1.1,EN_INDCi2030_1600,R10EUR,peak: 2020,net-zero: 2070,124.24158070296531,139.94373560033688,14.119234840737091,65,2020,2070
TIAM-ECN 1.1,EN_INDCi2030_1600,R10FSU,peak: 2040,net-zero: 2110,119.4321938634279,124.23894262639003,0,24,2040,2110
TIAM-ECN 1.1,EN_INDCi2030_1600,R10LAM,peak: 2050,net-zero: 2070,105.15730431384479,117.3280742115804,1.890466660899737,5,2050,2070
TIAM-ECN 1.1,EN_INDCi2030_1600,R10NAM,peak: 2020,net-zero: 2090,182.01906315362444,197.26130873537892,0.06364163268231864,49,2020,2090
TIAM-ECN 1.1,EN_INDCi2030_1600,R10PAO,peak: 2020,net-zero: 2110,54.129544450031496,59.72101922548829,0,249,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_1600,R10SAS,peak: 2050,net-zero: 2110,283.1265773431297,307.24879530698735,0,37,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_1600f,R10AFRMEA,peak: 2030,net-zero: 2110,206.28349867940545,201.36001579838532,0,142,2030,2110
TIAM-ECN 1.1,EN_INDCi2030_1600f,R10EASPAS,peak: 2030,net-zero: 2080,482.26879308144004,476.86285576067235,14.519624397692187,15,2030,2080
TIAM-ECN 1.1,EN_INDCi2030_1600f,R10EUR,peak: 2020,net-zero: 2070,129.29469084156332,145.0685235106959,23.65439037376829,65,2020,2070
TIAM-ECN 1.1,EN_INDCi2030_1600f,R10FSU,peak: 2040,net-zero: 2110,118.21542375016884,123.02279953805046,0,24,2040,2110
TIAM-ECN 1.1,EN_INDCi2030_1600f,R10LAM,peak: 2050,net-zero: 2080,120.17887430186188,132.4023212674084,7.718938747140483,13,2050,2080
TIAM-ECN 1.1,EN_INDCi2030_1600f,R10NAM,peak: 2020,net-zero: 2090,183.4778952902003,198.73779221101788,1.8075412481956168,49,2020,2090
TIAM-ECN 1.1,EN_INDCi2030_1600f,R10PAO,peak: 2020,net-zero: 2080,52.60957491773637,58.206998164490095,0.8229586655066324,62,2020,2080
TIAM-ECN 1.1,EN_INDCi2030_1600f,R10SAS,peak: 2050,net-zero: 2110,281.9047345018787,306.0444487925016,0,37,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_2000,R10AFRMEA,peak: 2050,net-zero: 2110,263.01852168001744,257.7345671015009,0,42,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_2000,R10EASPAS,peak: 2030,net-zero: 2110,568.4226373742381,563.193243116975,0,74,2030,2110
TIAM-ECN 1.1,EN_INDCi2030_2000,R10EUR,peak: 2020,net-zero: 2080,159.45279757108275,175.69220588412887,8.046477532028558,37,2020,2080
TIAM-ECN 1.1,EN_INDCi2030_2000,R10FSU,peak: 2040,net-zero: 2110,145.88947515601183,150.8831015021443,0,24,2040,2110
TIAM-ECN 1.1,EN_INDCi2030_2000,R10LAM,peak: 2050,net-zero: 2080,148.74839256473433,161.3106688811237,1.8632618509724792,13,2050,2080
TIAM-ECN 1.1,EN_INDCi2030_2000,R10NAM,peak: 2020,net-zero: 2110,227.59075505399537,242.62849638042505,0,262,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_2000,R10PAO,peak: 2020,net-zero: 2110,63.67121344603947,69.3048077550359,0,249,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_2000,R10SAS,peak: 2050,net-zero: 2110,363.50366472928846,388.7922268889137,0,37,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_2000f,R10AFRMEA,peak: 2050,net-zero: 2110,263.01881047387366,257.73486261538864,0,42,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_2000f,R10EASPAS,peak: 2030,net-zero: 2110,568.4072232703381,563.1778527269295,0,74,2030,2110
TIAM-ECN 1.1,EN_INDCi2030_2000f,R10EUR,peak: 2020,net-zero: 2080,159.453464497566,175.69283620491453,8.047142565211098,37,2020,2080
TIAM-ECN 1.1,EN_INDCi2030_2000f,R10FSU,peak: 2040,net-zero: 2110,145.88897077523765,150.88260114802205,0,24,2040,2110
TIAM-ECN 1.1,EN_INDCi2030_2000f,R10LAM,peak: 2050,net-zero: 2080,148.74949702864564,161.31179094010932,1.8534923747255652,13,2050,2080
TIAM-ECN 1.1,EN_INDCi2030_2000f,R10NAM,peak: 2020,net-zero: 2110,227.59155129640754,242.62928429125807,0,262,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_2000f,R10PAO,peak: 2020,net-zero: 2110,63.671014873401084,69.30461309293639,0,249,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_2000f,R10SAS,peak: 2050,net-zero: 2110,363.4914379911613,388.7800392538157,0,37,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_2500,R10AFRMEA,peak: 2050,net-zero: 2110,333.257345552072,328.1425949556951,0,42,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_2500,R10EASPAS,peak: 2030,net-zero: 2110,716.3817187623214,710.8209160452845,0,74,2030,2110
TIAM-ECN 1.1,EN_INDCi2030_2500,R10EUR,peak: 2040,net-zero: 2110,199.07378712004865,215.50869391491267,0,35,2040,2110
TIAM-ECN 1.1,EN_INDCi2030_2500,R10FSU,peak: 2040,net-zero: 2110,184.55894523632347,189.6234787717632,0,24,2040,2110
TIAM-ECN 1.1,EN_INDCi2030_2500,R10LAM,peak: 2050,net-zero: 2110,199.99007182001654,212.7675744319886,0,18,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_2500,R10NAM,peak: 2020,net-zero: 2110,282.89567747571635,298.70286379664236,0,262,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_2500,R10PAO,peak: 2020,net-zero: 2110,74.33155520086831,80.08703510174732,0,249,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_2500,R10SAS,peak: 2050,net-zero: 2110,458.14276420447237,483.7478203291669,0,37,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_2500f,R10AFRMEA,peak: 2050,net-zero: 2110,333.2582739556682,328.1435223717858,0,42,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_2500f,R10EASPAS,peak: 2030,net-zero: 2110,716.3903644934392,710.829581700818,0,74,2030,2110
TIAM-ECN 1.1,EN_INDCi2030_2500f,R10EUR,peak: 2040,net-zero: 2110,199.08640938765691,215.5217328826685,0,35,2040,2110
TIAM-ECN 1.1,EN_INDCi2030_2500f,R10FSU,peak: 2040,net-zero: 2110,184.56039220359668,189.6249274377324,0,24,2040,2110
TIAM-ECN 1.1,EN_INDCi2030_2500f,R10LAM,peak: 2050,net-zero: 2110,199.99192721918197,212.7690929765956,0,18,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_2500f,R10NAM,peak: 2020,net-zero: 2110,282.907171858742,298.7144133967918,0,262,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_2500f,R10PAO,peak: 2020,net-zero: 2110,74.33684828913492,80.09244657863196,0,249,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_2500f,R10SAS,peak: 2050,net-zero: 2110,458.0838616427298,483.68852688556245,0,37,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_3000,R10AFRMEA,peak: 2070,net-zero: 2110,388.89168761030743,383.74239214111043,0,43,2070,2110
TIAM-ECN 1.1,EN_INDCi2030_3000,R10EASPAS,peak: 2030,net-zero: 2110,875.7669424719936,870.1116373967412,0,74,2030,2110
TIAM-ECN 1.1,EN_INDCi2030_3000,R10EUR,peak: 2040,net-zero: 2110,251.25898529552032,267.8815195019263,0,35,2040,2110
TIAM-ECN 1.1,EN_INDCi2030_3000,R10FSU,peak: 2050,net-zero: 2110,211.15634042654574,216.27156942278722,0,40,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_3000,R10LAM,peak: 2050,net-zero: 2110,253.33927308558577,266.23981974831975,0,18,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_3000,R10NAM,peak: 2020,net-zero: 2110,342.93463861072223,358.991613776699,0,262,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_3000,R10PAO,peak: 2020,net-zero: 2110,86.78859674538614,92.56843027232836,0,249,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_3000,R10SAS,peak: 2050,net-zero: 2110,551.5185953489092,577.518524879112,0,37,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_3000f,R10AFRMEA,peak: 2070,net-zero: 2110,388.7638663103911,383.6147508532696,0,43,2070,2110
TIAM-ECN 1.1,EN_INDCi2030_3000f,R10EASPAS,peak: 2030,net-zero: 2110,873.6034722901495,867.94845481416,0,74,2030,2110
TIAM-ECN 1.1,EN_INDCi2030_3000f,R10EUR,peak: 2040,net-zero: 2110,250.32197237478087,266.94404627092,0,35,2040,2110
TIAM-ECN 1.1,EN_INDCi2030_3000f,R10FSU,peak: 2050,net-zero: 2110,210.88991507036,216.0044214765,0,40,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_3000f,R10LAM,peak: 2050,net-zero: 2110,252.83647589726854,265.73689662992,0,18,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_3000f,R10NAM,peak: 2020,net-zero: 2110,342.3179019389906,358.37487230372,0,262,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_3000f,R10PAO,peak: 2020,net-zero: 2110,86.65381252521355,92.4332697888,0,249,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_3000f,R10SAS,peak: 2050,net-zero: 2110,551.118723056429,577.1187933506,0,37,2050,2110
TIAM-ECN 1.1,EN_INDCi2030_900,R10AFRMEA,peak: 2030,net-zero: 2110,118.24243596128143,114.07836076041654,0,142,2030,2110
TIAM-ECN 1.1,EN_INDCi2030_900,R10EASPAS,peak: 2030,net-zero: 2070,274.3541517152169,269.62361474140187,2.6359099307730727,20,2030,2070
TIAM-ECN 1.1,EN_INDCi2030_900,R10EUR,peak: 2020,net-zero: 2050,65.09946392980706,78.49730401542651,34.13070946452382,87,2020,2050
TIAM-ECN 1.1,EN_INDCi2030_900,R10FSU,peak: 2030,net-zero: 2110,71.72032722415598,75.89211276634768,0,82,2030,2110
TIAM-ECN 1.1,EN_INDCi2030_900,R10LAM,peak: 2030,net-zero: 2040,33.537728882895394,42.361715685733344,11.242491608877831,12,2030,2040
TIAM-ECN 1.1,EN_INDCi2030_900,R10NAM,peak: 2020,net-zero: 2110,109.10442163698757,122.46816677030975,0,262,2020,2110
TIAM-ECN 1.1,EN_INDCi2030_900,R10PAO,peak: 2020,net-zero: 2060,28.954773713299765,33.85725562332003,0.0014158228395607466,134,2020,2060
TIAM-ECN 1.1,EN_INDCi2030_900,R10SAS,peak: 2030,net-zero: 2110,150.72925866353853,170.4467681152444,0,224,2030,2110
TIAM-ECN 1.1,EN_INDCi2030_900f,R10AFRMEA,peak: 2030,net-zero: 2080,127.17391371724429,122.75908079246267,4.489961519527489,27,2030,2080
TIAM-ECN 1.1,EN_INDCi2030_900f,R10EASPAS,peak: 2030,net-zero: 2070,330.12337293348776,325.09128291137785,44.84809401476905,20,2030,2070
TIAM-ECN 1.1,EN_INDCi2030_900f,R10EUR,peak: 2020,net-zero: 2060,77.19271126608601,91.34572471812747,52.856407438364265,91,2020,2060
TIAM-ECN 1.1,EN_INDCi2030_900f,R10FSU,peak: 2030,net-zero: 2080,77.42361980008279,81.79125390805758,6.87299496843556,17,2030,2080
TIAM-ECN 1.1,EN_INDCi2030_900f,R10LAM,peak: 2030,net-zero: 2060,65.208998268381265,76.12246237468018,24.04140356937757,53,2030,2060
TIAM-ECN 1.1,EN_INDCi2030_900f,R10NAM,peak: 2020,net-zero: 2070,125.84812482815948,139.89197488221689,24.868390066288455,138,2020,2070
TIAM-ECN 1.1,EN_INDCi2030_900f,R10PAO,peak: 2020,net-zero: 2070,36.48770814796742,41.68072144846105,5.389772349072588,74,2020,2070
TIAM-ECN 1.1,EN_INDCi2030_900f,R10SAS,peak: 2040,net-zero: 2080,155.49741212495292,177.072716063452,17.900150981806764,8,2040,2080
TIAM-ECN 1.1,EN_INDCi2100,R10AFRMEA,peak: 2100,net-zero: 2110,459.35056910307316,454.0916015787038,0,69,2100,2110
TIAM-ECN 1.1,EN_INDCi2100,R10EASPAS,peak: 2100,net-zero: 2110,1073.9164156975603,1068.1857163568825,0,7,2100,2110
TIAM-ECN 1.1,EN_INDCi2100,R10EUR,peak: 2050,net-zero: 2110,317.48751915362953,334.2505749779406,0,6,2050,2110
TIAM-ECN 1.1,EN_INDCi2100,R10FSU,peak: 2100,net-zero: 2110,250.5844546838027,255.72179009448516,0,14,2100,2110
TIAM-ECN 1.1,EN_INDCi2100,R10LAM,peak: 2100,net-zero: 2110,336.2353253010957,349.3020606770783,0,29,2100,2110
TIAM-ECN 1.1,EN_INDCi2100,R10NAM,peak: 2100,net-zero: 2110,409.15787610390856,425.3409593008066,0,22,2100,2110
TIAM-ECN 1.1,EN_INDCi2100,R10PAO,peak: 2020,net-zero: 2110,104.48577348407605,110.28220463679112,0,249,2020,2110
TIAM-ECN 1.1,EN_INDCi2100,R10SAS,peak: 2060,net-zero: 2110,653.6802050523817,680.1457515651852,0,25,2060,2110
TIAM-ECN 1.1,EN_INDCi2100_COV,R10AFRMEA,peak: 2100,net-zero: 2110,450.94141276477205,444.4387714084506,0,69,2100,2110
TIAM-ECN 1.1,EN_INDCi2100_COV,R10EASPAS,peak: 2100,net-zero: 2110,1058.794556588398,1056.31175250738,0,7,2100,2110
TIAM-ECN 1.1,EN_INDCi2100_COV,R10EUR,peak: 2050,net-zero: 2110,312.72569041308515,329.04949169084,0,6,2050,2110
TIAM-ECN 1.1,EN_INDCi2100_COV,R10FSU,peak: 2050,net-zero: 2110,243.26148854111977,248.0910153858,0,40,2050,2110
TIAM-ECN 1.1,EN_INDCi2100_COV,R10LAM,peak: 2100,net-zero: 2110,334.6840377227274,347.6269305735,0,29,2100,2110
TIAM-ECN 1.1,EN_INDCi2100_COV,R10NAM,peak: 2100,net-zero: 2110,399.092653935263,414.67257064941,0,22,2100,2110
TIAM-ECN 1.1,EN_INDCi2100_COV,R10PAO,peak: 2020,net-zero: 2110,103.5756124397747,109.27217078429,0,249,2020,2110
TIAM-ECN 1.1,EN_INDCi2100_COV,R10SAS,peak: 2060,net-zero: 2110,635.5976821490489,660.7394119898,0,25,2060,2110
TIAM-ECN 1.1,EN_INDCi2100_NDCp,R10AFRMEA,peak: 2100,net-zero: 2110,459.72807138061535,455.1756973396075,0,69,2100,2110
TIAM-ECN 1.1,EN_INDCi2100_NDCp,R10EASPAS,peak: 2100,net-zero: 2110,1075.0524108995662,1069.80844690286,0,7,2100,2110
TIAM-ECN 1.1,EN_INDCi2100_NDCp,R10EUR,peak: 2070,net-zero: 2110,308.11201577263137,322.6969626134227,0,12,2070,2110
TIAM-ECN 1.1,EN_INDCi2100_NDCp,R10FSU,peak: 2100,net-zero: 2110,250.21391927235504,255.358658825767,0,14,2100,2110
TIAM-ECN 1.1,EN_INDCi2100_NDCp,R10LAM,peak: 2100,net-zero: 2110,337.84215447092987,352.92243062181,0,29,2100,2110
TIAM-ECN 1.1,EN_INDCi2100_NDCp,R10NAM,peak: 2100,net-zero: 2110,409.49293232331723,425.5819248991799,0,22,2100,2110
TIAM-ECN 1.1,EN_INDCi2100_NDCp,R10PAO,peak: 2020,net-zero: 2110,104.42116211842898,110.16917441143455,0,249,2020,2110
TIAM-ECN 1.1,EN_INDCi2100_NDCp,R10SAS,peak: 2060,net-zero: 2110,684.8367650035498,711.4557171474816,0,25,2060,2110
TIAM-ECN 1.1,EN_NPi2020_1000,R10AFRMEA,peak: 2020,net-zero: 2110,132.85533179261236,122.73952960125638,0,161,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1000,R10EASPAS,peak: 2020,net-zero: 2070,301.424690701807,286.95700210976673,2.9003296993279726,104,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1000,R10EUR,peak: 2020,net-zero: 2060,68.77980224996918,79.16412327181494,23.694586917548108,91,2020,2060
TIAM-ECN 1.1,EN_NPi2020_1000,R10FSU,peak: 2020,net-zero: 2110,74.59568984495603,75.89338329973238,0,195,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1000,R10LAM,peak: 2030,net-zero: 2050,45.98345611438489,52.563206175704224,6.315953410779333,31,2030,2050
TIAM-ECN 1.1,EN_NPi2020_1000,R10NAM,peak: 2020,net-zero: 2110,132.75732867928096,144.21854471176627,0,262,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1000,R10PAO,peak: 2020,net-zero: 2110,37.262061522959954,41.25813068154853,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1000,R10SAS,peak: 2040,net-zero: 2110,186.01438720815074,204.3804417485959,0,56,2040,2110
TIAM-ECN 1.1,EN_NPi2020_1000_COV,R10AFRMEA,peak: 2020,net-zero: 2110,133.45099820868737,122.47357803169831,0,161,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1000_COV,R10EASPAS,peak: 2020,net-zero: 2070,304.7146395585283,290.33755825061013,3.397880417304638,104,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1000_COV,R10EUR,peak: 2020,net-zero: 2060,73.2434251000814,83.82382827817523,21.874853939379207,91,2020,2060
TIAM-ECN 1.1,EN_NPi2020_1000_COV,R10FSU,peak: 2020,net-zero: 2110,79.0610198531767,80.97076430908604,0,195,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1000_COV,R10LAM,peak: 2030,net-zero: 2060,47.74620172980254,54.239725853626574,5.32715804140887,53,2030,2060
TIAM-ECN 1.1,EN_NPi2020_1000_COV,R10NAM,peak: 2020,net-zero: 2110,136.5762674969875,147.9996037581032,0,262,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1000_COV,R10PAO,peak: 2020,net-zero: 2110,38.09266524691342,42.038034018716765,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1000_COV,R10SAS,peak: 2040,net-zero: 2110,180.29493057415738,196.8714417435378,0,56,2040,2110
TIAM-ECN 1.1,EN_NPi2020_1000f,R10AFRMEA,peak: 2030,net-zero: 2090,135.9573720299649,126.19397994105269,0.5901539701894122,18,2030,2090
TIAM-ECN 1.1,EN_NPi2020_1000f,R10EASPAS,peak: 2020,net-zero: 2070,343.75824042005837,332.60061958566445,41.610768485222295,104,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1000f,R10EUR,peak: 2020,net-zero: 2060,87.54666199399875,100.76144293982763,44.939158776930086,91,2020,2060
TIAM-ECN 1.1,EN_NPi2020_1000f,R10FSU,peak: 2020,net-zero: 2080,78.73596530155358,81.84411276132124,2.3071529479846693,38,2020,2080
TIAM-ECN 1.1,EN_NPi2020_1000f,R10LAM,peak: 2040,net-zero: 2070,72.42983189287312,81.08836087195377,18.282546651843745,32,2040,2070
TIAM-ECN 1.1,EN_NPi2020_1000f,R10NAM,peak: 2020,net-zero: 2070,143.89616302701856,158.2437927158646,24.948957314556225,138,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1000f,R10PAO,peak: 2020,net-zero: 2070,39.14021370314307,43.57305683531606,3.6217454505917224,74,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1000f,R10SAS,peak: 2040,net-zero: 2080,184.58393493639346,206.39374197385945,12.991864277347139,8,2040,2080
TIAM-ECN 1.1,EN_NPi2020_1000f_COV,R10AFRMEA,peak: 2030,net-zero: 2090,134.30899079971857,123.5171130110243,0.6689925823769887,18,2030,2090
TIAM-ECN 1.1,EN_NPi2020_1000f_COV,R10EASPAS,peak: 2020,net-zero: 2070,350.3793652731942,338.62450512318145,39.556058258060204,104,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1000f_COV,R10EUR,peak: 2020,net-zero: 2060,87.9719145502341,100.29499094783176,45.51990576728394,91,2020,2060
TIAM-ECN 1.1,EN_NPi2020_1000f_COV,R10FSU,peak: 2020,net-zero: 2080,79.08215738322565,81.99469677333923,2.4322797657157422,38,2020,2080
TIAM-ECN 1.1,EN_NPi2020_1000f_COV,R10LAM,peak: 2040,net-zero: 2070,74.3773282044749,82.90852005573933,17.730878105725846,32,2040,2070
TIAM-ECN 1.1,EN_NPi2020_1000f_COV,R10NAM,peak: 2020,net-zero: 2070,142.41746932091718,155.92008181438086,25.195612456317075,138,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1000f_COV,R10PAO,peak: 2020,net-zero: 2070,39.201238536854184,43.41846527553413,3.588007832963568,74,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1000f_COV,R10SAS,peak: 2040,net-zero: 2080,182.22920963464347,202.3168076570184,11.171827974757692,8,2040,2080
TIAM-ECN 1.1,EN_NPi2020_1200,R10AFRMEA,peak: 2030,net-zero: 2110,155.03442392339795,145.39605187162016,0,142,2030,2110
TIAM-ECN 1.1,EN_NPi2020_1200,R10EASPAS,peak: 2020,net-zero: 2070,358.7510646455222,347.9557864774868,4.617343318381492,104,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1200,R10EUR,peak: 2020,net-zero: 2060,91.38200280726196,104.74138681095634,19.875695504978182,91,2020,2060
TIAM-ECN 1.1,EN_NPi2020_1200,R10FSU,peak: 2020,net-zero: 2110,86.13993624476684,89.68128160061113,0,195,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1200,R10LAM,peak: 2040,net-zero: 2060,62.11311488332215,70.81177513943013,4.021891668927767,10,2040,2060
TIAM-ECN 1.1,EN_NPi2020_1200,R10NAM,peak: 2020,net-zero: 2110,152.43122764810025,167.08529708141066,0,262,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1200,R10PAO,peak: 2020,net-zero: 2110,43.139776006610504,47.648770926662955,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1200,R10SAS,peak: 2040,net-zero: 2110,217.6021772368402,239.99804098184464,0,56,2040,2110
TIAM-ECN 1.1,EN_NPi2020_1200f,R10AFRMEA,peak: 2030,net-zero: 2110,155.96161533247232,146.8993238081399,0,142,2030,2110
TIAM-ECN 1.1,EN_NPi2020_1200f,R10EASPAS,peak: 2020,net-zero: 2070,387.43840404664104,378.0847183968603,31.245136551818696,104,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1200f,R10EUR,peak: 2020,net-zero: 2060,100.43669285141122,114.70249744555274,37.00352200783883,91,2020,2060
TIAM-ECN 1.1,EN_NPi2020_1200f,R10FSU,peak: 2030,net-zero: 2080,89.49176404507504,93.85650205381678,0.39576975858925834,17,2030,2080
TIAM-ECN 1.1,EN_NPi2020_1200f,R10LAM,peak: 2040,net-zero: 2070,84.89611040798115,94.62435330769841,13.897043945358405,32,2040,2070
TIAM-ECN 1.1,EN_NPi2020_1200f,R10NAM,peak: 2020,net-zero: 2080,161.41634642091498,178.1580757434891,14.489541976984247,62,2020,2080
TIAM-ECN 1.1,EN_NPi2020_1200f,R10PAO,peak: 2020,net-zero: 2070,43.8325914537392,48.59633897067874,2.6466118402754746,74,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1200f,R10SAS,peak: 2050,net-zero: 2090,218.66340910312914,243.37753319146458,2.6926916211152854,2,2050,2090
TIAM-ECN 1.1,EN_NPi2020_1400,R10AFRMEA,peak: 2030,net-zero: 2110,179.72040247450127,170.79255762855377,0,142,2030,2110
TIAM-ECN 1.1,EN_NPi2020_1400,R10EASPAS,peak: 2030,net-zero: 2080,415.4444896288947,407.5578500811874,2.818866511951855,15,2030,2080
TIAM-ECN 1.1,EN_NPi2020_1400,R10EUR,peak: 2020,net-zero: 2070,104.40560518747998,118.82581349375464,15.668390847932068,65,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1400,R10FSU,peak: 2030,net-zero: 2110,102.16444566157018,106.91524432576124,0,82,2030,2110
TIAM-ECN 1.1,EN_NPi2020_1400,R10LAM,peak: 2040,net-zero: 2070,81.18795152853046,91.20870913790135,1.7947523741133944,32,2040,2070
TIAM-ECN 1.1,EN_NPi2020_1400,R10NAM,peak: 2020,net-zero: 2110,178.67054962492492,196.34947915916925,0,262,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1400,R10PAO,peak: 2020,net-zero: 2110,49.502402021881906,54.42104113161192,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1400,R10SAS,peak: 2050,net-zero: 2110,251.64113725525738,277.9508296423076,0,37,2050,2110
TIAM-ECN 1.1,EN_NPi2020_1400f,R10AFRMEA,peak: 2040,net-zero: 2110,180.74673274880612,171.87786239007355,0,47,2040,2110
TIAM-ECN 1.1,EN_NPi2020_1400f,R10EASPAS,peak: 2030,net-zero: 2080,439.0909996949972,432.1359274332132,21.049431442857067,15,2030,2080
TIAM-ECN 1.1,EN_NPi2020_1400f,R10EUR,peak: 2020,net-zero: 2070,113.0190593653633,128.2300174953413,29.206031229658286,65,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1400f,R10FSU,peak: 2030,net-zero: 2090,103.24116277403378,108.340993077813,0.1724422802839048,5,2030,2090
TIAM-ECN 1.1,EN_NPi2020_1400f,R10LAM,peak: 2050,net-zero: 2070,99.58345952721521,110.15905686609848,8.394387163089608,5,2050,2070
TIAM-ECN 1.1,EN_NPi2020_1400f,R10NAM,peak: 2020,net-zero: 2080,184.68822678392138,204.12032962357904,13.169011618259459,62,2020,2080
TIAM-ECN 1.1,EN_NPi2020_1400f,R10PAO,peak: 2020,net-zero: 2080,49.24516739427125,54.32696400768,1.1522983707159802,62,2020,2080
TIAM-ECN 1.1,EN_NPi2020_1400f,R10SAS,peak: 2050,net-zero: 2110,250.13907240635496,276.7912599497825,0,37,2050,2110
TIAM-ECN 1.1,EN_NPi2020_1600,R10AFRMEA,peak: 2040,net-zero: 2110,203.6517309391156,194.86341824081285,0,47,2040,2110
TIAM-ECN 1.1,EN_NPi2020_1600,R10EASPAS,peak: 2030,net-zero: 2080,468.66322947476806,464.047501145724,4.1046875658772635,15,2030,2080
TIAM-ECN 1.1,EN_NPi2020_1600,R10EUR,peak: 2020,net-zero: 2070,122.52390606786614,138.2963469626368,13.887745139656415,65,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1600,R10FSU,peak: 2030,net-zero: 2110,112.8322673320375,118.0475009962,0,82,2030,2110
TIAM-ECN 1.1,EN_NPi2020_1600,R10LAM,peak: 2050,net-zero: 2070,101.10589901171042,112.10259438328785,2.551565524272056,5,2050,2070
TIAM-ECN 1.1,EN_NPi2020_1600,R10NAM,peak: 2020,net-zero: 2110,200.28315385012417,222.0711130047032,0,262,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1600,R10PAO,peak: 2020,net-zero: 2110,53.02811732928815,58.30234400954655,0,249,2020,2110
TIAM-ECN 1.1,EN_NPi2020_1600,R10SAS,peak: 2050,net-zero: 2110,286.9268401126071,314.99607159941274,0,37,2050,2110
TIAM-ECN 1.1,EN_NPi2020_1600f,R10AFRMEA,peak: 2040,net-zero: 2110,200.3686411300837,191.66658666196392,0,47,2040,2110
TIAM-ECN 1.1,EN_NPi2020_1600f,R10EASPAS,peak: 2030,net-zero: 2080,485.05241451848025,480.6321924063273,15.796895889059142,15,2030,2080
TIAM-ECN 1.1,EN_NPi2020_1600f,R10EUR,peak: 2020,net-zero: 2070,125.95270465872979,141.76405835231668,22.12722219877892,65,2020,2070
TIAM-ECN 1.1,EN_NPi2020_1600f,R10FSU,peak: 2030,net-zero: 2110,112.6075273826757,117.98421972121125,0,82,2030,2110
