r10,category,pf,ppp,ppp_pf,name,year,rcb,pop_yearto2050
R10EUROPE,PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp1850_atp_ppp_pf2,2019,-197.70873810447273,20488261388
R10EUROPE,PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp1850_atp_ppp_pf2,2020,-201.22043933906144,19876350264
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,1991,-108.18697545923011,36673081098
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,1992,-112.4470706273998,36125091488
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,1993,-116.59529796666108,35574909801
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,1994,-120.6884672059352,35022749106
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,1995,-124.79044488463482,34468592692
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,1996,-129.0170592154658,33912471569
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,1997,-133.44441852644002,33354373614
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,1998,-137.8618994126358,32794350545
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,1999,-142.21477802416211,32232544700
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2000,-146.44658174316757,31669025918
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2001,-150.76492049721665,31103554892
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2002,-155.11862452275875,30536006612
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2003,-159.49188476771602,29966251914
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2004,-163.9417854692073,29393955664
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2005,-168.41536550731158,28818917389
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2006,-172.8402333198625,28241129245
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2007,-177.3290258444417,27660609590
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2008,-181.79909572765015,27077052102
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2009,-186.20631515008532,26490387453
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2010,-190.1972168364544,25900954823
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2011,-194.3029612143385,25308983125
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2012,-198.31514713294365,24714581417
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2013,-202.26691504861256,24117823456
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2014,-206.13347895914168,23518781536
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2015,-209.82254166226554,22917261379
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2016,-213.59400720767127,22313255826
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2017,-217.3815863742293,21706899335
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2018,-221.2209798348313,21098439497
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2019,-224.9463731680671,20488261388
R10EUROPE,PP1850adjATP,1/x,PPP,PPP_1/x,pp1850_atp_ppp_pf1,2020,-228.50993221145546,19876350264
R10INDIA+,PP2015,NA,NA,NA,pp2015,1991,121.84736948880527,108347322985
R10INDIA+,PP2015,NA,NA,NA,pp2015,1992,121.84736948880527,107191587569
R10INDIA+,PP2015,NA,NA,NA,pp2015,1993,121.84736948880527,106011254507
R10INDIA+,PP2015,NA,NA,NA,pp2015,1994,121.84736948880527,104806078169
R10INDIA+,PP2015,NA,NA,NA,pp2015,1995,121.84736948880527,103575376196
R10INDIA+,PP2015,NA,NA,NA,pp2015,1996,121.84736948880527,102318917382
R10INDIA+,PP2015,NA,NA,NA,pp2015,1997,121.84736948880527,101036616641
R10INDIA+,PP2015,NA,NA,NA,pp2015,1998,121.84736948880527,99728397436
R10INDIA+,PP2015,NA,NA,NA,pp2015,1999,121.84736948880527,98394041197
R10INDIA+,PP2015,NA,NA,NA,pp2015,2000,121.84736948880527,97033429184
R10INDIA+,PP2015,NA,NA,NA,pp2015,2001,121.84736948880527,95646026656
R10INDIA+,PP2015,NA,NA,NA,pp2015,2002,121.84736948880527,94231400639
R10INDIA+,PP2015,NA,NA,NA,pp2015,2003,121.84736948880527,92790330695
R10INDIA+,PP2015,NA,NA,NA,pp2015,2004,121.84736948880527,91323617678
R10INDIA+,PP2015,NA,NA,NA,pp2015,2005,121.84736948880527,89831468209
R10INDIA+,PP2015,NA,NA,NA,pp2015,2006,121.84736948880527,88314615468
R10INDIA+,PP2015,NA,NA,NA,pp2015,2007,121.84736948880527,86774165528
R10INDIA+,PP2015,NA,NA,NA,pp2015,2008,121.84736948880527,85210614225
R10INDIA+,PP2015,NA,NA,NA,pp2015,2009,121.84736948880527,83624332284
R10INDIA+,PP2015,NA,NA,NA,pp2015,2010,121.84736948880527,82015305886
R10INDIA+,PP2015,NA,NA,NA,pp2015,2011,121.84736948880527,80382949392
R10INDIA+,PP2015,NA,NA,NA,pp2015,2012,121.84736948880527,78727300468
R10INDIA+,PP2015,NA,NA,NA,pp2015,2013,121.84736948880527,77049060236
R10INDIA+,PP2015,NA,NA,NA,pp2015,2014,121.84736948880527,75348917549
R10INDIA+,PP2015,NA,NA,NA,pp2015,2015,121.84736948880527,73627603475
R10INDIA+,PP2015,NA,NA,NA,pp2015,2016,119.34281073561553,71885811725
R10INDIA+,PP2015,NA,NA,NA,pp2015,2017,116.67845049364772,70123375306
R10INDIA+,PP2015,NA,NA,NA,pp2015,2018,113.91477596597126,68340087159
R10INDIA+,PP2015,NA,NA,NA,pp2015,2019,110.99386346046148,66536329148
R10INDIA+,PP2015,NA,NA,NA,pp2015,2020,108.03375091140913,64712653431
R10INDIA+,PP1990,NA,NA,NA,pp1990,1991,284.6563859016717,108347322985
R10INDIA+,PP1990,NA,NA,NA,pp1990,1992,283.9527859514642,107191587569
R10INDIA+,PP1990,NA,NA,NA,pp1990,1993,283.2026133768576,106011254507
R10INDIA+,PP1990,NA,NA,NA,pp1990,1994,282.42475740376153,104806078169
R10INDIA+,PP1990,NA,NA,NA,pp1990,1995,281.6010734202985,103575376196
R10INDIA+,PP1990,NA,NA,NA,pp1990,1996,280.7266985072183,102318917382
R10INDIA+,PP1990,NA,NA,NA,pp1990,1997,279.7774446335811,101036616641
R10INDIA+,PP1990,NA,NA,NA,pp1990,1998,278.7909206756373,99728397436
R10INDIA+,PP1990,NA,NA,NA,pp1990,1999,277.78383547812575,98394041197
R10INDIA+,PP1990,NA,NA,NA,pp1990,2000,276.69560504121824,97033429184
R10INDIA+,PP1990,NA,NA,NA,pp1990,2001,275.5727788038786,95646026656
R10INDIA+,PP1990,NA,NA,NA,pp1990,2002,274.43013432343844,94231400639
R10INDIA+,PP1990,NA,NA,NA,pp1990,2003,273.2481707320552,92790330695
R10INDIA+,PP1990,NA,NA,NA,pp1990,2004,272.02252424650567,91323617678
R10INDIA+,PP1990,NA,NA,NA,pp1990,2005,270.7152036811222,89831468209
R10INDIA+,PP1990,NA,NA,NA,pp1990,2006,269.3402418255501,88314615468
R10INDIA+,PP1990,NA,NA,NA,pp1990,2007,267.84604432195613,86774165528
R10INDIA+,PP1990,NA,NA,NA,pp1990,2008,266.2384285858552,85210614225
R10INDIA+,PP1990,NA,NA,NA,pp1990,2009,264.53192348137355,83624332284
R10INDIA+,PP1990,NA,NA,NA,pp1990,2010,262.69545769268,82015305886
R10INDIA+,PP1990,NA,NA,NA,pp1990,2011,260.78953678332493,80382949392
R10INDIA+,PP1990,NA,NA,NA,pp1990,2012,258.79033894886635,78727300468
R10INDIA+,PP1990,NA,NA,NA,pp1990,2013,256.62425676858237,77049060236
R10INDIA+,PP1990,NA,NA,NA,pp1990,2014,254.3914727988558,75348917549
R10INDIA+,PP1990,NA,NA,NA,pp1990,2015,251.99149035641148,73627603475
R10INDIA+,PP1990,NA,NA,NA,pp1990,2016,249.4869316032217,71885811725
R10INDIA+,PP1990,NA,NA,NA,pp1990,2017,246.82257136125392,70123375306
R10INDIA+,PP1990,NA,NA,NA,pp1990,2018,244.05889683357745,68340087159
R10INDIA+,PP1990,NA,NA,NA,pp1990,2019,241.13798432806766,66536329148
R10INDIA+,PP1990,NA,NA,NA,pp1990,2020,238.1778717790153,64712653431
R10INDIA+,PP1850,NA,NA,NA,pp1850,1991,449.4520412853723,108347322985
R10INDIA+,PP1850,NA,NA,NA,pp1850,1992,448.74844133516467,107191587569
R10INDIA+,PP1850,NA,NA,NA,pp1850,1993,447.9982687605581,106011254507
R10INDIA+,PP1850,NA,NA,NA,pp1850,1994,447.22041278746207,104806078169
R10INDIA+,PP1850,NA,NA,NA,pp1850,1995,446.3967288039991,103575376196
R10INDIA+,PP1850,NA,NA,NA,pp1850,1996,445.52235389091885,102318917382
R10INDIA+,PP1850,NA,NA,NA,pp1850,1997,444.57310001728166,101036616641
R10INDIA+,PP1850,NA,NA,NA,pp1850,1998,443.58657605933786,99728397436
R10INDIA+,PP1850,NA,NA,NA,pp1850,1999,442.57949086182634,98394041197
R10INDIA+,PP1850,NA,NA,NA,pp1850,2000,441.4912604249187,97033429184
R10INDIA+,PP1850,NA,NA,NA,pp1850,2001,440.36843418757906,95646026656
R10INDIA+,PP1850,NA,NA,NA,pp1850,2002,439.2257897071391,94231400639
R10INDIA+,PP1850,NA,NA,NA,pp1850,2003,438.04382611575573,92790330695
R10INDIA+,PP1850,NA,NA,NA,pp1850,2004,436.8181796302062,91323617678
R10INDIA+,PP1850,NA,NA,NA,pp1850,2005,435.51085906482274,89831468209
R10INDIA+,PP1850,NA,NA,NA,pp1850,2006,434.13589720925063,88314615468
R10INDIA+,PP1850,NA,NA,NA,pp1850,2007,432.64169970565666,86774165528
R10INDIA+,PP1850,NA,NA,NA,pp1850,2008,431.03408396955587,85210614225
R10INDIA+,PP1850,NA,NA,NA,pp1850,2009,429.327578865074,83624332284
R10INDIA+,PP1850,NA,NA,NA,pp1850,2010,427.49111307638054,82015305886
R10INDIA+,PP1850,NA,NA,NA,pp1850,2011,425.5851921670255,80382949392
R10INDIA+,PP1850,NA,NA,NA,pp1850,2012,423.58599433256694,78727300468
R10INDIA+,PP1850,NA,NA,NA,pp1850,2013,421.4199121522829,77049060236
R10INDIA+,PP1850,NA,NA,NA,pp1850,2014,419.1871281825563,75348917549
R10INDIA+,PP1850,NA,NA,NA,pp1850,2015,416.78714574011195,73627603475
R10INDIA+,PP1850,NA,NA,NA,pp1850,2016,414.2825869869223,71885811725
R10INDIA+,PP1850,NA,NA,NA,pp1850,2017,411.6182267449544,70123375306
R10INDIA+,PP1850,NA,NA,NA,pp1850,2018,408.85455221727796,68340087159
R10INDIA+,PP1850,NA,NA,NA,pp1850,2019,405.9336397117682,66536329148
R10INDIA+,PP1850,NA,NA,NA,pp1850,2020,402.9735271627158,64712653431
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1991,135.12313901313448,108347322985
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1992,136.27926089795014,107191587569
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1993,136.5645641537863,106011254507
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1994,136.84835730526322,104806078169
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1995,136.88645909955406,103575376196
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1996,137.08004139814432,102318917382
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1997,137.2355712138678,101036616641
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1998,137.3449681978007,99728397436
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1999,137.38563007395862,98394041197
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2000,137.3376804382252,97033429184
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2001,137.38201508318286,95646026656
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2002,137.3762141621963,94231400639
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2003,137.40568116211605,92790330695
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2004,137.34786241217927,91323617678
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2005,137.2817956969111,89831468209
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2006,137.23689672232928,88314615468
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2007,137.2446153980952,86774165528
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2008,137.1641656246533,85210614225
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2009,137.3763591809439,83624332284
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2010,137.4126319346933,82015305886
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2011,137.3463374400375,80382949392
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2012,137.34250917571947,78727300468
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2013,137.41786796387476,77049060236
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2014,137.51705449505155,75348917549
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2015,137.5310291443166,73627603475
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2016,134.9323656440235,71885811725
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2017,132.0451877582477,70123375306
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2018,128.9887641054666,68340087159
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2019,125.83743788102785,66536329148
R10INDIA+,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2020,122.67070190435109,64712653431
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1991,159.77034922152296,108347322985
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1992,164.18827928979286,107191587569
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1993,165.25243837358016,106011254507
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1994,166.31417932871045,104806078169
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1995,166.59813501794753,103575376196
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1996,167.67440399509883,102318917382
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1997,168.66331051136927,101036616641
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1998,169.4086964645523,99728397436
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1999,169.8075585492609,98394041197
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2000,169.82081709831166,97033429184
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2001,170.30454932309473,95646026656
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2002,170.46125813347402,94231400639
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2003,170.78076969454654,92790330695
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2004,170.7959411785883,91323617678
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2005,170.83641264712662,89831468209
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2006,171.03155282595552,88314615468
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2007,171.52398384820071,86774165528
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2008,171.77468835850107,85210614225
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2009,173.31350889232573,83624332284
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2010,174.14920568786582,82015305886
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2011,174.57099043558782,80382949392
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2012,175.25865577280467,78727300468
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2013,176.25576481109394,77049060236
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2014,177.3154995430874,75348917549
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2015,177.98619628162072,73627603475
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2016,175.60729952596918,71885811725
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2017,172.42769771276213,70123375306
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2018,168.79921152972486,68340087159
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2019,165.25070758957236,66536329148
R10INDIA+,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2020,161.74349630124703,64712653431
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1991,163.138351296062,108347322985
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1992,173.0732556438155,107191587569
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1993,175.39257182578626,106011254507
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1994,178.11115424285674,104806078169
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1995,179.17814848590777,103575376196
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1996,181.74759908345004,102318917382
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1997,184.01507457319832,101036616641
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1998,185.54109940125437,99728397436
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1999,186.3786734933085,98394041197
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2000,186.2944110590969,97033429184
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2001,187.64200456324903,95646026656
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2002,187.75170263391192,94231400639
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2003,188.16341117041404,92790330695
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2004,187.92967501005603,91323617678
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2005,187.69359566082827,89831468209
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2006,187.7580698973507,88314615468
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2007,188.39648797139685,86774165528
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2008,188.5332048997802,85210614225
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2009,191.50712836754897,83624332284
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2010,193.43475633616373,82015305886
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2011,194.1410645006735,80382949392
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2012,195.2583424274282,78727300468
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2013,197.1955433347155,77049060236
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2014,199.27761697748758,75348917549
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2015,200.66982329880892,73627603475
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2016,198.56936496703304,71885811725
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2017,194.91157551949533,70123375306
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2018,190.33437165454689,68340087159
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2019,186.09390554612588,66536329148
R10INDIA+,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2020,182.04850713840634,64712653431
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1991,130.67812861110522,108347322985
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1992,130.78289127705068,107191587569
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1993,130.77582940582124,106011254507
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1994,130.79424669928173,104806078169
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1995,130.7691524585448,103575376196
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1996,130.7181891077213,102318917382
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1997,130.66383269899197,101036616641
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1998,130.65254933106021,99728397436
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1999,130.60372953837808,98394041197
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2000,130.51096208916422,97033429184
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2001,130.453394304034,95646026656
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2002,130.40636908910244,94231400639
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2003,130.38832785153818,92790330695
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2004,130.34806325474483,91323617678
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2005,130.30731372113607,89831468209
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2006,130.2593531618058,88314615468
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2007,130.21586663013545,86774165528
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2008,130.1813090539717,85210614225
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2009,130.1782224161413,83624332284
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2010,130.13813032046343,82015305886
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2011,130.09367427845598,80382949392
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2012,130.05805181809492,78727300468
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2013,129.98734964386279,77049060236
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2014,129.9252765561886,75348917549
R10INDIA+,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2015,129.8713398564051,73627603475
