r10,category,pf,ppp,ppp_pf,year,rcb
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2005,67.63752088281362
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2006,66.45813651798997
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2007,65.23045364163949
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2008,64.00751492679046
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2009,62.714808226861415
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2010,61.485424021694854
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2011,60.105437275795566
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2012,58.67145562671011
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2013,57.15633738117482
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2014,55.56416378257338
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2015,53.95762147192836
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2016,52.42364463488657
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2017,50.93156746002004
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2018,49.44602966063502
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2019,48.0295810637417
R10LAM,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2020,46.600404685135
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1990,54.828800962555235
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1991,52.89080500079992
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1992,50.812619697810014
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1993,49.107435560557796
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1994,47.15243758418281
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1995,45.211476806817096
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1996,43.627666606599824
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1997,42.3148885809519
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1998,40.83332578189334
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1999,39.295987886688664
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2000,38.2246459912468
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2001,37.05486240539778
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2002,35.93975372953919
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2003,35.03414493647971
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2004,34.31638494694929
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2005,33.55595065220126
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2006,32.61717951719274
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2007,31.608853394472433
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2008,30.639778319695843
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2009,29.537278747143738
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2010,28.61032199169848
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2011,27.461588680641764
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2012,26.237090483605463
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2013,24.942431337506978
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2014,23.568109361508057
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2015,22.210153551952917
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2016,21.049159796094347
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2017,19.959032297694115
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2018,18.839898200962953
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2019,17.81339109357976
R10LAM,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2020,16.788100989446342
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,1990,26.147689921945226
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,1991,24.455409657354863
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,1992,22.423650532057298
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,1993,20.82784026107367
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,1994,19.21679254057802
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,1995,17.458396492426512
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,1996,15.981133969107935
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,1997,14.762994994745117
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,1998,13.359055304136731
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,1999,11.858133323676519
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2000,10.711330326347237
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2001,9.455573410478282
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2002,8.230509758405653
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2003,7.162115300849463
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2004,6.295085389286562
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2005,5.388059146539754
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2006,4.332904131983336
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2007,3.213162223766139
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2008,2.131047254756417
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2009,0.9313300316439937
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2010,-0.07574836066559558
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2011,-1.2771185087712307
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2012,-2.56761385364212
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2013,-3.938560511791183
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2014,-5.3986562231451485
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2015,-6.820560252870435
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2016,-8.05007477640811
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2017,-9.184385154949757
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2018,-10.33470508544038
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2019,-11.403597332076568
R10LAM,3_PP1990adjATP,1/x,MER,MER_1/x,2020,-12.448780706427499
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1990,91.1344452537083
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1991,90.21584382820829
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1992,89.10431970346119
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1993,88.02526722154576
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1994,86.90979023337914
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1995,85.72671597259257
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1996,84.52959597717147
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1997,83.26549165463871
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1998,81.98713810874801
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1999,80.66186467179072
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2000,79.41743885492585
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2001,78.17422952193667
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2002,76.96377966728181
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2003,75.75372957931936
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2004,74.54175154446753
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2005,73.30906205561438
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2006,72.06126684710716
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2007,70.74636361789823
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2008,69.37746539447079
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2009,67.93553310418567
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2010,66.54350529596034
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2011,65.03628870957262
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2012,63.458571394757115
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2013,61.807029758600635
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2014,60.086838873609935
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2015,58.37033237443479
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2016,56.70619953177004
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2017,55.09611291462348
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2018,53.51556390613844
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2019,51.99308688464141
R10LAM,3_PP1990adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2020,50.46265367579173
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1990,65.10427274274514
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1991,64.3103459554554
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1992,62.896657921822516
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1993,61.62920914061003
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1994,60.307096083510295
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1995,58.798772776596174
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1996,57.24173801305949
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1997,55.56386020864671
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1998,54.03290172874208
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1999,52.569762768521365
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2000,51.37381145625264
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2001,50.20467697919633
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2002,49.151739090966
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2003,48.18454868542086
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2004,47.30002391702942
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2005,46.44038462479999
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2006,45.68000351693061
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2007,44.794712097718204
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2008,43.80642351175791
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2009,42.66103582903968
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2010,41.60131544637267
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2011,40.415910099257054
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2012,39.098259007765094
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2013,37.70374178783881
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2014,36.23351259019921
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2015,34.81976991124953
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2016,33.51810986954892
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2017,32.307529315062304
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2018,31.125860646155655
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2019,30.013748083156855
R10LAM,3_PP1990adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2020,28.90071291588975
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,1990,38.36957649802419
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,1991,37.69608756508726
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,1992,36.189009257799086
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,1993,34.825462400317775
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,1994,33.348222327069706
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,1995,31.671901905260476
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,1996,29.867024235109156
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,1997,27.947420166996277
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,1998,26.23990508044723
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,1999,24.64959908394002
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2000,23.395770598199622
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2001,22.19281611808622
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2002,21.129016022164972
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2003,20.173719899797852
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2004,19.350267825227302
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2005,18.60530456638366
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2006,18.04051498431283
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2007,17.298917131538534
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2008,16.415207092625273
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2009,15.33951753276798
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2010,14.346642063070178
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2011,13.24504017884687
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2012,11.993506127781428
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2013,10.651773963721418
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2014,9.243056807628243
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2015,7.922450483782346
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2016,6.734353845382162
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2017,5.670361011651414
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2018,4.629600381172826
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2019,3.6886339592933606
R10LAM,3_PP1990adjATP,1/x,PPP,PPP_1/x,2020,2.769218693602734
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1990,106.21627925976227
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1991,104.93453424025034
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1992,103.54699153368094
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1993,102.27245026011505
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1994,100.83769866213753
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1995,99.44209821338045
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1996,98.2258488585116
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1997,97.08353626689224
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1998,95.81907766377466
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),1999,94.46534322917284
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2000,93.30206468444328
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2001,92.10077873443798
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2002,90.91393633628995
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2003,89.79633050243213
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2004,88.73827379701864
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2005,87.65493453638194
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2006,86.4755501715583
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2007,85.24786729520781
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2008,84.02492858035879
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2009,82.73222188042973
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2010,81.5028376752632
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2011,80.1228509293639
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2012,78.68886928027845
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2013,77.17375103474315
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2014,75.58157743614171
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2015,73.9750351254967
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2016,72.44105828845491
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2017,70.94898111358837
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2018,69.46344331420336
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2019,68.04699471731004
R10LAM,4_PP1850adjATP,1/asinh(x),MER,MER_1/asinh(x),2020,66.61781833870333
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1990,74.84621461612358
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1991,72.90821865436826
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1992,70.83003335137835
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1993,69.12484921412613
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1994,67.16985123775116
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1995,65.22889046038543
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1996,63.64508026016816
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1997,62.33230223452024
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1998,60.85073943546167
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1999,59.313401540257
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2000,58.242059644815136
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2001,57.07227605896612
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2002,55.95716738310753
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2003,55.051558590048046
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2004,54.333798600517625
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2005,53.573364305769594
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2006,52.63459317076108
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2007,51.626267048040766
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2008,50.65719197326418
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2009,49.55469240071207
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2010,48.62773564526682
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2011,47.479002334210094
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2012,46.254504137173804
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2013,44.959844991075315
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2014,43.58552301507639
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2015,42.227567205521254
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2016,41.066573449662684
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2017,39.976445951262455
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2018,38.85731185453129
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2019,37.83080474714809
R10LAM,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2020,36.805514643014675
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,1990,46.16510357551356
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,1991,44.4728233109232
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,1992,42.44106418562563
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,1993,40.84525391464201
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,1994,39.23420619414635
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,1995,37.47581014599485
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,1996,35.99854762267627
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,1997,34.780408648313454
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,1998,33.376468957705065
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,1999,31.875546977244852
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2000,30.728743979915574
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2001,29.472987064046613
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2002,28.247923411973986
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2003,27.1795289544178
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2004,26.312499042854895
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2005,25.40547280010809
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2006,24.35031778555167
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2007,23.23057587733447
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2008,22.14846090832475
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2009,20.948743685212328
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2010,19.941665292902744
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2011,18.740295144797106
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2012,17.449799799926215
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2013,16.078853141777156
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2014,14.618757430423189
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2015,13.196853400697899
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2016,11.967338877160227
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2017,10.83302849861858
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2018,9.682708568127955
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2019,8.613816321491765
R10LAM,4_PP1850adjATP,1/x,MER,MER_1/x,2020,7.568632947140837
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1990,111.15185890727662
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1991,110.23325748177662
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1992,109.12173335702953
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1993,108.0426808751141
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1994,106.92720388694748
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1995,105.74412962616091
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1996,104.54700963073981
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1997,103.28290530820705
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1998,102.00455176231635
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1999,100.67927832535905
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2000,99.43485250849419
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2001,98.191643175505
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2002,96.98119332085015
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2003,95.7711432328877
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2004,94.55916519803587
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2005,93.32647570918272
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2006,92.07868050067549
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2007,90.76377727146657
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2008,89.39487904803912
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2009,87.952946757754
R10LAM,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2010,86.56091894952868
