iso3c,year,terr_GtCO2,lulucf_GtCO2_mean,lulucf_GtCO2_blue,lulucf_GtCO2_hc2023,lulucf_GtCO2_oscar
JOR,1906,0,1.056611111111111e-4,2.5435666666666666e-4,1.0648000000000001e-4,-4.3853333333333336e-5
JOR,1907,0,1.0651666666666666e-4,2.5468666666666665e-4,1.0838666666666667e-4,-4.352333333333333e-5
JOR,1908,0,1.0683444444444445e-4,2.5468666666666665e-4,1.1029333333333334e-4,-4.447666666666667e-5
JOR,1909,0,1.0655333333333331e-4,2.5446666666666665e-4,1.1223666666666666e-4,-4.704333333333333e-5
JOR,1910,0,1.0519666666666668e-4,2.468766666666667e-4,1.1418000000000001e-4,-4.546666666666666e-5
JOR,1911,0,1.0392555555555556e-4,2.428066666666667e-4,1.1612333333333332e-4,-4.7153333333333335e-5
JOR,1912,0,1.0361999999999997e-4,2.400933333333333e-4,1.1813999999999998e-4,-4.737333333333333e-5
JOR,1913,0,1.0342444444444444e-4,2.3804000000000002e-4,1.2012e-4,-4.788666666666667e-5
JOR,1914,0,1.030088888888889e-4,2.3624333333333334e-4,1.2213666666666668e-4,-4.9353333333333334e-5
JOR,1915,0,1.0275222222222224e-4,2.3452000000000002e-4,1.2419e-4,-5.045333333333333e-5
JOR,1916,0,1.0228777777777779e-4,2.3283333333333335e-4,1.2624333333333335e-4,-5.221333333333334e-5
JOR,1917,0,1.0271555555555556e-4,2.3107333333333336e-4,1.2833333333333333e-4,-5.126e-5
JOR,1918,0,1.0253222222222223e-4,2.2924000000000002e-4,1.304233333333333e-4,-5.2066666666666674e-5
JOR,1919,0,1.0250777777777778e-4,2.2736999999999999e-4,1.3255e-4,-5.2396666666666666e-5
JOR,1920,0,1.0679777777777777e-4,2.376733333333333e-4,1.3467666666666666e-4,-5.195666666666667e-5
JOR,1921,0,1.0959666666666668e-4,2.4354000000000002e-4,1.3684e-4,-5.159e-5
JOR,1922,0,1.1108777777777779e-4,2.4761000000000005e-4,1.3900333333333333e-4,-5.335e-5
JOR,1923,0,1.1273777777777779e-4,2.508e-4,1.4116666666666666e-4,-5.3753333333333326e-5
JOR,1924,0,1.1414333333333332e-4,2.535133333333333e-4,1.4340333333333333e-4,-5.448666666666666e-5
JOR,1925,0,1.1589111111111111e-4,2.5593333333333334e-4,1.4560333333333333e-4,-5.3863333333333337e-5
JOR,1926,0,1.171622222222222e-4,2.580966666666666e-4,1.4784e-4,-5.4449999999999995e-5
JOR,1927,0,1.1823777777777778e-4,2.6004e-4,1.5011333333333332e-4,-5.544e-5
JOR,1928,0,1.1955777777777779e-4,2.618e-4,1.5238666666666668e-4,-5.5513333333333336e-5
JOR,1929,0,1.2097555555555555e-4,2.6334e-4,1.5469666666666668e-4,-5.511e-5
JOR,1930,0,1.4333e-4,3.2886333333333336e-4,1.5700666666666665e-4,-5.588000000000001e-5
JOR,1931,0,1.5562555555555558e-4,3.650166666666667e-4,1.593533333333333e-4,-5.7493333333333334e-5
JOR,1932,0,1.6419333333333333e-4,3.8855666666666667e-4,1.6169999999999997e-4,-5.7676666666666676e-5
JOR,1933,0,1.7062222222222223e-4,4.054233333333333e-4,1.6408333333333333e-4,-5.7640000000000004e-5
JOR,1934,0,1.7460666666666667e-4,4.1833e-4,1.6646666666666668e-4,-6.0976666666666655e-5
JOR,1935,0,1.7832222222222217e-4,4.2877999999999997e-4,1.6888666666666665e-4,-6.27e-5
JOR,1936,0,1.8185444444444445e-4,4.3747e-4,1.7130666666666664e-4,-6.321333333333333e-5
JOR,1937,0,1.8481222222222222e-4,4.4487666666666667e-4,1.7376333333333336e-4,-6.420333333333333e-5
JOR,1938,0,1.8747666666666665e-4,4.512566666666666e-4,1.7622000000000002e-4,-6.504666666666665e-5
JOR,1939,0,1.897377777777778e-4,4.5683000000000003e-4,1.7867666666666668e-4,-6.629333333333333e-5
JOR,1940,0,1.7999666666666664e-4,4.2437999999999997e-4,1.8120666666666667e-4,-6.559666666666667e-5
JOR,1941,0,1.754377777777778e-4,4.0894333333333337e-4,1.837e-4,-6.632999999999998e-5
JOR,1942,0,1.732744444444445e-4,4.0029000000000003e-4,1.8626666666666668e-4,-6.673333333333333e-5
JOR,1943,0,1.7250444444444446e-4,3.9493666666666667e-4,1.887966666666667e-4,-6.622e-5
JOR,1944,0,1.7126999999999998e-4,3.9130666666666665e-4,1.9136333333333332e-4,-6.886e-5
JOR,1945,0,0.00017210111111111111,3.8855666666666667e-4,1.939666666666667e-4,-6.622e-5
JOR,1946,0,1.7197888888888889e-4,3.8624666666666667e-4,1.9657e-4,-6.688e-5
JOR,1947,0,1.7162444444444446e-4,3.841566666666667e-4,1.9920999999999998e-4,-6.849333333333333e-5
JOR,1948,0,1.7221111111111108e-4,3.8214e-4,2.0185e-4,-6.735666666666666e-5
JOR,1949,0,1.720522222222222e-4,3.8016e-4,2.0452666666666665e-4,-6.853e-5
JOR,1950,1.7233333333333334e-4,4.799544444444444e-4,0.0013076433333333332,2.0720333333333334e-4,-7.498333333333333e-5
JOR,1951,1.6133333333333332e-4,5.173055555555555e-4,0.0014438966666666666,2.0991666666666666e-4,-1.0189666666666664e-4
JOR,1952,1.9433333333333333e-4,5.159855555555555e-4,0.00145332,2.1270333333333333e-4,-1.1806666666666667e-4
JOR,1953,2.1266666666666667e-4,5.125755555555556e-4,0.00145211,2.1559999999999998e-4,-1.2998333333333334e-4
JOR,1954,2.527323622047242e-4,5.287088888888888e-4,0.0015068533333333332,2.1857000000000002e-4,-1.3929666666666668e-4
JOR,1955,3.809764829396313e-4,5.696655555555555e-4,0.0016348933333333333,2.2157666666666664e-4,-1.474733333333333e-4
JOR,1956,4.506728871391084e-4,6.242744444444444e-4,0.001805136666666667,2.2465666666666664e-4,-1.5697e-4
JOR,1957,4.945539370078744e-4,6.390266666666668e-4,0.0018627400000000003,2.2931333333333335e-4,-1.7497333333333333e-4
JOR,1958,5.238872703412078e-4,6.410922222222222e-4,0.0018680933333333333,2.3400666666666668e-4,-1.7882333333333334e-4
JOR,1959,6.558872703412076e-4,5.80628888888889e-4,0.0016811666666666667,2.4563e-4,-1.8491000000000002e-4
JOR,1960,7.4367910761155e-4,6.351644444444445e-4,0.0018522533333333335,2.4772e-4,-1.9448e-4
JOR,1961,9.781078740157486e-4,4.426033333333333e-4,0.0012975966666666666,2.374166666666667e-4,-2.0720333333333334e-4
JOR,1962,0.0010477150656167983,3.6355e-4,0.001061683333333333,2.4995666666666666e-4,-2.2098999999999998e-4
JOR,1963,0.0012198402362204742,3.5221999999999993e-4,0.0010503533333333333,2.376733333333333e-4,-2.313666666666667e-4
JOR,1964,0.0012417510236220465,2.546133333333333e-4,7.868300000000001e-4,2.2121e-4,-2.442e-4
JOR,1965,0.0014214474278215236,2.1627222222222225e-4,6.654266666666667e-4,2.2546333333333334e-4,-2.4207333333333333e-4
JOR,1966,0.001582483385826772,2.2306777777777773e-4,6.597799999999999e-4,2.3151333333333335e-4,-2.2209e-4
JOR,1967,0.0014140248818897627,1.8476333333333335e-4,5.359200000000001e-4,1.9616666666666667e-4,-1.777966666666667e-4
JOR,1968,0.001505067060367453,1.881488888888889e-4,5.016e-4,2.1684666666666667e-4,-1.54e-4
JOR,1969,0.0017580670603674529,2.2672222222222226e-4,6.127366666666668e-4,2.0625000000000003e-4,-1.3882e-4
JOR,1970,0.0015568167191601053,1.9339222222222223e-4,5.0292e-4,2.1017333333333334e-4,-1.3291666666666665e-4
JOR,1971,0.0016556382939632544,2.379666666666667e-4,6.555266666666667e-4,1.9814666666666668e-4,-1.3977333333333334e-4
JOR,1972,0.0019149902887139125,2.1010000000000004e-4,5.412366666666667e-4,2.2436333333333334e-4,-1.353e-4
JOR,1973,0.00220116871391076,2.6360888888888885e-4,7.271366666666665e-4,1.9998000000000002e-4,-1.3628999999999998e-4
JOR,1974,0.0022269245931758543,1.844088888888889e-4,4.963566666666666e-4,2.0203333333333338e-4,-1.4516333333333334e-4
JOR,1975,0.002491013805774278,1.8607111111111112e-4,5.443166666666666e-4,1.6808e-4,-1.541833333333333e-4
JOR,1976,0.002946739159843384,1.3752444444444444e-4,4.3523333333333336e-4,1.8036333333333333e-4,-2.0302333333333333e-4
JOR,1977,0.0031562281089652575,1.718322222222222e-4,6.037533333333333e-4,1.7379999999999997e-4,-2.620566666666667e-4
JOR,1978,0.0036299870584610124,1.7366555555555556e-4,6.109033333333334e-4,1.7966666666666668e-4,-2.695733333333333e-4
JOR,1979,0.0037796330390864824,1.3844111111111111e-4,6.018466666666667e-4,8.143666666666667e-5,-2.6796000000000003e-4
JOR,1980,0.004699233091655154,5.93877777777778e-5,3.157366666666667e-4,1.1183333333333335e-4,-2.4940666666666667e-4
JOR,1981,0.005829423010522393,2.0417222222222225e-4,6.419600000000001e-4,1.9961333333333334e-4,-2.2905666666666667e-4
JOR,1982,0.006260239850596821,2.7214e-4,9.7493e-4,5.9436666666666666e-5,-2.1794666666666664e-4
JOR,1983,0.0073052586895356935,-3.1270555555555553e-4,-7.562133333333333e-4,-4.4e-7,-1.8146333333333333e-4
JOR,1984,0.00825287451040162,7.524122222222223e-4,0.0023818666666666666,4.422e-5,-1.6885000000000004e-4
JOR,1985,0.008427641803325983,4.956233333333332e-4,0.0014742566666666665,1.9983333333333333e-4,-1.8722e-4
JOR,1986,0.009171722662513362,7.094877777777776e-4,0.002118893333333333,1.8612e-4,-1.7654999999999998e-4
JOR,1987,0.009512937082357793,7.942244444444444e-4,0.0016103266666666668,9.462933333333332e-4,-1.7394666666666669e-4
JOR,1988,0.009183691278803653,3.1527222222222224e-4,7.194000000000001e-4,3.892166666666666e-4,-1.628e-4
JOR,1989,0.009086362360565528,-3.668988888888889e-4,-0.0012850933333333333,2.781533333333333e-4,-9.375666666666666e-5
JOR,1990,0.010484047616816034,-5.115122222222223e-4,-0.00164857,1.6019666666666668e-4,-4.616333333333333e-5
JOR,1991,0.009911118824304682,0.0010663155555555555,0.0031333866666666665,5.3899999999999996e-5,1.1660000000000002e-5
JOR,1992,0.011992921039626963,2.8659888888888887e-4,8.106633333333333e-4,-3.421e-5,8.334333333333333e-5
JOR,1993,0.011782855207629991,2.894588888888889e-4,1.375733333333333e-4,5.9928e-4,1.3152333333333333e-4
JOR,1994,0.013259210271031266,7.569344444444446e-4,0.0016285866666666668,5.099233333333334e-4,1.3229333333333334e-4
JOR,1995,0.01321767570103871,-3.512666666666668e-5,-3.177166666666667e-4,1.6767666666666668e-4,4.4659999999999996e-5
JOR,1996,0.013835479925961578,2.174333333333333e-5,-1.1396e-4,6.999666666666667e-5,1.0919333333333332e-4
JOR,1997,0.014084300178468704,-5.359444444444445e-5,-2.5091e-4,4.399999999999999e-6,8.572666666666667e-5
JOR,1998,0.01426344087034581,-6.334777777777779e-5,-2.136933333333333e-4,-6.387333333333334e-5,8.752333333333333e-5
JOR,1999,0.01427704851203598,-4.183666666666665e-5,-1.4256e-4,-9.086e-5,1.0791e-4
JOR,2000,0.01521126696775572,-4.742222222222221e-6,1.3420000000000002e-5,-1.5172666666666667e-4,1.2408000000000002e-4
JOR,2001,0.015620877970306181,8.131444444444445e-5,2.794e-4,-1.6969333333333332e-4,1.3423666666666665e-4
JOR,2002,0.016432388192732714,1.1317777777777776e-5,5.4413333333333336e-5,-1.6511e-4,1.4465e-4
JOR,2003,0.01699453526792241,4.2504000000000006e-4,0.0013320266666666668,-2.1677333333333334e-4,1.5986666666666669e-4
JOR,2004,0.018684283342314003,6.454555555555555e-5,3.1394e-4,-2.236666666666667e-4,1.0336333333333333e-4
JOR,2005,0.020451667203939036,1.1109999999999998e-4,4.808833333333333e-4,-2.5736333333333336e-4,1.0978e-4
JOR,2006,0.02054132907045076,-2.615311111111111e-4,-5.871800000000001e-4,-2.9989666666666666e-4,1.0248333333333334e-4
JOR,2007,0.021452099492184164,-2.5960000000000012e-5,4.854666666666666e-5,-3.1456333333333334e-4,1.8813666666666666e-4
JOR,2008,0.02073307595873015,6.216466666666666e-4,0.0020349266666666666,-3.370766666666667e-4,1.6709e-4
JOR,2009,0.021352220692604007,1.236277777777778e-4,6.604033333333333e-4,-3.7740999999999995e-4,8.789000000000001e-5
JOR,2010,0.0206303291004433,4.6264777777777773e-4,7.961433333333333e-4,4.5954333333333335e-4,1.3225666666666667e-4
JOR,2011,0.021259220780090883,0.0010659244444444443,0.0022729300000000003,7.949700000000001e-4,1.2987333333333334e-4
JOR,2012,0.023831911745192797,8.099544444444446e-4,0.001776976666666667,5.8608e-4,6.680666666666667e-5
JOR,2013,0.02383553682806538,7.713444444444446e-4,0.0014698566666666668,7.937233333333334e-4,5.045333333333333e-5
JOR,2014,0.02591768353112752,6.979988888888888e-4,0.00103983,9.994966666666666e-4,5.467e-5
JOR,2015,0.025568494439792408,5.682355555555556e-4,0.0011736633333333333,4.5609666666666666e-4,7.494666666666667e-5
JOR,2016,0.02471630512685961,1.1881222222222223e-4,-1.1256666666666665e-5,2.4893e-4,1.1876333333333334e-4
JOR,2017,0.02583230711277685,2.7753e-4,5.795166666666667e-4,8.286666666666666e-5,1.702066666666667e-4
JOR,2018,0.025160273140548882,1.1650222222222221e-4,2.1567333333333331e-4,-3.4246666666666665e-5,1.6808e-4
JOR,2019,0.02474661043729941,3.0262222222222224e-5,3.4099999999999995e-5,-1.2312666666666665e-4,1.7981333333333334e-4
JOR,2020,0.02114414095550757,-3.313444444444444e-5,-7.314999999999999e-5,-2.1431666666666668e-4,1.8806333333333333e-4
JOR,2021,0.0226838053320179,-1.0580777777777777e-4,-2.9084e-4,-2.1431666666666668e-4,1.8773333333333333e-4
JOR,2022,0.022929253925785164,-8.912444444444446e-5,-2.5028666666666665e-4,-2.1431666666666668e-4,1.9722999999999998e-4
JPN,1850,0,0.012913205555555557,0.01428636,0.010113473333333333,0.014339783333333335
JPN,1851,0,0.012990132222222223,0.014356246666666666,0.010176833333333333,0.014437316666666668
JPN,1852,0,0.013008037777777778,0.014373333333333333,0.010185229999999998,0.01446555
JPN,1853,0,0.013420036666666668,0.01478301,0.01059267,0.01488443
JPN,1854,0,0.013471968888888889,0.014832363333333333,0.01064195,0.014941593333333334
JPN,1855,0,0.013651965555555557,0.015009390000000001,0.010821103333333333,0.015125403333333332
JPN,1856,0,0.013615592222222223,0.014969900000000001,0.010785206666666667,0.01509167
JPN,1857,0,0.013962556666666667,0.015313796666666669,0.011133760000000001,0.015440113333333335
JPN,1858,0,0.01399162111111111,0.015340013333333331,0.01116533,0.01546952
JPN,1859,0,0.014034912222222222,0.01538064,0.011211786666666666,0.01551231
JPN,1860,0,0.01414362888888889,0.015644053333333335,0.01126114,0.015525693333333335
JPN,1861,0,0.014771875555555555,0.01630761,0.01188561,0.016122406666666665
JPN,1862,0,0.014970633333333332,0.016512356666666665,0.012077156666666667,0.016322386666666668
JPN,1863,0,0.014467652222222224,0.016014716666666668,0.011563566666666667,0.015824673333333334
JPN,1864,0,0.014420315555555554,0.015976106666666667,0.011502773333333332,0.015782066666666664
JPN,1865,0,0.014741381111111111,0.016309149999999998,0.011808243333333331,0.016106750000000003
JPN,1866,0,0.014514292222222223,0.01609641,0.01156441,0.01588205666666667
JPN,1867,0,0.01492489777777778,0.016523430000000002,0.01195744,0.016293823333333332
JPN,1868,1.1000000000000001e-5,0.014719735555555556,0.01633588,0.011734433333333334,0.016088893333333333
JPN,1869,1.8333333333333333e-5,0.014851429999999999,0.016486616666666665,0.011847916666666668,0.016219756666666665
JPN,1870,1.8333333333333333e-5,0.015634397777777777,0.017877676666666665,0.012322456666666665,0.016703060000000002
JPN,1871,2.5666666666666666e-5,0.015717863333333332,0.018114873333333333,0.012281646666666667,0.01675707
JPN,1872,3.2999999999999996e-5,0.015940295555555553,0.018417886666666668,0.012380206666666666,0.01702279333333333
JPN,1873,4.033333333333333e-5,0.016053815555555555,0.0186131,0.012362093333333334,0.017186253333333335
JPN,1874,5.866666666666667e-4,0.01662452,0.019275776666666668,0.01279465,0.017803133333333335
JPN,1875,0.001441,0.016946795555555557,0.019699790000000002,0.012974536666666668,0.018166059999999998
JPN,1876,0.0014043333333333334,0.017710207777777775,0.020572309999999996,0.013593323333333332,0.01896499
JPN,1877,0.0012906666666666665,0.01799758888888889,0.02097406666666667,0.013735480000000001,0.01928322
JPN,1878,0.001859,0.01776757888888889,0.020861866666666666,0.013360819999999999,0.01908005
JPN,1879,0.0023173333333333336,0.01856053222222222,0.021774463333333334,0.014010736666666666,0.019896396666666663
JPN,1880,0.002350333333333333,0.018712674444444445,0.02214982,0.013962373333333333,0.02002583
JPN,1881,0.0024163333333333337,0.01928897666666667,0.022888653333333335,0.01435401,0.02062426666666667
JPN,1882,0.0025153333333333334,0.019802860000000002,0.02355265,0.014686870000000001,0.021169060000000003
JPN,1883,0.0027133333333333332,0.020013583333333335,0.023911653333333335,0.014719943333333332,0.021409153333333337
JPN,1884,0.0029590000000000003,0.01996173666666667,0.024006803333333333,0.014494076666666666,0.021384330000000003
JPN,1885,0.0033513333333333333,0.02093729,0.025127593333333333,0.015299753333333334,0.022384523333333333
JPN,1886,0.003608,0.02166753111111111,0.026000590000000004,0.01586475,0.023137253333333333
JPN,1887,0.004477,0.022133698888888886,0.026606433333333332,0.016170513333333334,0.02362415
JPN,1888,0.005173666666666667,0.02193203222222222,0.0265408,0.015813746666666666,0.023441550000000002
JPN,1889,0.006259000000000001,0.021623946666666668,0.0263648,0.015356110000000001,0.02315093
JPN,1890,0.006761333333333334,0.02366553444444444,0.029781876666666665,0.01645673333333333,0.024757993333333332
JPN,1891,0.008128999999999999,0.024672315555555557,0.031118669999999998,0.016931750000000002,0.025966526666666667
JPN,1892,0.008081333333333334,0.02484213111111111,0.03153516666666667,0.016700346666666664,0.02629088
JPN,1893,0.00858,0.025826924444444444,0.03276383,0.017308463333333333,0.02740848
JPN,1894,0.011033,0.026671076666666665,0.033858,0.01778531333333333,0.02836991666666667
JPN,1895,0.012235666666666667,0.027377301111111113,0.03481874,0.01813177666666667,0.02918138666666667
JPN,1896,0.012924999999999999,0.028515764444444442,0.03621335666666666,0.01891875333333333,0.03041518333333333
JPN,1897,0.013552,0.028918352222222225,0.03687101,0.018978996666666668,0.03090505
JPN,1898,0.017259,0.02885941666666667,0.03706362,0.018587836666666666,0.030926793333333338
JPN,1899,0.01728466666666667,0.03025614777777778,0.03870709333333334,0.019663160000000002,0.03239819
JPN,1900,0.019426,0.03070343222222222,0.039617893333333334,0.019675736666666666,0.03281666666666666
JPN,1901,0.023290666666666668,0.03194968333333333,0.04116907666666667,0.020541106666666666,0.03413886666666667
JPN,1902,0.024962666666666668,0.03224056,0.04175130666666667,0.020496556666666665,0.034473816666666664
JPN,1903,0.025806000000000003,0.03165884333333333,0.04153453333333334,0.01968435333333333,0.03375764333333334
JPN,1904,0.029073000000000005,0.033133906666666664,0.04323561,0.020815776666666667,0.03535033333333333
JPN,1905,0.029953000000000004,0.03399647777777778,0.044353943333333326,0.02138282666666667,0.03625266333333334
JPN,1906,0.032879,0.03488332222222222,0.04531017333333333,0.021800570000000005,0.03753922333333333
JPN,1907,0.035097333333333335,0.03512215666666666,0.045873960000000005,0.021844679999999998,0.03764783
JPN,1908,0.03766033333333334,0.036468886666666665,0.0473594,0.02282965666666667,0.03921760333333334
JPN,1909,0.03828366666666667,0.035906676666666665,0.047135953333333334,0.02212463,0.03845944666666667
JPN,1910,0.039413000000000004,0.037185206666666665,0.048456393333333334,0.023270903333333332,0.03982832333333334
JPN,1911,0.044242,0.037115491111111114,0.04879897,0.023267456666666665,0.03928004666666667
JPN,1912,0.04931666666666666,0.03814650888888888,0.04978874999999999,0.023893686666666667,0.040757089999999996
JPN,1913,0.05435466666666667,0.03907077777777778,0.05068396666666667,0.024432686666666665,0.042095679999999996
JPN,1914,0.058058,0.038648353333333337,0.05097396333333333,0.024375853333333336,0.040595243333333336
JPN,1915,0.052880666666666666,0.038676916666666665,0.05099215,0.02406107,0.04097752999999999
JPN,1916,0.058641,0.04046170333333333,0.05308647666666667,0.025836836666666668,0.04246179666666666
JPN,1917,0.06753266666666666,0.04129275333333334,0.053576306666666663,0.02602537666666667,0.04427657666666667
JPN,1918,0.07159533333333333,0.042135316666666665,0.05465907333333333,0.02681272,0.04493415666666667
JPN,1919,0.07925133333333334,0.04076064666666667,0.05354525,0.025413996666666668,0.04332269333333333
JPN,1920,0.07433433333333334,0.04154255111111111,0.056070593333333335,0.02488145,0.043675610000000004
JPN,1921,0.066858,0.04376757,0.05826619333333333,0.025824406666666664,0.047212109999999995
JPN,1922,0.07148166666666667,0.04617054444444444,0.06104035666666666,0.027696313333333333,0.049774963333333325
JPN,1923,0.07596233333333334,0.045911848888888884,0.06085863666666666,0.02671482,0.05016209
JPN,1924,0.07940533333333333,0.05103623555555556,0.06588501333333334,0.030990080000000003,0.05623361333333333
JPN,1925,0.08207099999999999,0.05065116222222222,0.0656777,0.03006366,0.05621212666666667
JPN,1926,0.082665,0.05122378555555555,0.06614468666666666,0.029832476666666666,0.05769419333333334
JPN,1927,0.08954733333333333,0.050663702222222225,0.06587544333333334,0.028877603333333328,0.05723806
JPN,1928,0.09245781034120729,0.05109058777777777,0.06653166666666667,0.02885186333333333,0.057888233333333323
JPN,1929,0.09494938916010495,0.0541134,0.06951233666666666,0.031151779999999997,0.06167608333333334
JPN,1930,0.08622850052493453,0.051886951111111114,0.06826064666666667,0.02808256,0.05931764666666667
JPN,1931,0.0779607031551524,0.05220634222222223,0.06847870333333335,0.02721477,0.06092555333333334
JPN,1932,0.0780372564041994,0.05339265555555556,0.07011059,0.027898199999999998,0.062169176666666666
JPN,1933,0.09140897419947516,0.05410534555555555,0.07105200666666667,0.02792804666666667,0.06333598333333333
JPN,1934,0.10127647905504983,0.05570898666666666,0.07267146333333334,0.02865140666666667,0.06580409
JPN,1935,0.1064599063779526,0.052751661111111105,0.07022147,0.025313346666666663,0.06272016666666666
JPN,1936,0.11693411669605161,0.05307387555555556,0.07062341,0.024841850000000006,0.06375636666666668
JPN,1937,0.12552225286525098,0.05349253555555556,0.07168051000000002,0.02501579666666667,0.0637813
JPN,1938,0.13183100106722478,0.05394852222222222,0.07233394666666668,0.024773246666666665,0.064738373333333335
JPN,1939,0.12783981502410177,0.0564927611111111,0.07512648,0.026659453333333333,0.06769234999999998
JPN,1940,0.15335581170603685,0.05799105888888889,0.07681398999999998,0.027564606666666665,0.06959458
JPN,1941,0.15471708536192186,0.05588028111111112,0.07506216666666667,0.024932343333333336,0.06764633333333335
JPN,1942,0.1478993958169618,0.05702428111111111,0.0765479,0.025538480000000002,0.06898646333333333
JPN,1943,0.15074710734622662,0.05895709111111111,0.0787908,0.02690391,0.07117656333333333
JPN,1944,0.13883368275741836,0.057064357777777776,0.07708869666666668,0.024325216666666667,0.06977916
JPN,1945,0.07669093839894997,0.054825368888888885,0.07498502,0.021342676666666664,0.06814840999999999
JPN,1946,0.05274491973753274,0.05534728222222222,0.07659369666666667,0.02207205,0.0673761
JPN,1947,0.07008333742782166,0.053958141111111114,0.07495411,0.019551950000000002,0.06736836333333333
JPN,1948,0.0881464764041994,0.05413150111111111,0.07645693,0.02018041666666667,0.06575715666666666
JPN,1949,0.09849173706036755,0.05123881888888889,0.07350159666666667,0.016353186666666665,0.06386167333333334
JPN,1950,0.10261561598425208,0.05285410777777778,0.07820519666666668,0.01581294,0.06454418666666666
JPN,1951,0.12354750385826788,0.049126256666666666,0.06965185333333333,0.01445884,0.06326807666666667
JPN,1952,0.13050088154350173,0.05022542555555556,0.07399322333333333,0.014084766666666667,0.06259828666666667
JPN,1953,0.14587588619422573,0.052470623333333334,0.07609062999999999,0.015536180000000002,0.06578506
JPN,1954,0.14263782110236228,0.047140646666666675,0.06748566000000002,0.013061326666666666,0.060874953333333336
JPN,1955,0.14197826716535442,0.04911017222222222,0.07237713999999999,0.014203053333333332,0.060750323333333335
JPN,1956,0.16075266816272987,0.04880064444444444,0.07118213666666666,0.012812726666666668,0.062407069999999995
JPN,1957,0.18820362292766904,0.05059387666666667,0.07297873,0.01477773,0.06402517
JPN,1958,0.1812927282414699,0.048059965555555556,0.07098633666666666,0.012684613333333332,0.06050894666666667
JPN,1959,0.19276017627296577,0.05297926333333333,0.08356989666666667,0.01197394,0.06339395333333332
JPN,1960,0.23266885446194246,0.04974681555555557,0.07160666333333333,0.012596356666666666,0.06503742666666668
JPN,1961,0.2829927113081017,0.04543482777777778,0.06887554666666666,0.010428513333333334,0.057000423333333335
JPN,1962,0.2930775775590553,0.04269854111111112,0.06389456333333333,0.009783363333333335,0.05441769666666667
JPN,1963,0.3250718790288713,0.03746386111111111,0.06125925666666668,0.003074683333333333,0.04805764333333332
JPN,1964,0.35915229519313496,0.033476507777777775,0.05663368333333333,-3.1283999999999994e-4,0.04410868
JPN,1965,0.38675245359580135,0.03266491555555556,0.05456069666666667,-8.8616e-4,0.044320210000000006
JPN,1966,0.41955024452727463,0.02718927444444445,0.049474003333333336,-0.005199406666666667,0.03729322666666667
JPN,1967,0.4896635484924627,0.028457843333333333,0.05043313000000001,-0.0030049066666666666,0.037945306666666664
JPN,1968,0.562321516427451,0.023673124444444443,0.04414751,-0.005453286666666667,0.032325150000000004
JPN,1969,0.653690832215278,0.023402927777777777,0.047982439999999994,-0.007388076666666667,0.02961442
JPN,1970,0.7685220348031491,0.01965434777777778,0.040886156666666666,-0.008302653333333333,0.026379540000000003
JPN,1971,0.7971240060910096,0.013638362222222221,0.03530970666666666,-0.012516496666666667,0.01812187666666667
JPN,1972,0.8527904272695904,0.007179981111111113,0.030086026666666668,-0.01749781,0.008951726666666668
JPN,1973,0.9149306065347764,0.007863973333333335,0.029949296666666667,-0.01533741,0.008980033333333333
JPN,1974,0.914971640213631,0.004362502222222223,0.025203163333333334,-0.017523036666666665,0.00540738
JPN,1975,0.8691428568073387,-8.478188888888885e-4,0.020988843333333337,-0.02020681666666667,-0.0033254833333333333
JPN,1976,0.9078047667045758,-0.0034710255555555555,0.018246616666666667,-0.023000743333333334,-0.00565895
JPN,1977,0.9339168981825686,-0.006230913333333333,0.01601457,-0.02493194,-0.00977537
JPN,1978,0.9022462618265471,-0.005887126666666666,0.016737746666666668,-0.023815476666666665,-0.01058365
JPN,1979,0.9537649902969394,-0.012085296666666669,0.01074722,-0.028868620000000005,-0.018134490000000003
JPN,1980,0.9455562434552703,-0.012388615555555557,0.009242273333333334,-0.03038992,-0.0160182
JPN,1981,0.9275100478991161,-0.013520784444444442,0.007672573333333333,-0.031336286666666664,-0.01689864
JPN,1982,0.8980609265905567,-0.013358082222222222,0.009101179999999999,-0.030121996666666664,-0.019053430000000003
JPN,1983,0.8815505301194534,-0.01617081888888889,0.006137523333333333,-0.03292245,-0.021727530000000002
JPN,1984,0.937751893094632,-0.013590451111111115,0.007581273333333333,-0.031008853333333336,-0.017343773333333336
JPN,1985,0.913064859962706,-0.017390242222222217,0.0047533566666666666,-0.03363730333333333,-0.023286779999999997
JPN,1986,0.9129238773552665,-0.01669307444444445,0.004598,-0.033436076666666675,-0.02124114666666667
JPN,1987,0.9031872131361384,-0.01776346,0.004888033333333333,-0.03284728333333333,-0.025331129999999997
JPN,1988,0.9861814973532865,-0.01874024777777778,0.002808006666666666,-0.03369300000000001,-0.02533575
JPN,1989,1.0224253215012613,-0.021827165555555555,0.001177,-0.03505333333333333,-0.03160516333333334
JPN,1990,1.1580378040707813,-0.022232686666666668,5.596066666666667e-4,-0.03476315333333333,-0.032494513333333336
JPN,1991,1.169748001361423,-0.01997976444444444,-7.7385e-4,-0.026429150000000002,-0.032736293333333326
JPN,1992,1.1795326037296412,-0.021818781111111112,-0.0013606266666666667,-0.029422030000000002,-0.03467368666666667
JPN,1993,1.1725394512088363,-0.02326119888888889,-0.0031413433333333336,-0.031126956666666667,-0.03551529666666666
