model,scen,r10,peakyearbin,pkyearbin,netzeroyearbin,nzyearbin,category,ppp_pf,rcb2100_gtco2_cmltv,gtco2_cdr_cmltv
IMAGE 3.2,SSP2_SPA2_19I_LI,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-67.46258037904204,26.39777706926467
IMAGE 3.2,SSP2_SPA2_19I_LI,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-73.87530374118882,26.39777706926467
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-37.95977700333959,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-56.285327924356466,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-44.03310090707312,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-56.90167790157372,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-61.51784056142223,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-41.916545320918146,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-53.200610975313424,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-59.61333433746019,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-55.58480835220901,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-68.45338534670961,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-73.06954800655814,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-53.468252766054036,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-64.75231842044931,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_LIRE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-71.16504178259609,29.733540670752614
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-37.62229311551059,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-55.947844036527464,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-43.69561701924412,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-56.564194013744725,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-61.18035667359324,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-41.579061433089144,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-52.86312708748443,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-59.27585044963119,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-55.247324464380014,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-68.11590145888061,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-72.73206411872913,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-53.13076887822504,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-64.41483453262032,34.08856698129683
IMAGE 3.2,SSP2_SPA2_19I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-70.8275578947671,34.08856698129683
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-44.12718966734603,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-62.4527405883629,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-50.200513571079554,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-63.06909056558017,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-67.68525322542868,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-48.08395798492459,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-59.36802363931987,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-65.78074700146664,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-61.75222101621546,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-74.62079801071606,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-79.23696067056457,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-59.635665430060484,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-70.91973108445576,14.57393663515504
IMAGE 3.2,SSP2_SPA2_26I_RE,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-77.33245444660254,14.57393663515504
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-36.49809060336119,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-54.82364152437807,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-42.57141450709472,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-55.43999150159533,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-60.05615416144384,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-40.454858920939756,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-51.738924575335034,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-58.1516479374818,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-54.12312195223062,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-66.99169894673122,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-71.60786160657975,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-52.006566366075646,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-63.29063202047092,0.06113369522091822
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-69.7033553826177,0.06113369522091822
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-40.359833689378306,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-58.68538461039518,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-46.43315759311184,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-59.301734587612444,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-63.91789724746096,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-44.31660200695687,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-55.60066766135215,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-62.01339102349891,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-57.98486503824773,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-70.85344203274833,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-75.46960469259685,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-55.86830945209276,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-67.15237510648804,0.47920033
REMIND 2.1,CEMICS_opt_1p5,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-73.56509846863482,0.47920033
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-37.57210396465351,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-55.897654885670384,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-43.64542786838704,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-56.514004862887646,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-61.13016752273616,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-41.52887228223207,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-52.81293793662735,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-59.225661298774114,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-55.197135313522935,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-68.06571230802354,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-72.68187496787206,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-53.08057972736796,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-64.36464538176324,6.05092615
REMIND 2.1,R2p1_SSP1-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-70.77736874391002,6.05092615
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-38.15343561396008,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-56.478986534976954,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-44.22675951769361,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-57.095336512194216,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-61.71149917204273,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-42.110203931538635,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-53.39426958593392,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-59.80699294808068,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-55.778466962829505,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-68.6470439573301,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-73.26320661717862,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-53.66191137667453,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-64.9459770310698,4.56666736181286
REMIND 2.1,R2p1_SSP2-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-71.35870039321658,4.56666736181286
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-40.232891051221024,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-58.5584419722379,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-46.306214954954555,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-59.174791949455155,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-63.79095460930367,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-44.18965936879958,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-55.47372502319486,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-61.88644838534162,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-57.857922400090445,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-70.72649939459104,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-75.34266205443957,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-55.74136681393547,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-67.02543246833075,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg1100,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-73.43815583047753,1.79505295
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-37.81469512528355,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-56.14024604630042,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-43.88801902901707,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-56.75659602351768,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-61.37275868336619,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-41.77146344286211,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-53.055529097257384,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-59.46825245940415,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-55.43972647415297,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-68.30830346865358,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-72.92446612850209,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-53.323170887997996,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-64.60723654239328,8.752264152023578
REMIND 2.1,R2p1_SSP5-PkBudg900,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-71.01995990454006,8.752264152023578
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-35.32181455517171,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-53.64736547618858,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-41.39513845890524,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-54.263715453405844,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-58.87987811325436,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-39.27858287275027,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-50.56264852714555,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-56.97537188929231,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-52.94684590404113,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-65.81542289854174,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-70.43158555839025,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-50.83029031788616,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-62.11435597228144,5.794432105378643
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10PAO,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-68.52707933442822,5.794432105378643
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-39.35339002595834,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-57.67894094697522,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-45.42671392969187,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-58.29529092419247,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-62.911453584040984,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-43.3101583435369,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-54.594223997932176,1.21698355
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,R10PAO,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-61.00694736007894,1.21698355
