iso3c,year,gtco2,pp1990,pp1850,pp1990_atp_ppp_pf1,pp1990_atp_ppp_pf2,pp1990_atp_ppp_pf3,pp1990_atp_mer_pf1,pp1990_atp_mer_pf2,pp1990_atp_mer_pf3,pp1850_atp_ppp_pf1,pp1850_atp_ppp_pf2,pp1850_atp_ppp_pf3,pp1850_atp_mer_pf1,pp1850_atp_mer_pf2,pp1850_atp_mer_pf3
DEU,1991,1.016870291,12.03412159005893,-39.389532177880334,0.04031210296950527,3.0948230494977507,9.438854988392785,-0.763442644043991,1.1657559091838838,7.873125817407508,-45.429410273290955,-42.37489932676271,-36.03086738786767,-46.233165020304455,-44.30396646707658,-37.59659655885296
DEU,1992,0.9694741830000001,11.01725129905893,-40.40640246888034,-1.0054047043618444,2.027208160775502,8.400250947588482,-1.7937504227888756,0.0927192702717381,6.815914609375574,-46.47512708062231,-43.44251421548497,-37.06947142867198,-47.263472799049346,-45.37700310598873,-38.65380776688489
DEU,1993,0.959367198,10.047777116058931,-41.37587665188033,-1.9919959473140645,1.0298668193096043,7.420623492853032,-2.7780908675200218,-0.9365068404243937,5.803642968311335,-47.46171832357453,-44.43985555695086,-38.04909888340743,-48.247813243780485,-46.40622921668485,-39.66607940794913
DEU,1994,0.943184837,9.088409918058932,-42.335243849880335,-2.959456637689687,0.061035586316977586,6.460232860250016,-3.7429909060763,-1.9213830302025485,4.826247299013741,-48.429179013950154,-45.40868678994348,-39.00948951601045,-49.212713282336765,-47.39110540646301,-40.64347507724673
DEU,1995,0.939897145,8.145225081058932,-43.27842868688033,-3.913260591502464,-0.8948409504376107,5.514959925148261,-4.687796061604732,-2.87501763958491,3.8823846469941152,-49.38298296776293,-46.364563326698075,-39.9547624511122,-50.15751843786519,-48.344740015845375,-41.587337729266345
DEU,1996,0.959653348,7.205327936058932,-44.218325831880335,-4.859528056683672,-1.8391223051970194,4.577994664362631,-5.629555146243494,-3.8251091593969337,2.949526079543329,-50.329250432944136,-47.30884468145749,-40.891727711897836,-51.09927752250396,-49.294831535657394,-42.52019629671713
DEU,1997,0.931486946,6.245674588058932,-45.17797917988033,-5.820167071767593,-2.791624454960396,3.6277994933316027,-6.585436848916385,-4.771313704219498,2.0168212259174165,-51.289889448028056,-48.261346831220855,-41.84192288292886,-52.055159225176844,-50.24103608047996,-43.452901150343045
DEU,1998,0.923466993,5.314187642058933,-46.10946612588033,-6.754108773206438,-3.7213043664227436,2.7022551588149106,-7.509162209721418,-5.672175227698069,1.123362177942056,-52.2238311494669,-49.191026742683206,-42.76746721744556,-52.97888458598188,-51.141897603958526,-44.34636019831841
DEU,1999,0.895402128,4.390720649058933,-47.03293311888034,-7.683226613985016,-4.650868518328421,1.7797392233154135,-8.427613559377527,-6.575965140774823,0.22463148872213168,-53.15294899024548,-50.12059089458889,-43.68998315294505,-53.897335935638,-52.04568751703529,-45.24509088753834
DEU,2000,0.898938036,3.495318521058932,-47.92833524688034,-8.580972754651555,-5.54973708094902,0.8861965820107756,-9.317655716441992,-7.450388378205082,-0.6460786046127467,-54.05069513091202,-51.01945945720948,-44.58352579424968,-54.787378092702454,-52.92011075446554,-46.11580098087322
DEU,2001,0.915242152,2.5963804850589316,-48.827273282880334,-9.47787426638309,-6.445517887787783,-0.007576946312692456,-10.210733751963723,-8.320975479322449,-1.520962247777769,-54.94759664264355,-51.915240264048244,-45.47729932257315,-55.680456128224186,-53.79069785558291,-46.99068462403823
DEU,2002,0.8988345090000001,1.6811383330589322,-49.74251543488033,-10.388846547448047,-7.35346831960992,-0.9158097033171089,-11.116555772071711,-9.203938419062656,-2.403871411474066,-55.8585689237085,-52.82319069587038,-46.38553207957757,-56.58627814833217,-54.673660795323116,-47.87359378773453
DEU,2003,0.899858375,0.782303824058932,-50.641349943880336,-11.278387375189682,-8.236201990167412,-1.8035464409170974,-12.008096360201682,-10.075383146710738,-3.2734840429788505,-56.748109751450144,-53.70592436642787,-47.27326881717756,-57.47781873646215,-55.545105522971205,-48.743206419239314
DEU,2004,0.885632528,-0.11755455094106715,-51.54120831888034,-12.16479325291733,-9.113729182468738,-2.6893194199040433,-12.902946284040006,-10.955582228868808,-4.147235877349178,-57.6345156291778,-54.583451558729195,-48.1590417961645,-58.37266866030048,-56.42530460512927,-49.61695825360964
DEU,2005,0.865470707,-1.0031870789410675,-52.42684084688033,-13.031804550138622,-9.968184934040043,-3.556098059787246,-13.783176423046742,-11.819673278848459,-5.001778720872666,-58.50152692639909,-55.4379073103005,-49.0258204360477,-59.252898799307204,-57.289395655108926,-50.47150109713313
DEU,2006,0.877497665,-1.8686577859410676,-53.29231155388033,-13.87028102277133,-10.789373475425496,-4.395911484185046,-14.640222672338716,-12.652218845524054,-5.82497667137662,-59.340003399031794,-56.25909585168596,-49.865633860445506,-60.10994504859918,-58.12194122178452,-51.29469904763708
DEU,2007,0.8502298039999999,-2.7461554509410675,-54.16980921888033,-14.721058380694702,-11.620131562835619,-5.245977042838923,-15.507047071105116,-13.488331798200855,-6.651438888680792,-60.190780756955164,-57.08985393909608,-50.71569941909938,-60.97676944736558,-58.95805417446131,-52.12116126494125
DEU,2008,0.852857863,-3.596385254941067,-55.02003902288033,-15.545944744854436,-12.424678166193164,-6.068747013212562,-16.344356571457364,-14.289594557551956,-7.441281217062045,-61.015667121114895,-57.89440054245363,-51.53846938947303,-61.814078947717825,-59.75931693381242,-52.91100359332251
DEU,2009,0.7882858199999999,-4.449243117941068,-55.87289688588034,-16.37501970430328,-13.233220640715839,-6.894711157942075,-17.183162814336423,-15.090507255914856,-8.230568019004568,-61.84474208056375,-58.702943016976306,-52.36443353420253,-62.65288519059689,-60.56022963217532,-53.70029039526503
DEU,2010,0.831129584,-5.237528937941066,-56.661182705880336,-17.134838385937137,-13.968755753418431,-7.653359005288971,-17.954940808318632,-15.822407527688508,-8.957815663587581,-62.60456076219761,-59.4384781296789,-53.12308138154944,-63.4246631845791,-61.292129903948975,-54.427538039848045
DEU,2011,0.807613932,-6.068658521941066,-57.49231228988033,-17.933015010969335,-14.739336956603013,-8.450788662727902,-18.765605669839033,-16.583396993751577,-9.716987809722138,-63.4027373872298,-60.209059332863475,-53.920511038988366,-64.2353280460995,-62.05311937001204,-55.186710185982605
DEU,2012,0.81281553,-6.8762724539410645,-58.29992622188033,-18.70789214892097,-15.486738494688181,-9.224799814061083,-19.552350535500263,-17.32032896902453,-10.452317987470408,-64.17761452518143,-60.956460870948646,-54.694522190321536,-65.02207291176073,-62.790051345284994,-55.92204036373087
DEU,2013,0.8338043669999999,-7.689087983941063,-59.11274175188033,-19.487978981516623,-16.239357512588235,-10.004662004916804,-20.343247090597014,-18.061362207811356,-11.195878371993413,-64.9577013577771,-61.7090798888487,-55.474384381177266,-65.81296946685748,-63.53108458407182,-56.66560074825387
DEU,2014,0.794738546,-8.522892350941062,-59.94654611888033,-20.290687583114806,-17.01711808853586,-10.808351081512592,-21.157178806926677,-18.831287461915647,-11.968528806256165,-65.76040995937527,-62.48684046479632,-56.278073457773054,-66.62690118318713,-64.3010098381761,-57.43825118251663
DEU,2015,0.798084702,-9.317630896941063,-60.741284664880325,-21.05583621499203,-17.7605653016953,-11.575928298184508,-21.932689447375232,-19.5665084899734,-12.707559751464325,-66.52555859125249,-63.23028767795576,-57.04565067444497,-67.40241182363569,-65.03623086623386,-58.17728212772478
DEU,2016,0.801744547,-10.115715598941064,-61.53936936688033,-21.824387608733623,-18.508979410439732,-12.348524013342585,-22.7100661164533,-20.303667691265296,-13.453650301062533,-67.2941099849941,-63.97870178670019,-57.81824638960305,-68.17978849271375,-65.77339006752575,-58.923372677322995
DEU,2017,0.7859858510000001,-10.917460145941062,-62.34111391388033,-22.598275245635755,-19.265399110066937,-13.12725440268568,-23.49217282611762,-21.0496726223889,-14.208895814767656,-68.06799762189621,-64.7351214863274,-58.59697677894614,-68.96189520237809,-66.51939499864936,-59.678618191028114
DEU,2018,0.754811138,-11.703445996941062,-63.12709976488033,-23.35958945060462,-20.010544399937,-13.892128091349912,-24.2585950745209,-21.78087427893071,-14.949384595810255,-68.82931182686508,-65.48026677619747,-59.361850467610374,-69.72831745078136,-67.25059665519117,-60.419106972070715
DEU,2019,0.707491365,-12.458257134941062,-63.88191090288033,-24.088538261910884,-20.7234576263865,-14.625784798970205,-24.995740194133404,-22.486931861360517,-15.663179751050338,-69.55826063817133,-66.19318000264695,-60.09550717523067,-70.46546257039387,-67.95665423762098,-61.1329021273108
DEU,2020,0.6472523330000001,-13.165748499941062,-64.58940226788033,-24.769870629206615,-21.389738115979554,-15.312853428874845,-25.685508824171826,-23.14668234678933,-16.331773734709195,-70.23959300546709,-66.85946049224002,-60.78257580513531,-71.1552312004323,-68.6164047230498,-61.801496110969666
DJI,1990,2.96784e-4,0.16191256731087322,0.2245901785793088,0.1240918539347481,0.15542147604045511,0.16293339008143243,0.10109933784533207,0.14531333532213436,0.1609738532410209,0.14799584770354732,0.17932546980925435,0.18683738385023166,0.1250033316141313,0.16921732909093362,0.18487784700982013
DJI,1991,3.00448e-4,0.16161578331087323,0.2242933945793088,0.1289134491082542,0.15823731981259234,0.16338589215869795,0.09984451866009719,0.14450612993917591,0.16063639418111123,0.1528174428770534,0.18214131358139157,0.18728988592749718,0.12374851242889644,0.16841012370797515,0.18454038794991046
DJI,1992,3.04112e-4,0.16131533531087322,0.2239929465793088,0.13311133704025926,0.16084126088206047,0.16379232501674823,0.09881691472167844,0.14338984995672582,0.16010729302769758,0.1570153308090585,0.1847452546508597,0.18769631878554746,0.12272090849047769,0.16729384372552505,0.1840112867964968
DJI,1993,3.04112e-4,0.16101122331087322,0.2236888345793088,0.1286940989629322,0.1582366830484987,0.16295610753178325,0.09777107114917864,0.1424755496326514,0.15963965316938747,0.15259809273173144,0.18214067681729793,0.18686010130058248,0.12167506491797787,0.16637954340145064,0.1835436469381867
DJI,1994,3.00448e-4,0.16070711131087323,0.2233847225793088,0.11921492561586164,0.15243303448514092,0.16134785862735856,0.09791448183335778,0.14227169114972762,0.1593794336626108,0.14311891938466087,0.17633702825394015,0.1852518523961578,0.12181847560215704,0.16617568491852686,0.18328342743141002
DJI,1995,3.1144e-4,0.16040666331087322,0.2230842745793088,0.12187504683587497,0.1543205970663046,0.16160133046554492,0.09904667546277136,0.1427326655712579,0.1593153462342015,0.1457790406046742,0.17822459083510384,0.18550532423434418,0.12295066923157062,0.16663665934005714,0.18321934000300072
DJI,1996,3.07776e-4,0.16009522331087322,0.2227728345793088,0.12125708049559812,0.15412976417006824,0.16134342848281127,0.10235353149673107,0.14480445073160356,0.15973549642762888,0.14516107426439734,0.17803375793886747,0.1852474222516105,0.1262575252655303,0.1687084445004028,0.1836394901964281
DJI,1997,3.33424e-4,0.15978744731087322,0.2224650585793088,0.12412947121118341,0.15617941416939576,0.16162739729123918,0.10675724759951376,0.14764715578583684,0.16036911544501603,0.14803346497998263,0.180083407938195,0.1855313910600384,0.13066124136831297,0.17155114955463607,0.18427310921381526
DJI,1998,3.8472e-4,0.15945402331087322,0.2221316345793088,0.12591600615417387,0.15743265613143498,0.16168927760788634,0.11067458613735418,0.15018474539918167,0.16087850640304302,0.1498199999229731,0.1813366499002342,0.18559327137668558,0.13457857990615338,0.1740887391679809,0.18478250017184225
DJI,1999,3.8472e-4,0.1590693033108732,0.22174691457930878,0.12785770181510456,0.15869537039743348,0.1617033596302217,0.11344253078595437,0.1519057968988043,0.16109719336550254,0.15176169558390376,0.1825993641662327,0.18560735339902096,0.13734652455475357,0.17580979066760352,0.18500118713430178
DJI,2000,3.664e-4,0.15868458331087323,0.2213621945793088,0.12980620354561265,0.1597949138176079,0.16166117648916173,0.11578458286910054,0.153329195742366,0.1612217035717139,0.15371019731441188,0.18369890758640714,0.18556517025796096,0.1396885766378998,0.17723318951116523,0.18512569734051315
DJI,2001,3.664e-4,0.15831818331087322,0.2209957945793088,0.13228558234041846,0.16112599859420615,0.1616783210601998,0.11703763514197112,0.1544398947706173,0.16118037731377355,0.1561895761092177,0.18502999236300538,0.18558231482899903,0.14094162891077033,0.17834388853941655,0.18508437108257278
DJI,2002,3.99376e-4,0.15795178331087323,0.2206293945793088,0.1351002170526071,0.16262662578416864,0.16172684937351214,0.11968597994614796,0.15576613273923282,0.1612679076677999,0.15900421082140634,0.18653061955296787,0.18563084314231137,0.1435899737149472,0.17967012650803205,0.18517190143659912
DJI,2003,4.2136e-4,0.15755240731087322,0.2202300185793088,0.13870161291343472,0.1645092126417182,0.1618248404286706,0.12189961111263065,0.1570426003069778,0.16132410320652088,0.16260560668223395,0.18841320641051745,0.18572883419746983,0.14580360488142988,0.18094659407577704,0.1852280969753201
DJI,2004,4.0670400000000003e-4,0.1571310473108732,0.21980865857930879,0.14212653650471468,0.166166998914283,0.16183795831753148,0.12453818616313438,0.15863916218733576,0.1614533700305963,0.16603053027351392,0.19007099268308222,0.1857419520863307,0.1484421799319336,0.182543155956135,0.18535736379939552
DJI,2005,4.14032e-4,0.15672434331087323,0.2194019545793088,0.1462253164603313,0.16814147978392682,0.1619195655631691,0.12792525086767906,0.16072868415394442,0.16172427017300192,0.17012931022913053,0.19204547355272605,0.18582355933196834,0.1518292446364783,0.18463267792274365,0.18562826394180115
DJI,2006,4.14032e-4,0.15631031131087322,0.2189879225793088,0.15136013373627938,0.170541641330517,0.1620624192193446,0.13210385878037076,0.16330970135300524,0.16210953107449985,0.1752641275050786,0.19444563509931623,0.18596641298814384,0.15600785254917002,0.18721369512180447,0.18601352484329908
DJI,2007,4.6166400000000003e-4,0.15589627931087321,0.2185738905793088,0.15456074863308225,0.17196823271860165,0.16199487453353617,0.1369978758358049,0.16633572174256944,0.1625927215354027,0.17846474240188148,0.19587222648740088,0.1858988683023354,0.16090186960460415,0.19023971551136867,0.18649671530420192
DJI,2008,4.983040000000001e-4,0.15543461531087321,0.2181122265793088,0.15765011799645742,0.1733796616261361,0.16188820442326576,0.14332373965503897,0.1701518064809567,0.16321139505615442,0.18155411176525665,0.19728365539493534,0.18579219819206502,0.1672277334238382,0.19405580024975594,0.18711538882495365
DJI,2009,4.4334400000000003e-4,0.15493631131087324,0.2176139225793088,0.1594168685393056,0.17412134472189186,0.16161449273855036,0.14924118914068416,0.17362267627857117,0.1636827752614959,0.18332086230810482,0.1980253384906911,0.1855184865073496,0.17314518290948339,0.1975266700473704,0.18758676903029514
DJI,2010,5.16624e-4,0.15449296731087322,0.2171705785793088,0.1636617632228709,0.1762278622154485,0.16166773895026026,0.1547829785184363,0.17661492391292719,0.16402129859819473,0.18756575699167016,0.20013185598424774,0.1855717327190595,0.17868697228723554,0.20051891768172642,0.18792529236699396
DJI,2011,4.72656e-4,0.15397634331087323,0.2166539545793088,0.1702599541467076,0.1795208738845755,0.1618966326081776,0.16123811591614726,0.18016430182069254,0.1644175194753287,0.19416394791550684,0.20342486765337472,0.18580062637697684,0.18514210968494652,0.20406829558949177,0.18832151324412794
DJI,2012,4.8731200000000005e-4,0.15350368731087322,0.2161812985793088,0.174475235963984,0.18156342987763338,0.1618919595545843,0.1679735480341023,0.18387782483020146,0.16486239774555683,0.19837922973278324,0.2054674236464326,0.18579595332338353,0.19187754180290154,0.2077818185990007,0.18876639151435606
DJI,2013,5.5669e-4,0.15301637531087323,0.2156939865793088,0.17784058516874335,0.18316315959313498,0.16178329733357724,0.17350201376914562,0.18682011366788095,0.16509322969330273,0.20174457893754258,0.2070671533619342,0.18568729110237647,0.19740600753794485,0.21072410743668019,0.18899722346210196
DJI,2014,3.88306e-4,0.15245968531087323,0.2151372965793088,0.18105831382771248,0.18460814187060307,0.16158482024027224,0.17204451451992628,0.1859536827750271,0.16437192546185334,0.2049623075965117,0.2085121356394023,0.18548881400907147,0.1959485082887255,0.20985767654382634,0.18827591923065257
DJI,2015,4.31641e-4,0.15207137931087322,0.2147489905793088,0.18394867027888046,0.18588763726805949,0.16148021450113534,0.170681173341558,0.18513052573858527,0.16378919805502906,0.20785266404767969,0.20979163103685872,0.18538420826993457,0.19458516711035725,0.2090345195073845,0.1876931918238283
DJI,2016,3.80134e-4,0.1516397383108732,0.21431734957930879,0.18586603359888726,0.18660310525621684,0.16122502588369073,0.1680551653671853,0.18347867269156404,0.16298226295228066,0.2097700273676865,0.21050709902501608,0.18512901965248996,0.19195915913598452,0.20738266646036327,0.1868862567210799
DJI,2017,3.9175900000000004e-4,0.15125960431087324,0.2139372155793088,0.1882004142927513,0.18750436928721173,0.1610457063717411,0.16539341609170008,0.1817705014104043,0.1622047341682579,0.21210440806155054,0.21140836305601096,0.18494970014054032,0.1892974098604993,0.20567449517920355,0.18610872793705713
DJI,2018,4.34878e-4,0.15086784531087322,0.2135454565793088,0.1913049668168997,0.18882557025927557,0.16094267953630464,0.16339187983313005,0.18043708985543325,0.16151016520800138,0.21520896058569894,0.2127295640280748,0.18484667330510388,0.18729587360192929,0.20434108362423248,0.1854141589768006
DJI,2019,4.48617e-4,0.15043296731087322,0.2131105785793088,0.19058859533764966,0.18820743392501157,0.16042445422738685,0.16152967751340375,0.17917482340593863,0.16081103412512462,0.2144925891064489,0.2121114276938108,0.18432844799618608,0.18543367128220298,0.20307881717473786,0.18471502789392386
DJI,2020,3.82454e-4,0.14998435031087323,0.2126619615793088,0.1900328032952832,0.1876298840633642,0.15990312434844622,0.1596491023171195,0.17787136519477534,0.16009688641878292,0.21393679706408242,0.21153387783216343,0.18380711811724545,0.18355309608591874,0.2017753589635746,0.18400088018758215
DNK,1990,0.053476972000000005,0.9409292529373509,-0.6272205266106854,0.07787695789227075,0.29681243214036,0.7535187868928879,0.018624759749337024,0.15035395652819136,0.6333233728053435,-1.3182953330282612,-1.099359858780172,-0.6426535040276442,-1.377547531171195,-1.2458183343923408,-0.7628489181151887
DNK,1991,0.06410460899999999,0.8874522809373508,-0.6806974986106854,0.024145748880749447,0.24273791662689143,0.699913126204087,-0.036275107947202,0.09119907853157752,0.5766322266835882,-1.3720265420397826,-1.1534343742936406,-0.696259164716445,-1.432447398867734,-1.3049732123889544,-0.8195400642369438
DNK,1992,0.05832655,0.8233476719373509,-0.7448021076106854,-0.04018024171455305,0.178519448626155,0.6358925321580204,-0.10083740090298321,0.0248707580906829,0.5109132948330217,-1.4363525326350852,-1.2176528422943773,-0.7602797587625119,-1.4970096918235154,-1.3713015328298492,-0.8852589960875106
DNK,1993,0.060573717000000006,0.7650211219373508,-0.8031286576106854,-0.09894258969936125,0.11973342144041735,0.5775600500504897,-0.15972938801993183,-0.035952015086185896,0.4508068754616995,-1.4951148806198933,-1.2764388694801148,-0.8186122408700424,-1.5559016789404638,-1.432124306006718,-0.9453654154588326
DNK,1994,0.064673274,0.7044474049373508,-0.8637023746106853,-0.15936468765435446,0.05990829236275114,0.5175802548830686,-0.2203450034133096,-0.09692545495051277,0.3900523181040128,-1.5555369785748865,-1.3362639985577807,-0.8785920360374635,-1.6165172943338415,-1.4930977458710446,-1.0061199728165193
DNK,1995,0.06165339500000001,0.6397741309373508,-0.9283756486106853,-0.22439157791232406,-0.00485421749863113,0.45314339222960626,-0.2849863238874865,-0.16172330920510303,0.3258289199395507,-1.6205638688328563,-1.4010265084191633,-0.9430288986909257,-1.6811586148080184,-1.5578956001256352,-1.0703433709809813
DNK,1996,0.07489965,0.5781207359373508,-0.9900290436106853,-0.28615720753456453,-0.06612636947280287,0.3920243247078851,-0.3466779094906175,-0.22372074769206077,0.2649913220465517,-1.6823294984550965,-1.462298660393335,-1.004147966212647,-1.7428502004111495,-1.6198930386125927,-1.1311809688739802
DNK,1997,0.06543782199999999,0.5032210859373509,-1.0649286936106854,-0.3610715963564818,-0.14038688195287413,0.31785679560606644,-0.4213978917729449,-0.29796792159135793,0.19181551528340118,-1.757243887277014,-1.5365591728734063,-1.0783154953144656,-1.8175701826934771,-1.69414021251189,-1.204356775637131
DNK,1998,0.061238298000000004,0.4377832639373509,-1.1303665156106852,-0.4267948322821543,-0.20588965923893426,0.25275259866642763,-0.4864651910510049,-0.36185013083957585,0.1286694758358281,-1.8229671232026865,-1.6020619501594662,-1.1434196922541044,-1.8826374819715368,-1.7580224217601081,-1.267502815084704
DNK,1999,0.058652805,0.3765449659373509,-1.1916048136106854,-0.48847407656742836,-0.2676106546690385,0.19156268098392826,-0.5474922221977623,-0.42220240299373735,0.06883925764992005,-1.8846463674879603,-1.6637829455895705,-1.204609609936604,-1.9436645131182944,-1.8183746939142695,-1.3273330332706121
DNK,2000,0.054306577,0.31789216093735084,-1.2502576186106853,-0.5473524129033079,-0.32661595377704433,0.13299447712308887,-0.6059310720583517,-0.4799536855803212,0.011535700932477022,-1.9435247038238401,-1.7227882446975764,-1.2631778137974434,-2.002103362978884,-1.876125976500853,-1.3846365899880553
DNK,2001,0.055896748,0.2635855839373509,-1.3045641956106855,-0.6018228318622094,-0.3813099163147287,0.0787704687684263,-0.6600155361982005,-0.5329546752267396,-0.04153946843114209,-1.9979951227827417,-1.777482207235261,-1.3174018221521058,-2.0561878271187326,-1.9291269661472716,-1.4377117593516742
DNK,2002,0.055554383000000006,0.20768883593735088,-1.3604609436106854,-0.6575523264136385,-0.4369678227770542,0.0232401326866285,-0.715460388125051,-0.5872275367654793,-0.09556383361927179,-2.0537246173341703,-1.8331401136975864,-1.3729321582339036,-2.111632679045583,-1.9833998276860114,-1.4917361245398038
DNK,2003,0.060645447,0.15213445293735084,-1.4160153266106854,-0.712536301850475,-0.49157932471107485,-0.031624006019158823,-0.7707078495942381,-0.6415298688831677,-0.14949215073246924,-2.1087085927710074,-1.887751615631607,-1.427796296939691,-2.1668801405147704,-2.0377021598036995,-1.5456644416530014
DNK,2004,0.055100009,0.09148900593735088,-1.4766607736106854,-0.7722446270900417,-0.5507114629353478,-0.09131000347767904,-0.8312151451784132,-0.7015471675385947,-0.2088028070820075,-2.168416918010574,-1.9468837538558799,-1.4874822943982111,-2.2273874360989456,-2.0977194584591268,-1.6049750980025397
DNK,2005,0.051534925,0.03638899693735087,-1.5317607826106854,-0.8261377766913709,-0.6038677331650384,-0.14520432087018142,-0.8861852423237674,-0.7560167481909796,-0.26229697878919345,-2.222310067611903,-2.0000400240855702,-1.5413766117907133,-2.2823575332442996,-2.1521890391115117,-1.6584692697097254
DNK,2006,0.059500239999999996,-0.015145928062649139,-1.5832957076106853,-0.8760496745013266,-0.6528800506616088,-0.19521136801439953,-0.9374441332310745,-0.8062997329760375,-0.31152295621790005,-2.2722219654218585,-2.049052341582141,-1.5913836589349315,-2.3336164241516064,-2.2024720238965694,-1.7076952471384321
DNK,2007,0.054709352,-0.07464616806264923,-1.6427959476106855,-0.933985361446429,-0.7097332662002427,-0.25307458621066214,-0.9965412287546168,-0.8639987872862416,-0.36807954433338474,-2.330157652366961,-2.1059055571207748,-1.6492468771311943,-2.392713519675149,-2.2601710782067737,-1.764251835253917
DNK,2008,0.051256328000000004,-0.12935552006264917,-1.6975052996106854,-0.9870257315467897,-0.761474809060514,-0.3059625706214181,-1.0506935093662402,-0.9163010036516044,-0.4190710737102026,-2.3831980224673215,-2.157647099981046,-1.70213486154195,-2.4468658002867723,-2.3124732945721362,-1.8152433646307347
DNK,2009,0.048851417,-0.18061184806264918,-1.7487616276106854,-1.0369018030285604,-0.8101764971436023,-0.35557385248139783,-1.1013392019904227,-0.96497969363822,-0.4663792673892676,-2.4330740939490925,-2.206348788064134,-1.75174614340193,-2.4975114929109545,-2.3611519845587523,-1.8625515583097998
DNK,2010,0.049189694000000006,-0.22946326506264925,-1.7976130446106855,-1.084081823049803,-0.8559407124491895,-0.4026109575891279,-1.149394504034726,-1.0107686828573668,-0.5113077834520016,-2.480254113970335,-2.252113003369722,-1.79878324850966,-2.545566794955258,-2.406940973777899,-1.9074800743725335
DNK,2011,0.044236863,-0.2786529590626493,-1.8468027386106856,-1.1313415184059215,-0.9015835014760882,-0.44973230657339436,-1.1975591929248515,-1.0559761476385543,-0.5557637210812009,-2.5275138093264538,-2.2977557923966203,-1.8459045974939263,-2.5937314838453833,-2.452148438559086,-1.951936012001733
DNK,2012,0.039861258999999996,-0.3228898220626494,-1.8910396016106856,-1.1734846556640983,-0.9419589733236652,-0.4917552678303194,-1.2407024668790745,-1.0960075206869329,-0.5950907220795022,-2.5696569465846304,-2.338131264244197,-1.8879275587508515,-2.636874757799607,-2.492179811607465,-1.9912630130000342
DNK,2013,0.041763008,-0.3627510810626494,-1.9309008606106857,-1.211222807413523,-0.9778962449045838,-0.5294179421864651,-1.2794137685981786,-1.131588964606678,-0.630251505385607,-2.607395098334055,-2.374068535825116,-1.9255902331069972,-2.675586059518711,-2.52776125552721,-2.026423796306139
DNK,2014,0.037571383,-0.4045140890626494,-1.9726638686106857,-1.2508523745001927,-1.0158024304216071,-0.5690860071201808,-1.3201302435589408,-1.1695235066204488,-0.6678404788741767,-2.647024665420725,-2.411974721342139,-1.9652582980407127,-2.716302534479473,-2.5656957975409806,-2.064012769794709
DNK,2015,0.035110573000000006,-0.44208547206264937,-2.010235251610686,-1.2862378613270196,-1.0495781436891471,-0.6046571740348002,-1.3566693299251198,-1.2034600695972442,-0.7015596277206663,-2.682410152247552,-2.4457504346096792,-2.0008294649553324,-2.7528416208456514,-2.5996323605177762,-2.0977319186411982
DNK,2016,0.036916561,-0.47719604506264945,-2.0453458246106857,-1.3192038038439398,-1.081075287226001,-0.6379157597615275,-1.3906436805478255,-1.2347694924739199,-0.7330377116061639,-2.715376094764472,-2.4772475781465326,-2.03408805068206,-2.786815971468358,-2.6309417833944515,-2.1292100025266962
DNK,2017,0.034664618,-0.5141126060626494,-2.0822623856106857,-1.3541255477747034,-1.114741387572145,-0.6731793499761443,-1.4264876481279756,-1.2682242678139626,-0.7667134723034492,-2.7502978386952357,-2.510913678492677,-2.0693516408966763,-2.8226599390485076,-2.664396558734495,-2.162885763223981
DNK,2018,0.034608954,-0.5487772240626495,-2.1169270036106855,-1.3870965839417442,-1.1465993017283975,-0.7063769925392533,-1.4600842976926207,-1.2994868050107558,-0.7982034385616205,-2.7832688748622765,-2.5427715926489296,-2.102549283459785,-2.856256588613153,-2.695659095931288,-2.1943757294821524
DNK,2019,0.030950283,-0.5833861780626496,-2.151535957610686,-1.4199358438696414,-1.1783387103150114,-0.7395204313160617,-1.4937310981953162,-1.3310741530867554,-0.8299478228342222,-2.8161081347901735,-2.5745110012355434,-2.135692722236594,-2.8899033891158483,-2.727246444007288,-2.226120113754754
DNK,2020,0.028299677,-0.6143364610626495,-2.182486240610686,-1.4492485753740179,-1.2067183282247347,-0.769156591862549,-1.5236934843499415,-1.3589947094228019,-0.8581392291675173,-2.8454208662945497,-2.602890619145267,-2.165328882783081,-2.9198657752704733,-2.755167000343334,-2.2543115200880495
DOM,1990,0.008936017,1.7202089949014516,2.32573461580421,0.7000385726752032,1.203235690590432,1.6133178690759629,0.7942522233917955,1.327580493887761,1.6417359151420325,1.156991469867904,1.6601885877831328,2.0702707662686635,1.2512051205844965,1.7845333910804617,2.0986888123347334
DOM,1991,0.009538286,1.7112729779014517,2.31679859880421,0.7308443390944055,1.2275123120838949,1.6139869594921226,0.7924924984477382,1.3262857579495484,1.6367474664785087,1.1877972362871065,1.6844652092765957,2.070939856684823,1.249445395640439,1.7832386551422492,2.0937003636712093
DOM,1992,0.010418188,1.7017346919014515,2.30726031280421,0.7343496158796643,1.2301290768545756,1.608089877835876,0.695145622036683,1.2389540450885872,1.6017222307154169,1.1913025130723651,1.6870819740472764,2.065042775028577,1.1520985192293838,1.695906942281288,2.0586751279081175
DOM,1993,0.011208752,1.6913165039014517,2.29684212480421,0.7070391688604378,1.2071920506090221,1.594373524615882,0.6194828012249103,1.1690744780525189,1.571435317352261,1.1639920660531387,1.664144947801723,2.0513264218085827,1.076435698417611,1.6260273752452197,2.028388214544962
