model,scen,r10,peakyearbin,netzeroyearbin,terr_GtCO2_cmltv,terr_GtCO2_orig_cmltv,terr_GtCO2_cdr_cmltv,modelledpaths,pkyearbin,nzyearbin
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,R10REF_ECON,peak: 2030,net-zero: 2110,82.74396636447183,88.85151843418413,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,R10REST_ASIA,peak: 2040,net-zero: 2110,106.91162419310776,114.55575299194605,0,49,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10AFRICA,peak: 2030,net-zero: 2080,59.24882308775522,53.44433233578095,6.641196016295682,25,2030,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10CHINA+,peak: 2020,net-zero: 2110,347.72995274764327,342.1979782929122,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10EUROPE,peak: 2030,net-zero: 2110,144.61998749452326,146.9828346399738,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10INDIA+,peak: 2030,net-zero: 2110,185.1634555395241,191.51586185933536,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10LATIN_AM,peak: 2040,net-zero: 2070,73.70922290596155,79.3787191524977,37.70128348346579,33,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,179.52924685583727,196.8135426797705,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10NORTH_AM,peak: 2020,net-zero: 2080,160.1454136024967,160.94246950059033,17.747491702076807,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10PAC_OECD,peak: 2020,net-zero: 2080,41.56611764135986,43.046328872747786,1.1199023511736623,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10REF_ECON,peak: 2030,net-zero: 2090,84.1613046404654,90.29610259721002,0.10199138180543305,5,2030,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10REST_ASIA,peak: 2040,net-zero: 2090,102.83201443699808,110.68266534993275,0.13035705940979242,5,2040,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10AFRICA,peak: 2030,net-zero: 2070,52.881813900193386,40.999134913504314,10.794941499639187,48,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10CHINA+,peak: 2020,net-zero: 2110,343.93993577065373,330.98876924554173,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10EUROPE,peak: 2030,net-zero: 2110,158.24222265350775,160.44544221249885,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10INDIA+,peak: 2030,net-zero: 2110,212.25403224841804,219.06962614385026,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10LATIN_AM,peak: 2030,net-zero: 2070,64.51403979571094,65.14833812738746,36.058814534110226,45,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,170.030236789636,181.11719619304174,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10NORTH_AM,peak: 2020,net-zero: 2080,169.43097589911096,168.0447927621749,15.18907713550113,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10PAC_OECD,peak: 2020,net-zero: 2080,44.77889886229625,46.47286428242247,0.7126901042748641,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10REF_ECON,peak: 2020,net-zero: 2110,83.71702308594507,84.39772265699287,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10REST_ASIA,peak: 2020,net-zero: 2110,100.16677978379028,105.11118869693516,0,127,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10AFRICA,peak: 2030,net-zero: 2070,53.56311144624153,41.65628438518922,10.559027507775674,48,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10CHINA+,peak: 2020,net-zero: 2110,341.28635644145345,324.97143657623724,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10EUROPE,peak: 2020,net-zero: 2110,146.80351542302017,146.91846841570882,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10INDIA+,peak: 2030,net-zero: 2110,217.45841128781723,224.64529935845968,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10LATIN_AM,peak: 2030,net-zero: 2070,69.76430461721037,71.09944901337137,35.80814729043781,45,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,168.51476217662406,179.43661098819516,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10NORTH_AM,peak: 2020,net-zero: 2080,170.47883845903218,169.09309108271344,15.089624357007327,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10PAC_OECD,peak: 2020,net-zero: 2080,44.779564047878175,46.470459591548554,0.6958939489527036,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10REF_ECON,peak: 2020,net-zero: 2110,85.31721131986386,86.28100418491148,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10REST_ASIA,peak: 2040,net-zero: 2110,101.33993359932282,106.3119641943711,0,49,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10AFRICA,peak: 2030,net-zero: 2080,59.34329418737388,53.58640857689057,6.638974544747013,25,2030,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10CHINA+,peak: 2020,net-zero: 2110,346.1895993550259,339.67343726868114,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10EUROPE,peak: 2020,net-zero: 2110,131.8576009535008,132.23683038208642,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10INDIA+,peak: 2030,net-zero: 2110,187.44176956253656,193.8839083080427,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10LATIN_AM,peak: 2040,net-zero: 2070,74.26767484573404,79.7748119040513,37.68505276691647,33,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,178.21783443209128,195.66709769259734,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10NORTH_AM,peak: 2020,net-zero: 2080,160.55900391302714,161.3557567609765,17.617212649874915,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10PAC_OECD,peak: 2020,net-zero: 2080,41.65145374897939,43.13269873295432,1.130905315735192,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10REF_ECON,peak: 2030,net-zero: 2090,86.21575812948635,92.44552297423837,0.0851510044974374,5,2030,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10REST_ASIA,peak: 2040,net-zero: 2090,102.68106168008772,110.47325272294233,0.13113242059593133,5,2040,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10AFRICA,peak: 2030,net-zero: 2110,71.00173810710254,65.09690836887212,0,83,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10CHINA+,peak: 2020,net-zero: 2110,374.1868171690688,368.60168577690155,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10EUROPE,peak: 2030,net-zero: 2110,159.16067513715842,161.54105267283333,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10INDIA+,peak: 2030,net-zero: 2110,222.37743103637408,228.79699645974085,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10LATIN_AM,peak: 2040,net-zero: 2070,76.64417675890981,82.34531135348247,28.6811763478047,33,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,197.02447655769225,214.42228357105608,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10NORTH_AM,peak: 2020,net-zero: 2080,169.83742995330704,170.63922463090245,4.987699673457781,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10PAC_OECD,peak: 2020,net-zero: 2110,45.07709988202719,46.574110944426046,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10REF_ECON,peak: 2030,net-zero: 2110,96.61948360376374,102.86053834668091,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10REST_ASIA,peak: 2040,net-zero: 2110,119.29557226160169,127.1864384088069,0,49,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10AFRICA,peak: 2030,net-zero: 2080,58.873271053475,46.852730012361285,1.132404639490449,25,2030,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10CHINA+,peak: 2020,net-zero: 2110,372.5195496862699,359.29817622466766,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10EUROPE,peak: 2030,net-zero: 2110,173.1201284105802,175.33624961883558,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10INDIA+,peak: 2030,net-zero: 2110,246.3372024540436,253.21501472228877,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10LATIN_AM,peak: 2030,net-zero: 2070,69.23412842852333,69.87645517795573,25.582563571418515,45,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,187.3076574071148,198.49109555161627,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10NORTH_AM,peak: 2020,net-zero: 2080,181.54703556126785,180.15045287351717,4.971836197746634,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10PAC_OECD,peak: 2020,net-zero: 2110,49.41697771401376,51.12554917844743,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10REF_ECON,peak: 2020,net-zero: 2110,94.59162337226678,95.28478962450598,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10REST_ASIA,peak: 2040,net-zero: 2110,116.53444439468484,121.50480372984507,0,49,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10AFRICA,peak: 2030,net-zero: 2080,59.4673591256175,47.397010564976206,1.0740074879907753,25,2030,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10CHINA+,peak: 2020,net-zero: 2110,370.95052569755717,354.29138098793385,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10EUROPE,peak: 2020,net-zero: 2110,163.08432056314973,163.20212220740984,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10INDIA+,peak: 2030,net-zero: 2110,250.42077897535134,257.7064341482215,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10LATIN_AM,peak: 2030,net-zero: 2070,74.27997072706043,75.6243368174362,24.835221746263695,45,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10MIDDLE_EAST,peak: 2040,net-zero: 2110,184.44630346950558,195.46876213059403,0,108,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10NORTH_AM,peak: 2020,net-zero: 2080,182.8438045081656,181.4461471363952,4.836947641404152,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10PAC_OECD,peak: 2020,net-zero: 2110,49.777479334299414,51.48630763042266,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10REF_ECON,peak: 2020,net-zero: 2110,94.72743200062472,95.70942177952143,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10REST_ASIA,peak: 2040,net-zero: 2110,117.06167701550449,122.05108164220731,0,49,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10AFRICA,peak: 2030,net-zero: 2110,70.63428866023963,64.80892754803916,0,83,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10CHINA+,peak: 2020,net-zero: 2110,372.67211917844065,366.09251112769016,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10EUROPE,peak: 2020,net-zero: 2110,146.8093296388388,147.19377977972644,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10INDIA+,peak: 2030,net-zero: 2110,225.2514716006747,231.76158466946825,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10LATIN_AM,peak: 2040,net-zero: 2070,76.96035454218536,82.4935411483896,28.6212195466209,33,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,195.79199691826136,213.38891152511252,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10NORTH_AM,peak: 2020,net-zero: 2080,170.88090227230788,171.68202748688975,4.628675613664413,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10PAC_OECD,peak: 2020,net-zero: 2110,45.24536708459623,46.74068320413044,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10REF_ECON,peak: 2030,net-zero: 2110,97.53645362338783,103.82824974443312,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10REST_ASIA,peak: 2040,net-zero: 2110,119.72047979724927,127.56073467284988,0,49,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10AFRICA,peak: 2030,net-zero: 2080,68.80367832400894,62.80473118387363,2.9890249592124642,25,2030,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10CHINA+,peak: 2020,net-zero: 2110,381.80114227137665,376.1648854840195,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10EUROPE,peak: 2030,net-zero: 2110,159.7666929309152,162.1589837016181,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10INDIA+,peak: 2030,net-zero: 2110,216.39861959732266,222.92144637064536,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10LATIN_AM,peak: 2040,net-zero: 2070,80.13825989148732,85.90890431737887,33.4634977843248,33,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,201.5643536289995,219.14197089765426,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10NORTH_AM,peak: 2020,net-zero: 2080,178.38974183662813,179.19824869447623,14.530747419661026,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10PAC_OECD,peak: 2020,net-zero: 2080,47.021651442026105,48.52789870267461,0.7649872915740252,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10REF_ECON,peak: 2030,net-zero: 2110,100.2309603252668,106.55373872843644,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10REST_ASIA,peak: 2040,net-zero: 2110,117.38883532503769,125.3149439678767,0,49,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10AFRICA,peak: 2030,net-zero: 2080,61.44921886219272,49.24967090645852,6.5860669245079455,25,2030,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10CHINA+,peak: 2020,net-zero: 2110,385.75173128968135,372.32890703045,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10EUROPE,peak: 2030,net-zero: 2110,175.767616815114,177.993878347129,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10INDIA+,peak: 2030,net-zero: 2110,242.24475379740326,249.17760893217985,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10LATIN_AM,peak: 2040,net-zero: 2070,71.98609865761611,72.63394084001261,31.729880920357093,33,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10MIDDLE_EAST,peak: 2040,net-zero: 2110,190.43313477585448,201.72102852776757,0,108,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10NORTH_AM,peak: 2020,net-zero: 2080,184.018066143405,182.61261702318885,11.632431525145918,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10PAC_OECD,peak: 2020,net-zero: 2080,50.55157779985614,52.26872157690175,0.32026442068135014,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10REF_ECON,peak: 2020,net-zero: 2110,95.44914802324945,96.14993340156946,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10REST_ASIA,peak: 2050,net-zero: 2110,115.30377005125017,120.29665515997193,0,74,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10AFRICA,peak: 2030,net-zero: 2080,61.590180375841626,49.387299620760146,6.428989186870676,25,2030,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10CHINA+,peak: 2020,net-zero: 2110,382.53278152271383,365.5631140868185,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10EUROPE,peak: 2020,net-zero: 2110,165.8729768304747,165.99211033795095,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10INDIA+,peak: 2040,net-zero: 2110,247.68600689909672,255.02156690677376,0,56,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10LATIN_AM,peak: 2040,net-zero: 2070,77.08742386801703,78.44273432728953,29.836478666989134,33,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10MIDDLE_EAST,peak: 2040,net-zero: 2110,186.71280888033314,197.8153000703958,0,108,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10NORTH_AM,peak: 2020,net-zero: 2080,185.65137726001922,184.24679019051362,10.918392045549993,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10PAC_OECD,peak: 2020,net-zero: 2080,50.96273101651238,52.67687250947065,0.34145479718346616,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10REF_ECON,peak: 2020,net-zero: 2110,95.38964977059486,96.37923853769354,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10REST_ASIA,peak: 2040,net-zero: 2110,116.15219342371023,121.17098491427761,0,49,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10AFRICA,peak: 2030,net-zero: 2080,68.97828078501722,63.02566327435494,2.638745480569457,25,2030,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10CHINA+,peak: 2020,net-zero: 2110,380.5939975470694,373.9408016247836,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10EUROPE,peak: 2020,net-zero: 2110,148.0714758113936,148.4609875349717,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10INDIA+,peak: 2030,net-zero: 2110,218.5554050816541,225.16831742576858,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10LATIN_AM,peak: 2040,net-zero: 2070,80.4140548057082,86.0215931185708,33.72526272174103,33,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,199.49704717771633,217.23424500636025,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10NORTH_AM,peak: 2020,net-zero: 2080,178.74001893623614,179.5477498007197,14.502047517950512,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10PAC_OECD,peak: 2020,net-zero: 2080,47.22463613899045,48.73174071732812,0.7468335370581515,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10REF_ECON,peak: 2030,net-zero: 2110,100.8854952039258,107.2622591533091,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10REST_ASIA,peak: 2040,net-zero: 2110,118.6908384750271,126.57308815379271,0,49,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10AFRICA,peak: 2030,net-zero: 2110,82.8053772141921,76.69530957503638,0,83,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10CHINA+,peak: 2020,net-zero: 2110,414.1500637285488,408.40552985764094,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10EUROPE,peak: 2030,net-zero: 2110,175.43344142913114,177.84324963710552,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10INDIA+,peak: 2030,net-zero: 2110,248.28272382577208,254.87280890034546,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10LATIN_AM,peak: 2040,net-zero: 2070,88.28539534028545,94.1315631339261,24.80885034795484,33,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,221.45264043231754,239.2392883086006,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10NORTH_AM,peak: 2020,net-zero: 2080,193.1226703608796,193.93649029668273,4.701800008066318,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10PAC_OECD,peak: 2020,net-zero: 2110,52.13997326080028,53.67451137510546,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10REF_ECON,peak: 2030,net-zero: 2110,105.6173151524525,111.97172959732691,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10REST_ASIA,peak: 2050,net-zero: 2110,131.00501608332334,138.9955713640539,0,74,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10AFRICA,peak: 2030,net-zero: 2110,75.67159533330033,63.1444271682008,0,83,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10CHINA+,peak: 2020,net-zero: 2110,417.68344044056244,404.06950062666107,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10EUROPE,peak: 2030,net-zero: 2110,194.31088406086127,196.5571868997393,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10INDIA+,peak: 2040,net-zero: 2110,275.1537970446091,282.23396723126734,0,56,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10LATIN_AM,peak: 2040,net-zero: 2080,78.02755168122559,78.68317310733744,23.66325543207243,33,2040,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,206.1877862507839,217.57782467621846,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10NORTH_AM,peak: 2020,net-zero: 2090,203.77943332609584,202.3632615520031,2.2109665898726343,49,2020,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10PAC_OECD,peak: 2020,net-zero: 2110,55.424377838836875,57.18762302724304,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10REF_ECON,peak: 2020,net-zero: 2110,104.03252041379292,104.74137711683159,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10REST_ASIA,peak: 2050,net-zero: 2110,126.52335902603103,131.5968403568607,0,74,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,R10AFRICA,peak: 2030,net-zero: 2110,76.09757543393447,63.61130600419699,0,83,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,R10CHINA+,peak: 2020,net-zero: 2110,412.5203738406089,395.37728313364283,0,333,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,R10EUROPE,peak: 2020,net-zero: 2110,185.8029324851018,185.92408642624417,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,R10INDIA+,peak: 2040,net-zero: 2110,281.56398326214526,289.01632885006933,0,56,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,R10LATIN_AM,peak: 2040,net-zero: 2080,83.19290521296087,84.56403217147232,23.843459124723818,33,2040,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,R10MIDDLE_EAST,peak: 2050,net-zero: 2110,203.5481579182794,214.78749473279015,0,81,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,R10NORTH_AM,peak: 2020,net-zero: 2090,205.4674493043214,204.05202226167654,1.567496095072403,49,2020,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,R10PAC_OECD,peak: 2020,net-zero: 2110,55.93964955019468,57.70302669477264,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,R10REF_ECON,peak: 2020,net-zero: 2110,104.31323227042294,105.31551448180412,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,R10REST_ASIA,peak: 2050,net-zero: 2110,128.27080526468447,133.36915240444176,0,74,2050,2110
