r10,iso3c,year,pop,gdpcurrmer,gdpcurrppp,terr_GtCO2,lulucf_GtCO2_mean,lulucf_GtCO2_blue,lulucf_GtCO2_hc2023,lulucf_GtCO2_oscar
R10AFRICA,COM,1962,202538,NA,NA,1.1000000000000001e-5,2.624111111111111e-5,7.491e-5,0,3.813333333333333e-6
R10AFRICA,COM,1963,206557,NA,NA,1.1000000000000001e-5,2.105888888888889e-5,5.9436666666666666e-5,0,3.74e-6
R10AFRICA,COM,1964,210672,NA,NA,1.1000000000000001e-5,1.7575555555555556e-5,4.9023333333333335e-5,0,3.703333333333333e-6
R10AFRICA,COM,1965,214948,NA,NA,1.4666666666666666e-5,1.503333333333333e-5,4.1543333333333326e-5,0,3.5566666666666668e-6
R10AFRICA,COM,1966,219377,NA,NA,1.8333333333333333e-5,1.3163333333333333e-5,3.5896666666666665e-5,0,3.5933333333333334e-6
R10AFRICA,COM,1967,224329,NA,NA,1.8333333333333333e-5,1.1525555555555556e-5,3.116666666666667e-5,0,3.4100000000000004e-6
R10AFRICA,COM,1968,229985,NA,NA,1.8333333333333333e-5,1.018111111111111e-5,2.7316666666666665e-5,0,3.226666666666667e-6
R10AFRICA,COM,1969,236017,NA,NA,1.8333333333333333e-5,9.117777777777778e-6,2.4163333333333333e-5,0,3.19e-6
R10AFRICA,COM,1970,242362,NA,NA,2.9333333333333333e-5,8.18888888888889e-6,2.148666666666667e-5,0,3.0799999999999997e-6
R10AFRICA,COM,1971,249072,NA,NA,2.9333333333333333e-5,7.333333333333333e-6,1.9103333333333334e-5,0,2.8966666666666667e-6
R10AFRICA,COM,1972,256196,NA,NA,2.9333333333333333e-5,6.587777777777777e-6,1.6976666666666663e-5,0,2.786666666666667e-6
R10AFRICA,COM,1973,263742,NA,NA,2.9333333333333333e-5,5.964444444444444e-6,1.5179999999999999e-5,0,2.7133333333333333e-6
R10AFRICA,COM,1974,271724,NA,NA,2.9333333333333333e-5,5.414444444444445e-6,1.3640000000000002e-5,0,2.6033333333333335e-6
R10AFRICA,COM,1975,280044,NA,NA,3.2999999999999996e-5,4.962222222222222e-6,1.2356666666666666e-5,0,2.5299999999999995e-6
R10AFRICA,COM,1976,288819,NA,NA,4.033333333333333e-5,4.571111111111111e-6,1.122e-5,0,2.4933333333333333e-6
R10AFRICA,COM,1977,298166,NA,NA,4.033333333333333e-5,1.3335666666666667e-4,3.938e-4,0,6.27e-6
R10AFRICA,COM,1978,307947,NA,NA,2.9333333333333333e-5,6.471666666666666e-5,1.875133333333333e-4,0,6.636666666666667e-6
R10AFRICA,COM,1979,318134,NA,NA,2.2000000000000003e-5,3.8218888888888885e-5,1.1077e-4,0,3.886666666666667e-6
R10AFRICA,COM,1980,328336,NA,NA,4.766666666666666e-5,2.563e-5,7.329666666666667e-5,0,3.5933333333333334e-6
R10AFRICA,COM,1981,337991,NA,NA,4.766666666666666e-5,1.865111111111111e-5,5.243333333333333e-5,0,3.52e-6
R10AFRICA,COM,1982,347063,NA,NA,4.766666666666666e-5,1.4507777777777779e-5,3.996666666666667e-5,3.6666666666666664e-8,3.52e-6
R10AFRICA,COM,1983,356152,NA,NA,4.766666666666666e-5,2.6830222222222217e-4,7.950433333333332e-4,0,9.863333333333333e-6
R10AFRICA,COM,1984,365671,NA,NA,4.766666666666666e-5,1.3027666666666667e-4,3.806366666666667e-4,0,1.0193333333333335e-5
R10AFRICA,COM,1985,375661,NA,NA,4.766666666666666e-5,7.713444444444445e-5,2.2572e-4,0,5.683333333333333e-6
R10AFRICA,COM,1986,386072,NA,NA,4.4000000000000006e-5,1.2852888888888889e-4,3.783633333333333e-4,0,7.2233333333333325e-6
R10AFRICA,COM,1987,396895,NA,NA,4.766666666666666e-5,9.939111111111111e-5,2.901066666666667e-4,0,8.066666666666668e-6
R10AFRICA,COM,1988,408068,NA,NA,5.133333333333333e-5,6.155111111111111e-5,1.778333333333333e-4,-3.6666666666666664e-8,6.8566666666666665e-6
R10AFRICA,COM,1989,419591,NA,NA,5.133333333333333e-5,4.354777777777777e-5,1.2433666666666665e-4,0,6.306666666666666e-6
R10AFRICA,COM,1990,431128,429622178.042984,652547125.564464,6.599999999999999e-5,3.330555555555556e-5,9.383000000000001e-5,0,6.086666666666666e-6
R10AFRICA,COM,1991,442286,424108769.124465,638215258.617468,6.599999999999999e-5,5.250666666666668e-5,1.5092000000000003e-4,0,6.5999999999999995e-6
R10AFRICA,COM,1992,452997,457388651.902444,708446027.917392,6.966666666666668e-5,3.443e-5,9.687333333333333e-5,0,6.4166666666666665e-6
R10AFRICA,COM,1993,463325,452881475.076956,747039614.006908,7.333333333333333e-5,1.5502666666666667e-4,4.559866666666667e-4,0,9.093333333333333e-6
R10AFRICA,COM,1994,473485,319189184.292569,722729044.74924,7.333333333333333e-5,1.334788888888889e-4,3.9079333333333333e-4,0,9.643333333333333e-6
R10AFRICA,COM,1995,483767,398461796.741693,764521500.055773,7.7e-5,1.2690333333333334e-4,3.7301e-4,0,7.699999999999999e-6
R10AFRICA,COM,1996,494289,396053806.399557,768462056.786729,8.066666666666666e-5,1.2475222222222223e-4,3.662633333333334e-4,0,7.993333333333334e-6
R10AFRICA,COM,1997,505041,364445600.133152,813218051.776172,8.433333333333333e-5,1.7765e-4,5.237833333333334e-4,0,9.166666666666666e-6
R10AFRICA,COM,1998,515974,370106745.980287,832904395.115281,9.166666666666667e-5,1.4790111111111112e-4,4.3175e-4,0,1.1953333333333331e-5
R10AFRICA,COM,1999,526450,382454989.945311,860946113.056811,9.533333333333332e-5,1.0853333333333333e-4,3.1045666666666667e-4,0,1.5143333333333333e-5
R10AFRICA,COM,2000,536762,351136579.797929,975958177.379543,1.0266666666666666e-4,1.197411111111111e-4,3.437133333333333e-4,0,1.5510000000000002e-5
R10AFRICA,COM,2001,547757,378512024.115338,1021214596.08479,1.0633333333333333e-4,7.070555555555556e-5,1.9770666666666666e-4,0,1.4410000000000001e-5
R10AFRICA,COM,2002,559053,425964681.148945,1061195852.56805,1.0633333333333333e-4,5.0624444444444445e-5,1.3918666666666666e-4,0,1.2686666666666665e-5
R10AFRICA,COM,2003,570142,546885223.179133,1104914186.292,1.3566666666666667e-4,3.8084444444444446e-5,1.0270333333333333e-4,0,1.155e-5
R10AFRICA,COM,2004,581161,633706110.445225,1156407261.68062,1.4666666666666666e-4,1.4898888888888888e-5,3.3623333333333334e-5,0,1.1073333333333333e-5
R10AFRICA,COM,2005,592691,653845169.189708,1226508351.30063,1.4299999999999998e-4,1.2564444444444445e-5,2.7426666666666666e-5,0,1.0266666666666668e-5
R10AFRICA,COM,2006,604664,698431794.458549,1297798167.94899,1.65e-4,1.0926666666666667e-5,2.262333333333333e-5,0,1.0156666666666667e-5
R10AFRICA,COM,2007,616901,795673153.183435,1343623110.4467,1.0633333333333333e-4,9.325555555555555e-6,1.8956666666666668e-5,0,9.02e-6
R10AFRICA,COM,2008,629476,915659107.761637,1423806606.72083,1.0999999999999999e-4,9.985555555555554e-6,2.1083333333333332e-5,0,8.873333333333332e-6
R10AFRICA,COM,2009,642498,905341173.973674,1479014846.10866,1.3566666666666667e-4,7.871111111111112e-6,1.529e-5,0,8.323333333333334e-6
R10AFRICA,COM,2010,656032,907978731.702118,1553541873.65002,1.6133333333333332e-4,1.2417777777777779e-5,2.8746666666666667e-5,0,8.506666666666668e-6
R10AFRICA,COM,2011,670081,1023086272.69622,1651292301.29229,1.4299999999999998e-4,1.3786666666666665e-5,3.2779999999999994e-5,0,8.58e-6
R10AFRICA,COM,2012,684564,1015843491.24638,1825884072.46406,1.54e-4,2.6155555555555555e-5,6.768666666666667e-5,0,1.078e-5
R10AFRICA,COM,2013,699397,1116224107.17123,1971985571.96846,1.8333333333333334e-4,1.43e-5,3.0873333333333335e-5,0,1.2026666666666666e-5
R10AFRICA,COM,2014,714617,1149587659.74505,2090119700.28359,1.6133333333333332e-4,1.0327777777777777e-5,2.009333333333333e-5,0,1.0889999999999999e-5
R10AFRICA,COM,2015,730221,966029599.801322,2143329245.5437,1.7966666666666668e-4,-3.2999999999999993e-6,-2.0643333333333333e-5,0,1.0743333333333334e-5
R10AFRICA,COM,2016,746239,1012835492.51585,2328363278.32794,2.1633333333333335e-4,-1.0046666666666668e-5,-4.055333333333334e-5,0,1.0413333333333334e-5
R10AFRICA,COM,2017,761672,1077439756.12224,2532916585.07952,2.6766666666666665e-4,-3.4222222222222233e-6,-2.1853333333333336e-5,-3.6666666666666664e-8,1.1623333333333333e-5
R10AFRICA,COM,2018,776322,1188797449.96036,2549756539.994,2.933333333333333e-4,-2.8233333333333327e-6,-1.7673333333333332e-5,0,9.203333333333334e-6
R10AFRICA,COM,2019,790993,1195019531.03671,2605735931.66903,3.116666666666667e-4,-8.20111111111111e-6,-3.1056666666666664e-5,0,6.453333333333334e-6
R10AFRICA,COM,2020,821690,NA,NA,3.813333333333333e-4,-1.353e-5,-4.737333333333333e-5,0,6.783333333333333e-6
R10AFRICA,COM,2021,852387,NA,NA,4.1543193546886536e-4,-1.6756666666666668e-5,-5.734666666666668e-5,0,7.076666666666668e-6
R10AFRICA,COM,2022,883084,NA,NA,4.1305991382236166e-4,-1.8687777777777776e-5,-6.369e-5,0,7.626666666666666e-6
R10AFRICA,COM,2023,913781,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2024,944478,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2025,975175,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2026,989806,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2027,1004436,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2028,1019066,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2029,1033696,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2030,1048326,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2031,1062752,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2032,1077177,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2033,1091603,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2034,1106029,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2035,1120455,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2036,1133767,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2037,1147080,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2038,1160392,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2039,1173705,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2040,1187017,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2041,1198159,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2042,1209302,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2043,1220444,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2044,1231586,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2045,1242728,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2046,1251558,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2047,1260387,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2048,1269217,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2049,1278047,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2050,1286876,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2051,1293478,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2052,1300079,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2053,1306680,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2054,1313281,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2055,1319883,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2056,1326484,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2057,1333085,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2058,1339686,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2059,1346288,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2060,1352889,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2061,1357647,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2062,1362405,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2063,1367164,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2064,1371922,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2065,1376680,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2066,1381438,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2067,1386197,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2068,1390955,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2069,1395713,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2070,1400472,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2071,1402821,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2072,1405171,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2073,1407520,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2074,1409870,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2075,1412219,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2076,1414569,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2077,1416919,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2078,1419268,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2079,1421618,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2080,1423967,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2081,1424046,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2082,1424125,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2083,1424204,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2084,1424283,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2085,1424363,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2086,1424442,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2087,1424521,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2088,1424600,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2089,1424679,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2090,1424758,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2091,1423523,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2092,1422289,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2093,1421054,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2094,1419820,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2095,1418585,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2096,1417351,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2097,1416117,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2098,1414882,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2099,1413648,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,COM,2100,1412413,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,1850,76470,NA,NA,0,6.8811111111111115e-6,2.3943333333333335e-5,0,-3.2999999999999997e-6
R10AFRICA,CPV,1851,77487,NA,NA,0,7.0155555555555545e-6,2.438333333333333e-5,0,-3.3366666666666668e-6
R10AFRICA,CPV,1852,78518,NA,NA,0,7.088888888888888e-6,2.4639999999999998e-5,0,-3.3733333333333338e-6
R10AFRICA,CPV,1853,79562,NA,NA,0,7.10111111111111e-6,2.475e-5,0,-3.446666666666667e-6
R10AFRICA,CPV,1854,80619,NA,NA,0,7.1133333333333336e-6,2.4823333333333333e-5,0,-3.483333333333333e-6
R10AFRICA,CPV,1855,81690,NA,NA,0,7.125555555555556e-6,2.4896666666666668e-5,0,-3.52e-6
R10AFRICA,CPV,1856,82774,NA,NA,0,7.125555555555554e-6,2.493333333333333e-5,0,-3.5566666666666668e-6
R10AFRICA,CPV,1857,83872,NA,NA,0,7.113333333333333e-6,2.493333333333333e-5,0,-3.5933333333333334e-6
R10AFRICA,CPV,1858,84984,NA,NA,0,7.10111111111111e-6,2.493333333333333e-5,0,-3.63e-6
R10AFRICA,CPV,1859,86110,NA,NA,0,7.101111111111112e-6,2.4970000000000003e-5,0,-3.6666666666666666e-6
R10AFRICA,CPV,1860,87251,NA,NA,0,7.59e-6,2.6436666666666667e-5,0,-3.6666666666666666e-6
R10AFRICA,CPV,1861,88406,NA,NA,0,7.797777777777777e-6,2.7096666666666668e-5,0,-3.703333333333333e-6
R10AFRICA,CPV,1862,89575,NA,NA,0,7.883333333333333e-6,2.739e-5,0,-3.74e-6
R10AFRICA,CPV,1863,90760,NA,NA,0,7.907777777777776e-6,2.7499999999999998e-5,0,-3.7766666666666672e-6
R10AFRICA,CPV,1864,91960,NA,NA,0,7.907777777777778e-6,2.7536666666666667e-5,0,-3.813333333333333e-6
R10AFRICA,CPV,1865,93174,NA,NA,0,7.907777777777778e-6,2.7573333333333336e-5,0,-3.8499999999999996e-6
R10AFRICA,CPV,1866,94405,NA,NA,0,7.883333333333333e-6,2.7536666666666667e-5,0,-3.886666666666667e-6
R10AFRICA,CPV,1867,95651,NA,NA,0,7.87111111111111e-6,2.7499999999999998e-5,0,-3.886666666666667e-6
R10AFRICA,CPV,1868,96912,NA,NA,0,7.846666666666667e-6,2.7463333333333335e-5,0,-3.923333333333334e-6
R10AFRICA,CPV,1869,98190,NA,NA,0,7.822222222222222e-6,2.7426666666666666e-5,0,-3.96e-6
R10AFRICA,CPV,1870,99484,NA,NA,0,8.054444444444444e-6,2.8123333333333332e-5,0,-3.96e-6
R10AFRICA,CPV,1871,100794,NA,NA,0,8.152222222222222e-6,2.8453333333333334e-5,0,-3.996666666666667e-6
R10AFRICA,CPV,1872,102121,NA,NA,0,8.225555555555557e-6,2.867333333333334e-5,0,-3.996666666666667e-6
R10AFRICA,CPV,1873,103465,NA,NA,0,8.249999999999999e-6,2.878333333333333e-5,0,-4.033333333333334e-6
R10AFRICA,CPV,1874,104826,NA,NA,0,8.262222222222223e-6,2.885666666666667e-5,0,-4.07e-6
R10AFRICA,CPV,1875,106204,NA,NA,0,8.274444444444444e-6,2.889333333333333e-5,0,-4.07e-6
R10AFRICA,CPV,1876,107599,NA,NA,0,8.286666666666666e-6,2.8966666666666668e-5,0,-4.106666666666667e-6
R10AFRICA,CPV,1877,109012,NA,NA,0,8.286666666666666e-6,2.8966666666666668e-5,0,-4.106666666666667e-6
R10AFRICA,CPV,1878,110443,NA,NA,0,8.286666666666668e-6,2.9003333333333337e-5,0,-4.143333333333333e-6
R10AFRICA,CPV,1879,111892,NA,NA,0,8.286666666666668e-6,2.9003333333333337e-5,0,-4.143333333333333e-6
R10AFRICA,CPV,1880,113360,NA,NA,0,8.604444444444446e-6,2.995666666666667e-5,0,-4.143333333333333e-6
R10AFRICA,CPV,1881,114845,NA,NA,0,8.751111111111112e-6,3.0433333333333336e-5,0,-4.18e-6
R10AFRICA,CPV,1882,116350,NA,NA,0,8.812222222222225e-6,3.0690000000000006e-5,0,-4.253333333333334e-6
R10AFRICA,CPV,1883,117874,NA,NA,0,8.861111111111111e-6,3.0873333333333335e-5,0,-4.29e-6
R10AFRICA,CPV,1884,119417,NA,NA,0,8.873333333333332e-6,3.098333333333333e-5,0,-4.363333333333334e-6
R10AFRICA,CPV,1885,120979,NA,NA,0,8.885555555555554e-6,3.1056666666666664e-5,0,-4.399999999999999e-6
R10AFRICA,CPV,1886,122561,NA,NA,0,8.885555555555556e-6,3.1093333333333336e-5,0,-4.436666666666666e-6
R10AFRICA,CPV,1887,124163,NA,NA,0,8.885555555555556e-6,3.116666666666667e-5,0,-4.51e-6
R10AFRICA,CPV,1888,125785,NA,NA,0,8.873333333333334e-6,3.116666666666667e-5,0,-4.546666666666667e-6
R10AFRICA,CPV,1889,127428,NA,NA,0,8.873333333333334e-6,3.120333333333333e-5,0,-4.583333333333333e-6
R10AFRICA,CPV,1890,129091,NA,NA,0,9.203333333333332e-6,3.219333333333333e-5,0,-4.583333333333333e-6
R10AFRICA,CPV,1891,130776,NA,NA,0,9.362222222222223e-6,3.270666666666667e-5,0,-4.62e-6
R10AFRICA,CPV,1892,132481,NA,NA,0,9.447777777777778e-6,3.303666666666667e-5,0,-4.693333333333333e-6
R10AFRICA,CPV,1893,134208,NA,NA,0,9.496666666666667e-6,3.322e-5,0,-4.73e-6
R10AFRICA,CPV,1894,135957,NA,NA,0,9.521111111111113e-6,3.333000000000001e-5,0,-4.766666666666666e-6
R10AFRICA,CPV,1895,137728,NA,NA,0,9.533333333333332e-6,3.344e-5,0,-4.839999999999999e-6
R10AFRICA,CPV,1896,139520,NA,NA,0,9.533333333333332e-6,3.3476666666666664e-5,0,-4.876666666666667e-6
R10AFRICA,CPV,1897,141336,NA,NA,0,9.545555555555557e-6,3.355e-5,0,-4.913333333333333e-6
R10AFRICA,CPV,1898,143174,NA,NA,0,9.545555555555557e-6,3.358666666666667e-5,0,-4.95e-6
R10AFRICA,CPV,1899,145036,NA,NA,0,9.545555555555557e-6,3.3623333333333334e-5,0,-4.986666666666667e-6
R10AFRICA,CPV,1900,146921,NA,NA,0,9.716666666666668e-6,3.413666666666667e-5,0,-4.986666666666667e-6
R10AFRICA,CPV,1901,148829,NA,NA,0,9.9e-6,3.4466666666666666e-5,0,-4.766666666666666e-6
R10AFRICA,CPV,1902,150761,NA,NA,0,9.900000000000002e-6,3.4760000000000006e-5,0,-5.059999999999999e-6
R10AFRICA,CPV,1903,152718,NA,NA,0,9.985555555555559e-6,3.498000000000001e-5,0,-5.023333333333332e-6
R10AFRICA,CPV,1904,154699,NA,NA,0,1.0046666666666668e-5,3.512666666666667e-5,0,-4.986666666666667e-6
R10AFRICA,CPV,1905,156705,NA,NA,0,1.0083333333333334e-5,3.527333333333333e-5,0,-5.023333333333332e-6
R10AFRICA,CPV,1906,158737,NA,NA,0,9.997777777777778e-6,3.542e-5,0,-5.426666666666667e-6
R10AFRICA,CPV,1907,160793,NA,NA,0,1.0144444444444445e-5,3.553e-5,0,-5.096666666666667e-6
R10AFRICA,CPV,1908,162876,NA,NA,0,1.0193333333333333e-5,3.564e-5,0,-5.059999999999999e-6
R10AFRICA,CPV,1909,164214,NA,NA,0,1.0107777777777779e-5,3.5713333333333336e-5,0,-5.39e-6
R10AFRICA,CPV,1910,164806,NA,NA,0,1.0816666666666666e-5,3.736333333333333e-5,0,-4.913333333333333e-6
R10AFRICA,CPV,1911,164646,NA,NA,0,1.104888888888889e-5,3.817e-5,0,-5.023333333333332e-6
R10AFRICA,CPV,1912,163731,NA,NA,0,1.1134444444444444e-5,3.861e-5,0,-5.206666666666667e-6
R10AFRICA,CPV,1913,162058,NA,NA,0,1.1195555555555558e-5,3.8830000000000006e-5,0,-5.243333333333334e-6
R10AFRICA,CPV,1914,160401,NA,NA,0,1.1207777777777779e-5,3.9013333333333335e-5,0,-5.39e-6
R10AFRICA,CPV,1915,158760,NA,NA,0,1.1232222222222222e-5,3.9086666666666666e-5,0,-5.39e-6
R10AFRICA,CPV,1916,157135,NA,NA,0,1.122e-5,3.916e-5,0,-5.500000000000001e-6
R10AFRICA,CPV,1917,155526,NA,NA,0,1.1268888888888888e-5,3.9196666666666664e-5,0,-5.39e-6
R10AFRICA,CPV,1918,153585,NA,NA,0,1.1073333333333335e-5,3.9233333333333336e-5,0,-6.013333333333333e-6
R10AFRICA,CPV,1919,152462,NA,NA,0,1.119555555555556e-5,3.927000000000001e-5,0,-5.683333333333333e-6
R10AFRICA,CPV,1920,152158,NA,NA,0,1.1745555555555556e-5,4.062666666666667e-5,0,-5.39e-6
R10AFRICA,CPV,1921,152676,NA,NA,0,1.1990000000000002e-5,4.132333333333334e-5,0,-5.353333333333333e-6
R10AFRICA,CPV,1922,154015,NA,NA,0,1.2038888888888887e-5,4.1689999999999996e-5,0,-5.573333333333334e-6
R10AFRICA,CPV,1923,156177,NA,NA,0,1.2136666666666668e-5,4.194666666666667e-5,0,-5.5366666666666665e-6
R10AFRICA,CPV,1924,158370,NA,NA,0,1.2136666666666668e-5,4.209333333333334e-5,0,-5.683333333333333e-6
R10AFRICA,CPV,1925,160593,NA,NA,0,1.2148888888888888e-5,4.2166666666666664e-5,0,-5.7199999999999994e-6
R10AFRICA,CPV,1926,162848,NA,NA,0,1.225888888888889e-5,4.224e-5,0,-5.463333333333334e-6
R10AFRICA,CPV,1927,165134,NA,NA,0,1.199e-5,4.2313333333333334e-5,0,-6.3433333333333325e-6
R10AFRICA,CPV,1928,167452,NA,NA,0,1.221e-5,4.235e-5,0,-5.7199999999999994e-6
R10AFRICA,CPV,1929,170087,NA,NA,0,1.2258888888888888e-5,4.2386666666666665e-5,0,-5.61e-6
R10AFRICA,CPV,1930,173049,NA,NA,0,1.2772222222222224e-5,4.367000000000001e-5,0,-5.353333333333333e-6
R10AFRICA,CPV,1931,176350,NA,NA,0,1.2882222222222225e-5,4.4330000000000004e-5,0,-5.683333333333333e-6
R10AFRICA,CPV,1932,180000,NA,NA,0,1.3041111111111113e-5,4.473333333333334e-5,0,-5.61e-6
R10AFRICA,CPV,1933,184011,NA,NA,0,1.3114444444444445e-5,4.499e-5,0,-5.646666666666667e-6
R10AFRICA,CPV,1934,188111,NA,NA,0,1.3089999999999998e-5,4.5136666666666664e-5,0,-5.866666666666667e-6
R10AFRICA,CPV,1935,192303,NA,NA,0,1.3138888888888888e-5,4.5283333333333334e-5,0,-5.866666666666667e-6
R10AFRICA,CPV,1936,196589,NA,NA,0,1.3089999999999998e-5,4.539333333333333e-5,0,-6.123333333333334e-6
R10AFRICA,CPV,1937,200970,NA,NA,0,1.3163333333333333e-5,4.546666666666666e-5,0,-5.976666666666666e-6
R10AFRICA,CPV,1938,205448,NA,NA,0,1.3090000000000002e-5,4.5503333333333335e-5,0,-6.233333333333333e-6
R10AFRICA,CPV,1939,208146,NA,NA,0,1.3199999999999999e-5,4.557666666666666e-5,0,-5.976666666666666e-6
R10AFRICA,CPV,1940,209064,NA,NA,0,1.370111111111111e-5,4.704333333333333e-5,0,-5.94e-6
R10AFRICA,CPV,1941,208202,NA,NA,0,1.3921111111111108e-5,4.7813333333333325e-5,0,-6.05e-6
R10AFRICA,CPV,1942,205559,NA,NA,0,1.4006666666666668e-5,4.8253333333333334e-5,3.6666666666666664e-8,-6.27e-6
R10AFRICA,CPV,1943,201134,NA,NA,0,1.3945555555555553e-5,4.8509999999999995e-5,0,-6.6733333333333335e-6
R10AFRICA,CPV,1944,196803,NA,NA,0,1.4128888888888887e-5,4.869333333333333e-5,0,-6.306666666666666e-6
R10AFRICA,CPV,1945,192566,NA,NA,0,1.4116666666666666e-5,4.884e-5,0,-6.49e-6
R10AFRICA,CPV,1946,188421,NA,NA,0,1.4263333333333333e-5,4.895e-5,0,-6.1599999999999995e-6
R10AFRICA,CPV,1947,184364,NA,NA,0,1.4263333333333335e-5,4.9023333333333335e-5,0,-6.233333333333333e-6
R10AFRICA,CPV,1948,180395,NA,NA,0,1.4226666666666669e-5,4.9096666666666674e-5,0,-6.4166666666666665e-6
R10AFRICA,CPV,1949,178290,NA,NA,0,1.4079999999999999e-5,4.913333333333333e-5,0,-6.893333333333334e-6
R10AFRICA,CPV,1950,185013,NA,NA,1.0266666666666666e-4,4.854666666666666e-5,1.5168999999999998e-4,0,-6.05e-6
R10AFRICA,CPV,1951,187262,NA,NA,7.7e-5,5.432777777777779e-5,1.702066666666667e-4,0,-7.2233333333333325e-6
