Model,Scenario,Region,Variable,Unit,2015,2019,2020,2030,2040,2045,2050,2053,2060,2070,2080,2090,2100
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36290.49116724057,37822.45983393786,38047.11627650185,39942.17228308409,34255.15007923046,33568.41694547816,32881.68381172586,33464.16380182645,34823.28377872781,36873.74342545639,38671.73472409368,37880.36293123212,36753.22680447694
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,54185.831301665436,55934.81659197351,56189.84046525238,54983.908481137354,48885.161332381496,47679.916258019555,46474.67118365761,47014.34904531953,48273.59738919733,49894.229120621865,51284.4111588319,49203.67134687488,46508.42710421198
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,World,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,54890.4118491987,56657.53881670516,56891.24798711206,55571.03933238286,49388.38685631362,48133.83692893862,46879.28700156361,47422.44998520055,48689.83028035338,50279.89413738018,51631.04091221414,49478.58121955721,46732.850046465326
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,World,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,55087.111305865365,56882.5472806669,57130.49489465896,55859.986357317226,49664.843368955815,48185.45260544273,47106.47508778903,47629.31513042579,48849.27522991154,50435.7043265235,51812.971139114066,49668.67082775429,46891.01594543433
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|CO2,Mt CO2/yr,5107.134825826835,5318.478162320935,5401.5448750069245,5169.299753743867,5008.512267269568,5072.032344766886,5135.552422264204,5480.24886363891,6284.540560179887,6956.172913737577,7705.813741434594,8199.170756080228,8261.080357434257
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|CO2|AFOLU,Mt CO2/yr,1540.128921368003,1496.4656730660845,1555.6289179246492,97.31567812227436,-132.6668046580853,23.57410789314949,179.8150204443843,294.93813757588197,563.5587442160431,544.591549222901,314.2733063450318,144.1372399663901,47.47648190756526
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,3567.0059044588324,3822.01248925485,3845.915957082275,5071.984075621593,5141.179071927653,5048.4582368737365,4955.73740181982,5185.310726063028,5720.9818159638435,6411.581364514676,7391.540435089562,8055.033516113838,8213.603875526693
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,7316.389914395306,7732.722448721235,7833.609859443323,7862.242129091663,7959.148930824491,8097.219271337967,8235.289611851444,8651.064008459798,9621.204267212624,10444.766392459705,11148.769844843811,11424.66024670658,11367.806608971112
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,7493.731595957171,7927.701297716789,8027.212154242874,8056.454457853879,8146.488503886648,8266.814401394178,8387.140298901708,8803.156116683242,9773.859691506817,10595.52680757061,11287.054464118324,11539.319926414655,11467.076308937903
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,7631.223713825119,8119.521431192364,8227.559527283487,8278.974772124926,8315.433192704018,8464.523007186926,8500.183621714295,8937.471045702387,9842.22367209598,10640.608238296067,11343.909628825299,11610.154421213405,11571.579439510588
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|CO2,Mt CO2/yr,14309.930828880135,15454.90732470408,15641.19165879912,15122.684575462768,9786.949687088012,7528.274342391797,5269.5989976955825,4020.187568496527,1104.8942336987302,1061.4600961387473,1118.3849125153076,1052.5794127007478,922.8847307689688
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|CO2|AFOLU,Mt CO2/yr,649.424099604288,516.4056115468336,520.4234423571509,-48.31771150691796,-256.2148828952207,-178.6913139300517,-101.16774496488271,-116.33047815376653,-151.71018892782874,-156.61170288942907,-215.8566093926809,-282.74210568686414,-329.3670123988046
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,13660.506729275847,14938.501713157246,15120.76821644197,15171.002286969686,10043.164569983233,7706.965656321849,5370.766742660465,4136.518046650293,1256.604422626559,1218.0717990281764,1334.2415219079885,1335.3215183876118,1252.2517431677734
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,17585.479283344222,18789.35041557356,18955.35216000679,18216.31786096538,12707.987998176937,10184.381296446616,7660.774594716297,6299.017773746579,3121.5851914839045,2951.4751102754526,2906.855685642642,2653.603509817781,2385.218678910863
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,17824.337134753026,19038.53325189804,19195.17846995323,18390.708301240214,12821.344648657967,10262.827568762668,7704.31048886737,6337.070813961615,3146.8449058481838,2973.4569958201164,2924.8432966818673,2666.875857040365,2396.1281535596236
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,18277.134229993826,19580.807901665772,19783.65105985403,19193.88667712874,12916.990854316356,10397.259846175359,7799.9588683219445,6376.5917298150325,3240.4169875033567,3087.777248289265,3010.8553291931657,2743.918525928424,2468.510306062388
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|CO2,Mt CO2/yr,4410.748624768286,4227.207495266616,4163.050781388882,3650.14709252191,1169.522442499573,228.46536626746422,-712.5917099646445,-718.1320230616259,-731.0594202879155,-690.9796152841343,-629.8851585681429,-563.8065129093706,-511.4111488069502
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|CO2|AFOLU,Mt CO2/yr,63.96849066019058,60.76088553667068,59.622784221814186,36.04579624770881,-19.730421428488153,-28.205558400281156,-36.680695372074155,-30.334241062669285,-15.52584767405791,-6.556193441987056,-1.5096166559058666,2.7470292211711835,6.933701269431356
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,4346.780134108096,4166.4466097299455,4103.427997167068,3614.101296274201,1189.252863928061,256.6709246677454,-675.9110145925703,-687.7977819989566,-715.5335726138576,-684.4234218421473,-628.3755419122369,-566.5535421305417,-518.3448500763816
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,5490.811546569312,5282.864920745685,5231.753425617495,4615.827385983495,1738.471581446039,752.4502811051798,-233.5710192356795,-241.06469045561533,-258.54992330213224,-233.73255224333565,-195.68270478432632,-150.14804973171707,-117.6189532240605
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,5537.967803555877,5327.562592021651,5273.513392002413,4653.194782946478,1754.8387999051745,765.5650405663067,-223.70871877256099,-231.19036023417516,-248.6475236446083,-224.01712589023754,-186.70778992869685,-141.6516149979961,-109.08469115451129
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,5692.670347262832,5490.10442401328,5438.182548952537,4815.858679696513,1773.659046261619,637.2138675969709,-208.0723225237739,-246.6641851671552,-233.6468949963787,-209.01749067848505,-171.79576191269848,-126.84391099219715,-94.18687130286298
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|CO2,Mt CO2/yr,2659.5852475320266,3090.0467168893088,3209.333265652153,4336.1181046312,3579.306599255692,3419.4393580089823,3259.5721167622723,3157.300355125642,2918.666244640169,2042.7842252907546,2533.604911291813,2782.582700990148,2781.452086109738
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|CO2|AFOLU,Mt CO2/yr,52.13777229519005,54.64815619782969,62.273194683503924,-49.393258442805845,-99.87861468030566,-75.34766682752793,-50.81671897475021,-47.564074757400434,-39.97457158358425,-46.097097856463066,-52.34901185470105,-43.135165520686314,-19.571648182161884
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2607.4474752368365,3035.398560691479,3147.060070968649,4385.511363074006,3679.185213935998,3494.78702483651,3310.3888357370224,3204.8644298830422,2958.6408162237535,2088.8813231472177,2585.953923146514,2825.7178665108345,2801.0237342919
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,4147.514776005243,4655.974204855937,4803.2710337003555,5963.456618146863,5284.303818837319,5089.912021004996,4895.520223172672,4758.074577440333,4437.368070731542,3401.766532335852,3852.088751109793,3928.80554984649,3821.8490460974394
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,4245.5828529255505,4757.056187677152,4905.746607314028,6058.019751321252,5373.83246940232,5171.5544613360225,4969.276453269724,4827.606526425412,4497.043363788682,3455.7434152231262,3905.359644549294,3974.6318925973665,3859.793969964051
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,4306.284475195622,4834.193723932436,4985.29814453697,6149.615518396293,5403.55699678617,5253.852347661497,5031.0632833623895,4929.457276713744,4524.906835145139,3480.8040688631972,3932.644595347887,4003.0639018511038,3890.5971428361845
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|CO2,Mt CO2/yr,4171.617676547614,3893.9977756110256,3796.689021290471,3587.5622928210473,2065.142515151787,1060.0028750794118,54.863235007036366,4.801304914551153,-112.00986530124767,-48.05954223509306,8.006388124695931,-24.563845055597426,-84.57054022154097
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|CO2|AFOLU,Mt CO2/yr,2250.84971110026,2082.612910970052,1941.9401467099042,919.3326225167244,384.87222885445567,149.48177985373314,-85.90866914698941,-87.51564463978401,-91.2652541229714,-89.13524294410726,-82.2544286071929,-78.05611633338594,-96.0826330837354
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1920.7679654473536,1811.3848646409735,1854.7488745805665,2668.229670304323,1680.2702862973313,910.5210952256786,140.77190415402578,92.31694955433517,-20.744611178276273,41.0757007090142,90.26081673188884,53.49227127778852,11.512092862194436
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,5882.147179675573,5641.805290654855,5546.845127484041,5377.385462705486,3535.5420288957976,2389.023427115425,1242.5048253350524,1184.2647267199463,1048.371163284698,1051.7799216418066,1024.8892587713378,903.8851500101878,800.9419517795455
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,5980.879171814981,5741.1258731729995,5645.576210575341,5469.525468244695,3595.878365309442,2438.5132084527468,1281.148051596051,1221.906376421743,1083.6758010150243,1083.6936206352887,1052.8054481579861,927.0256265328425,822.385445753702
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,6046.034420471092,5825.363597498121,5733.7063456906835,5577.564615524367,3617.444370881392,2416.9356826704134,1300.4374766251449,1241.5769340191246,1104.2356679384102,1105.3586617484648,1078.1266321029157,949.843328564812,845.5692680161578
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|CO2,Mt CO2/yr,6167.502473789977,6031.648128811496,5983.183103083569,5350.400999967286,2118.835730277836,476.60003448907617,-1165.6356612996835,-1151.860210641705,-1119.7174924397546,-1071.5761620101205,-1020.4845656200721,-934.0526635372693,-851.6190629130948
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|CO2|AFOLU,Mt CO2/yr,200.98295021057152,188.5458637237551,182.55584441570267,108.41760853627419,82.31472523064605,56.23394026863623,30.15315530662641,14.293200233185004,-22.71336160484495,-30.949856390975892,-32.751910904681154,-30.81969249123829,-24.357777459380195
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,5966.519523579405,5843.10226508774,5800.627258667867,5241.983391431012,2036.5210050471896,420.3660942204399,-1195.7888166063099,-1166.15341087489,-1097.0041308349096,-1040.6263056191447,-987.7326547153909,-903.232971046031,-827.2612854537147
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,7253.555951085621,7145.63169287145,7096.596501494359,6443.730784103219,2757.775865713161,1092.950098766239,-571.8756681806825,-559.6941865261101,-531.2707293321076,-493.8728870601722,-459.04738980932063,-392.35073434087906,-324.87530444498424
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,7304.64621494452,7198.406745029088,7148.237071236244,6491.791319124319,2762.1190292071146,1092.3044521617571,-577.5101248836004,-565.1887975860899,-536.4390338918984,-498.84987646456466,-463.8213825743902,-396.6462622767292,-328.8751872817685
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,7535.308459270319,7430.398791585978,7393.424119031535,6746.6263434444145,2801.247239321274,1054.3288830606443,-541.0259078923882,-529.6011298834856,-502.9433145293806,-466.769104413027,-433.35742208765623,-368.61761367054896,-301.7365857831164
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|CO2,Mt CO2/yr,1830.2358738024109,1746.5387698669545,1707.7788986505789,1411.7083526342308,387.07909304617806,90.40493172062409,-206.26922960492988,-196.87526175148068,-174.95600342676585,-140.09435730564437,-110.84540450098217,-81.80148569658591,-57.28542497833357
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|CO2|AFOLU,Mt CO2/yr,97.5604772244117,98.24020615156472,95.10852208215942,65.75364155662162,31.258572472077145,14.814901311287928,-1.6287698495012886,-1.6727729654187182,-1.7754469025593869,-1.7167493131834652,-1.5576492150106247,-1.43410031824658,-1.3055073036899376
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1732.6753965779992,1648.2985637153897,1612.6703765684194,1345.954711077609,355.8205205741009,75.59003040933615,-204.6404597554286,-195.20248878606196,-173.18055652420645,-138.3776079924609,-109.28775528597154,-80.36738537833934,-55.97991767464364
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,2124.4665517138274,2030.9755609647616,1983.5504910963793,1607.6193409989414,472.26130883616406,151.6754728550607,-168.91036312604263,-159.97038226140847,-139.11042691059535,-106.23946393640414,-78.77887654065546,-51.463148336732075,-29.03713106631615
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,2140.1796517583225,2045.5715185640975,1997.710025098404,1616.873769990912,475.18387183422595,153.07247667992507,-169.03891847437578,-160.1057716009131,-139.2617622295001,-106.37774098232234,-78.97223902034469,-51.71410917596658,-29.27385549399568
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,2173.6269891649717,2081.485035070193,2036.1956645665086,1667.4458168720105,482.89820968223535,90.61551754490279,-161.92296172326473,-153.33015812466954,-133.28028306128078,-101.16827905219128,-74.49694842894775,-48.00982937130976,-26.050246909086127
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|CO2,Mt CO2/yr,2545.993300899288,2597.3552410578072,2600.5553799259187,2478.6065464522458,1572.4031883959653,1195.1155033149284,817.8278182338913,566.1429168238585,-21.121853132884723,17.875569405334232,-23.375947818056844,-101.99906404946684,-137.46911338685192
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|CO2|AFOLU,Mt CO2/yr,57.20526234308875,40.04047339757279,38.6578549008769,35.20105812059015,25.989231486249444,24.133130601683842,22.27702971711824,78.65119245998775,210.19090552668325,146.7983636511017,93.04297843099381,38.23339363711982,1.7124864687596713
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2488.7880385561994,2557.3147676602343,2561.897525025042,2443.4054883316558,1546.4139569097158,1170.9823727132443,795.5507885167731,487.49172436387073,-231.31275865956798,-128.92279424576748,-116.41892624905066,-140.23245768658666,-139.18159985561158
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,3324.1270204884177,3410.7758339348975,3418.38294531082,3295.881000794384,2249.6490273506947,1778.0783065647693,1306.5075857788443,1028.9968867890775,381.4719224796214,398.4244764096136,345.63395179990573,247.36351236909718,191.6116171934908
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,3383.6676103760437,3473.122179995246,3480.7069269027015,3355.430670566014,2290.6074061497743,1805.51130998971,1320.4152138296458,1040.4449647426393,387.1810502062905,403.03111032552465,350.0042457914265,250.63401157970625,193.61608330545468
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,3424.828670681584,3520.672375708756,3532.4774847432045,3430.0139341299655,2304.018132764278,1808.0703867155894,1334.07143457549,1025.1778237738727,400.268728335197,415.7156106752118,362.29938922530687,262.47808738730737,205.23657377112295
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,World,Emissions|CO2,Mt CO2/yr,41202.74885204657,42360.17961452822,42503.32698379762,41106.52771823456,25687.751522984614,19070.33475603917,12452.917989093728,11161.813513544677,8149.236403930217,8127.583127737421,9581.218876859157,10328.109298522833,10323.061884006192
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,World,Emissions|CO2|AFOLU,Mt CO2/yr,4912.257684806003,4537.7197805903625,4456.2107072957615,1164.3554351504697,15.944034381328496,-14.00667922937017,-43.957392840068835,104.46531869001575,450.7849789268797,360.3230700378569,21.037058145853138,-251.06951752574017,-414.56190878201573
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36290.49116724057,37822.45983393786,38047.11627650185,39942.17228308409,25671.807488603285,19084.341435268543,12496.875381933798,11057.348194854661,7698.451425003338,7767.260057699565,9560.181818713303,10579.178816048574,10737.623792788208
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,54185.831301665436,55934.81659197351,56189.84046525238,54983.908481137354,37014.659130449276,29824.56359553522,22634.46806062115,21204.79660742794,17868.896549977097,17596.61027340354,18715.231097923603,18737.70996592482,18299.215223194962
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,World,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,54890.4118491987,56657.53881670516,56891.24798711206,55571.03933238286,37506.05004126569,30222.518373407856,22938.986705550018,21498.386582805724,18136.986296402356,17849.641530883804,18947.08032475756,18927.46639768916,18458.01678136832
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,World,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,55087.111305865365,56882.5472806669,57130.49489465896,55859.986357317226,37615.24804271734,30122.799538612304,23054.693492459835,21580.67933684885,18242.181398431043,17953.3089537285,19048.185442265272,19025.986910910997,18559.519026201375
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R8AFRIMEST,Emissions|CO2,Mt CO2/yr,5107.134825826835,5318.478162320935,5401.5448750069245,5169.299753743867,5987.2670088261575,6827.415879830447,7667.564750834737,8445.095776175382,10259.334835303547,11368.009429503774,12327.117294312411,12935.385931045497,13621.40259339524
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R8AFRIMEST,Emissions|CO2|AFOLU,Mt CO2/yr,1540.128921368003,1496.4656730660845,1555.6289179246492,97.31567812227436,442.54332742380484,591.1875246141394,739.831721804474,879.6900689715721,1206.0262123614675,1129.0318029465257,904.7811394694627,487.45556377432086,98.64323055966938
NDC case - conditional,Max|Harmonized|KyotoFromPrice_incrate2_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R8AFRIMEST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,3567.0059044588324,3822.01248925485,3845.915957082275,5071.984075621593,5544.723681402353,6236.228355216308,6927.733029030263,7565.405707203809,9053.308622942079,10238.97762655725,11422.336154842948,12447.930367271176,13522.75936283557
